shuffle_id,alignment_mean,alignment_positive_fraction,path_length,endpoint_distance,detour_ratio,curvature_mean,model,state_type,init_seed
49.0,0.10445425659418106,0.6666666666666666,3.2918272018432617,0.7712612152099609,4.269261837005615,1.9574307203292847,llama,random_initialization,1703
0.0,0.02490910142660141,0.48000000000000015,14.037636756896973,0.9694745540618896,14.480059623718262,2.0767767429351807,gemma,trained_checkpoint,trained
1.0,0.03052620030939579,0.47875000000000006,12.092743873596191,0.9694745540618896,12.473889350891113,2.01806378364563,gemma,trained_checkpoint,trained
2.0,0.03947744891047478,0.5600000000000002,12.650749206542969,0.9694745540618896,13.04955768585205,2.014923334121704,gemma,trained_checkpoint,trained
3.0,0.041578907519578934,0.5541666666666668,12.291295051574707,0.9694745540618896,12.67879867553711,2.087352991104126,gemma,trained_checkpoint,trained
4.0,0.04701261222362518,0.5679166666666667,12.990923881530762,0.9694745540618896,13.400421142578125,2.0713675022125244,gemma,trained_checkpoint,trained
5.0,0.041713327169418335,0.5999999999999999,12.904991149902344,0.9694745540618896,13.311739921569824,2.0308735370635986,gemma,trained_checkpoint,trained
6.0,0.04831593856215477,0.6079166666666665,11.530067443847656,0.9694745540618896,11.893567085266113,1.9116116762161255,gemma,trained_checkpoint,trained
7.0,0.03738316521048546,0.4720833333333334,14.474345207214355,0.9694745540618896,14.930442810058594,2.1237709522247314,gemma,trained_checkpoint,trained
8.0,0.048608165234327316,0.5999999999999999,13.735783576965332,0.9694745540618896,14.168746948242188,2.112912893295288,gemma,trained_checkpoint,trained
9.0,0.05673028156161308,0.6399999999999999,14.01502513885498,0.9694745540618896,14.456806182861328,2.15958833694458,gemma,trained_checkpoint,trained
10.0,0.04863123223185539,0.6058333333333331,12.060276985168457,0.9694745540618896,12.44046688079834,2.002974510192871,gemma,trained_checkpoint,trained
11.0,0.052346739917993546,0.5999999999999999,15.174015045166016,0.9694745540618896,15.652305603027344,2.269896984100342,gemma,trained_checkpoint,trained
12.0,0.0401436947286129,0.5199999999999999,13.894298553466797,0.9694745540618896,14.332354545593262,2.1410579681396484,gemma,trained_checkpoint,trained
13.0,0.04661174491047859,0.5629166666666668,14.23643970489502,0.9694745540618896,14.685185432434082,2.1673638820648193,gemma,trained_checkpoint,trained
14.0,0.03885313495993614,0.5199999999999999,13.903138160705566,0.9694745540618896,14.341370582580566,2.0952835083007812,gemma,trained_checkpoint,trained
15.0,0.04261917993426323,0.48625000000000007,12.819042205810547,0.9694745540618896,13.223153114318848,2.0580949783325195,gemma,trained_checkpoint,trained
16.0,0.04208764806389809,0.5999999999999999,14.663978576660156,0.9694745540618896,15.126206398010254,2.1480214595794678,gemma,trained_checkpoint,trained
17.0,0.034573640674352646,0.5170833333333332,12.741724967956543,0.9694745540618896,13.143353462219238,1.9552339315414429,gemma,trained_checkpoint,trained
18.0,0.044273972511291504,0.4879166666666668,13.198798179626465,0.9694745540618896,13.614830017089844,2.0161399841308594,gemma,trained_checkpoint,trained
19.0,0.03615012764930725,0.48000000000000015,12.278708457946777,0.9694745540618896,12.665820121765137,2.059648036956787,gemma,trained_checkpoint,trained
20.0,0.04147135093808174,0.6341666666666667,12.086979866027832,0.9694745540618896,12.467976570129395,2.0657055377960205,gemma,trained_checkpoint,trained
21.0,0.05252772942185402,0.5629166666666668,12.834037780761719,0.9694745540618896,13.23857593536377,2.117983102798462,gemma,trained_checkpoint,trained
22.0,0.036691438406705856,0.48000000000000015,12.097317695617676,0.9694745540618896,12.47860050201416,1.971055030822754,gemma,trained_checkpoint,trained
23.0,0.05002562329173088,0.5279166666666667,13.141956329345703,0.9694745540618896,13.556185722351074,1.9869078397750854,gemma,trained_checkpoint,trained
24.0,0.048807501792907715,0.5999999999999999,13.860797882080078,0.9694745540618896,14.297652244567871,2.06087327003479,gemma,trained_checkpoint,trained
25.0,0.044180553406476974,0.5600000000000002,13.631294250488281,0.9694745540618896,14.060996055603027,2.1523921489715576,gemma,trained_checkpoint,trained
26.0,0.03746752440929413,0.5587500000000002,11.559685707092285,0.9694745540618896,11.92400074005127,1.9068697690963745,gemma,trained_checkpoint,trained
27.0,0.04641874134540558,0.5199999999999999,13.492256164550781,0.9694745540618896,13.917606353759766,2.0901095867156982,gemma,trained_checkpoint,trained
28.0,0.034294720739126205,0.4829166666666667,13.28901195526123,0.9694745540618896,13.707855224609375,2.0722177028656006,gemma,trained_checkpoint,trained
29.0,0.048479001969099045,0.6029166666666665,14.16167163848877,0.9694745540618896,14.608028411865234,2.1501986980438232,gemma,trained_checkpoint,trained
30.0,0.04242029786109924,0.5249999999999999,13.708480834960938,0.9694745540618896,14.14050579071045,2.11430287361145,gemma,trained_checkpoint,trained
31.0,0.0581720769405365,0.6479166666666666,13.520301818847656,0.9694745540618896,13.946383476257324,2.0759708881378174,gemma,trained_checkpoint,trained
32.0,0.03417031839489937,0.5520833333333334,12.980743408203125,0.9694745540618896,13.389884948730469,2.029087781906128,gemma,trained_checkpoint,trained
33.0,0.03365442529320717,0.48000000000000015,13.325913429260254,0.9694745540618896,13.745983123779297,2.1033594608306885,gemma,trained_checkpoint,trained
34.0,0.04754192754626274,0.5600000000000002,13.282402038574219,0.9694745540618896,13.701126098632812,2.242325782775879,gemma,trained_checkpoint,trained
35.0,0.028686055913567543,0.4400000000000001,13.84172534942627,0.9694745540618896,14.27808666229248,2.182950019836426,gemma,trained_checkpoint,trained
36.0,0.044275879859924316,0.5199999999999999,12.28603744506836,0.9694745540618896,12.673344612121582,2.094008684158325,gemma,trained_checkpoint,trained
37.0,0.04171568155288696,0.5166666666666666,11.7008638381958,0.9694745540618896,12.06983470916748,2.097264051437378,gemma,trained_checkpoint,trained
38.0,0.03610920161008835,0.5199999999999999,14.250645637512207,0.9694745540618896,14.699841499328613,2.1818606853485107,gemma,trained_checkpoint,trained
39.0,0.036131132394075394,0.5199999999999999,14.032877922058105,0.9694745540618896,14.475227355957031,2.099884033203125,gemma,trained_checkpoint,trained
40.0,0.050447504967451096,0.5600000000000002,13.57370376586914,0.9694745540618896,14.001574516296387,2.0781800746917725,gemma,trained_checkpoint,trained
41.0,0.04511774703860283,0.5279166666666667,11.907261848449707,0.9694745540618896,12.282569885253906,2.0489795207977295,gemma,trained_checkpoint,trained
42.0,0.05887036398053169,0.6437499999999999,11.754348754882812,0.9694745540618896,12.124917030334473,2.002774477005005,gemma,trained_checkpoint,trained
43.0,0.04413601756095886,0.5199999999999999,14.378504753112793,0.9694745540618896,14.831764221191406,2.0601911544799805,gemma,trained_checkpoint,trained
44.0,0.03387123718857765,0.5600000000000002,11.906649589538574,0.9694745540618896,12.281893730163574,1.943669319152832,gemma,trained_checkpoint,trained
45.0,0.04431129992008209,0.5937499999999999,14.37239933013916,0.9694745540618896,14.825492858886719,2.072711706161499,gemma,trained_checkpoint,trained
46.0,0.03333492949604988,0.5199999999999999,14.410774230957031,0.9694745540618896,14.865013122558594,2.1262857913970947,gemma,trained_checkpoint,trained
47.0,0.03772444278001785,0.5587500000000002,11.919181823730469,0.9694745540618896,12.294963836669922,2.06078839302063,gemma,trained_checkpoint,trained
48.0,0.03513133525848389,0.5187499999999999,14.654895782470703,0.9694745540618896,15.116806983947754,2.1512043476104736,gemma,trained_checkpoint,trained
49.0,0.03489820286631584,0.48625000000000007,10.724339485168457,0.9694745540618896,11.06242847442627,1.9785264730453491,gemma,trained_checkpoint,trained
0.0,0.033459074795246124,0.48000000000000015,8.43082332611084,0.7664313912391663,11.002070426940918,2.1388638019561768,gemma,random_initialization,1701
1.0,0.031135333701968193,0.48000000000000015,6.799558162689209,0.7664313912391663,8.873491287231445,2.058852434158325,gemma,random_initialization,1701
2.0,0.05703932046890259,0.5600000000000002,6.984625339508057,0.7664313912391663,9.115009307861328,1.9845633506774902,gemma,random_initialization,1701
3.0,0.051509857177734375,0.5600000000000002,6.4618706703186035,0.7664313912391663,8.432888984680176,2.0736188888549805,gemma,random_initialization,1701
4.0,0.054990142583847046,0.5600000000000002,7.238089084625244,0.7664313912391663,9.445846557617188,2.076017141342163,gemma,random_initialization,1701
5.0,0.06426960974931717,0.5999999999999999,7.49154806137085,0.7664313912391663,9.776381492614746,2.0254671573638916,gemma,random_initialization,1701
6.0,0.08430585265159607,0.6399999999999999,5.95118522644043,0.7664313912391663,7.76623010635376,1.829671859741211,gemma,random_initialization,1701
7.0,0.025204597041010857,0.4400000000000001,8.73302936553955,0.7664313912391663,11.396286010742188,2.2032535076141357,gemma,random_initialization,1701
8.0,0.06059759482741356,0.5999999999999999,7.744482517242432,0.7664313912391663,10.106517791748047,2.066559076309204,gemma,random_initialization,1701
9.0,0.07509606331586838,0.6399999999999999,7.809116840362549,0.7664313912391663,10.190898895263672,2.1806163787841797,gemma,random_initialization,1701
10.0,0.06819736957550049,0.5999999999999999,6.3718581199646,0.7664313912391663,8.315314292907715,1.9728059768676758,gemma,random_initialization,1701
11.0,0.0694255530834198,0.5999999999999999,8.615500450134277,0.7664313912391663,11.243080139160156,2.305332899093628,gemma,random_initialization,1701
12.0,0.041822079569101334,0.5199999999999999,7.347534656524658,0.7664313912391663,9.588332176208496,2.149183750152588,gemma,random_initialization,1701
13.0,0.06613262742757797,0.5999999999999999,7.9280853271484375,0.7664313912391663,10.346056938171387,2.1924822330474854,gemma,random_initialization,1701
14.0,0.04157732054591179,0.5199999999999999,7.8800835609436035,0.7664313912391663,10.28320598602295,2.088054895401001,gemma,random_initialization,1701
15.0,0.03774789720773697,0.48000000000000015,7.035147190093994,0.7664313912391663,9.180777549743652,2.0443613529205322,gemma,random_initialization,1701
16.0,0.06084967032074928,0.5999999999999999,8.313783645629883,0.7664313912391663,10.84923267364502,2.184377670288086,gemma,random_initialization,1701
17.0,0.028994394466280937,0.48000000000000015,7.049161434173584,0.7664313912391663,9.199146270751953,1.9122711420059204,gemma,random_initialization,1701
18.0,0.0392846055328846,0.5199999999999999,7.633087158203125,0.7664313912391663,9.961169242858887,2.011230707168579,gemma,random_initialization,1701
19.0,0.03246356546878815,0.48000000000000015,6.660838603973389,0.7664313912391663,8.692680358886719,2.065852403640747,gemma,random_initialization,1701
20.0,0.08019446581602097,0.6399999999999999,6.90411901473999,0.7664313912391663,9.009791374206543,2.0326836109161377,gemma,random_initialization,1701
21.0,0.06917182356119156,0.5999999999999999,7.05157470703125,0.7664313912391663,9.202221870422363,2.142439603805542,gemma,random_initialization,1701
22.0,0.02229825221002102,0.48000000000000015,6.568301677703857,0.7664313912391663,8.571610450744629,1.9994033575057983,gemma,random_initialization,1701
23.0,0.03558020293712616,0.5199999999999999,7.512588977813721,0.7664313912391663,9.803744316101074,1.9871549606323242,gemma,random_initialization,1701
24.0,0.06324347853660583,0.5999999999999999,7.873069763183594,0.7664313912391663,10.274105072021484,2.0439558029174805,gemma,random_initialization,1701
25.0,0.05367419123649597,0.5600000000000002,7.016294002532959,0.7664313912391663,9.156227111816406,2.143927574157715,gemma,random_initialization,1701
26.0,0.04652423784136772,0.5600000000000002,6.2815327644348145,0.7664313912391663,8.197279930114746,1.8464890718460083,gemma,random_initialization,1701
27.0,0.04329599067568779,0.5199999999999999,7.129810333251953,0.7664313912391663,9.304364204406738,2.081653594970703,gemma,random_initialization,1701
28.0,0.04417198523879051,0.5199999999999999,7.548182964324951,0.7664313912391663,9.8501615524292,2.096207618713379,gemma,random_initialization,1701
29.0,0.07377742975950241,0.6399999999999999,7.602636337280273,0.7664313912391663,9.921502113342285,2.141658067703247,gemma,random_initialization,1701
30.0,0.05149571970105171,0.5199999999999999,7.73149299621582,0.7664313912391663,10.089316368103027,2.142780303955078,gemma,random_initialization,1701
31.0,0.0803847685456276,0.6799999999999998,7.757866382598877,0.7664313912391663,10.12381362915039,2.0986361503601074,gemma,random_initialization,1701
32.0,0.05216791853308678,0.5600000000000002,7.51642370223999,0.7664313912391663,9.808760643005371,2.0159857273101807,gemma,random_initialization,1701
33.0,0.03330440819263458,0.48000000000000015,7.291669845581055,0.7664313912391663,9.515379905700684,2.0820939540863037,gemma,random_initialization,1701
34.0,0.055083293467760086,0.5600000000000002,7.237938404083252,0.7664313912391663,9.445439338684082,2.2830045223236084,gemma,random_initialization,1701
35.0,0.011045706458389759,0.4400000000000001,7.8011298179626465,0.7664313912391663,10.180269241333008,2.1896331310272217,gemma,random_initialization,1701
36.0,0.039007171988487244,0.5199999999999999,6.318853855133057,0.7664313912391663,8.246256828308105,2.085219144821167,gemma,random_initialization,1701
37.0,0.03755219280719757,0.5199999999999999,5.925224781036377,0.7664313912391663,7.73246431350708,2.0930004119873047,gemma,random_initialization,1701
38.0,0.03246268257498741,0.5199999999999999,8.208450317382812,0.7664313912391663,10.711715698242188,2.215662717819214,gemma,random_initialization,1701
39.0,0.040398698300123215,0.5199999999999999,7.933054447174072,0.7664313912391663,10.352278709411621,2.1117608547210693,gemma,random_initialization,1701
40.0,0.053503770381212234,0.5600000000000002,7.700692653656006,0.7664313912391663,10.049285888671875,2.0936973094940186,gemma,random_initialization,1701
41.0,0.04432332143187523,0.5199999999999999,6.534209728240967,0.7664313912391663,8.527169227600098,2.0312747955322266,gemma,random_initialization,1701
42.0,0.07542554289102554,0.6399999999999999,6.373056888580322,0.7664313912391663,8.316596031188965,1.9721431732177734,gemma,random_initialization,1701
43.0,0.04463956877589226,0.5199999999999999,7.9962477684021,0.7664313912391663,10.434868812561035,2.0475847721099854,gemma,random_initialization,1701
44.0,0.0635148212313652,0.5600000000000002,6.724497318267822,0.7664313912391663,8.77553653717041,1.9346801042556763,gemma,random_initialization,1701
45.0,0.06180356815457344,0.5999999999999999,7.61003303527832,0.7664313912391663,9.930931091308594,2.029000997543335,gemma,random_initialization,1701
46.0,0.044433992356061935,0.5199999999999999,8.085143089294434,0.7664313912391663,10.551012992858887,2.1202356815338135,gemma,random_initialization,1701
47.0,0.05573689937591553,0.5600000000000002,6.076234817504883,0.7664313912391663,7.92963981628418,2.0292394161224365,gemma,random_initialization,1701
48.0,0.0350533165037632,0.5199999999999999,8.356169700622559,0.7664313912391663,10.904412269592285,2.14806866645813,gemma,random_initialization,1701
49.0,0.03253697231411934,0.5199999999999999,5.778420925140381,0.7664313912391663,7.5409674644470215,1.9742423295974731,gemma,random_initialization,1701
0.0,0.03248906135559082,0.48000000000000015,8.437644958496094,0.7714667320251465,10.938140869140625,2.1392247676849365,gemma,random_initialization,1702
1.0,0.030371448025107384,0.48000000000000015,6.794073104858398,0.7714667320251465,8.807721138000488,2.0625739097595215,gemma,random_initialization,1702
2.0,0.05715054273605347,0.5600000000000002,6.999395847320557,0.7714667320251465,9.073946952819824,1.9888981580734253,gemma,random_initialization,1702
3.0,0.04946288466453552,0.5600000000000002,6.47161340713501,0.7714667320251465,8.389762878417969,2.075039863586426,gemma,random_initialization,1702
4.0,0.054358918219804764,0.5600000000000002,7.234889984130859,0.7714667320251465,9.379027366638184,2.0751302242279053,gemma,random_initialization,1702
5.0,0.06355493515729904,0.5999999999999999,7.504339694976807,0.7714667320251465,9.72849178314209,2.0265052318573,gemma,random_initialization,1702
6.0,0.08438185602426529,0.6399999999999999,5.9392313957214355,0.7714667320251465,7.699561595916748,1.8292735815048218,gemma,random_initialization,1702
7.0,0.024254078045487404,0.4400000000000001,8.723078727722168,0.7714667320251465,11.308125495910645,2.2023799419403076,gemma,random_initialization,1702
8.0,0.05917052552103996,0.5999999999999999,7.744409084320068,0.7714667320251465,10.039401054382324,2.0682497024536133,gemma,random_initialization,1702
9.0,0.07524176687002182,0.6399999999999999,7.7713236808776855,0.7714667320251465,10.07448959350586,2.1798651218414307,gemma,random_initialization,1702
10.0,0.06784332543611526,0.5999999999999999,6.345723628997803,0.7714667320251465,8.226572036743164,1.9716787338256836,gemma,random_initialization,1702
11.0,0.06983962655067444,0.5999999999999999,8.580360412597656,0.7714667320251465,11.123255729675293,2.3061461448669434,gemma,random_initialization,1702
12.0,0.04018845781683922,0.5199999999999999,7.3356499671936035,0.7714667320251465,9.509696006774902,2.1492316722869873,gemma,random_initialization,1702
13.0,0.06517288833856583,0.5999999999999999,7.91119909286499,0.7714667320251465,10.255870819091797,2.191364049911499,gemma,random_initialization,1702
14.0,0.04045422002673149,0.5199999999999999,7.87568473815918,0.7714667320251465,10.209827423095703,2.087836265563965,gemma,random_initialization,1702
15.0,0.03736548125743866,0.48000000000000015,7.046379089355469,0.7714667320251465,9.135038375854492,2.045747995376587,gemma,random_initialization,1702
16.0,0.05928710475564003,0.5999999999999999,8.319783210754395,0.7714667320251465,10.785499572753906,2.1836061477661133,gemma,random_initialization,1702
17.0,0.029454363510012627,0.48000000000000015,7.023619174957275,0.7714667320251465,9.10494327545166,1.909900188446045,gemma,random_initialization,1702
18.0,0.03795528784394264,0.5199999999999999,7.623286724090576,0.7714667320251465,9.88272476196289,2.010936737060547,gemma,random_initialization,1702
19.0,0.03199552372097969,0.48000000000000015,6.627960205078125,0.7714667320251465,8.59237289428711,2.062981605529785,gemma,random_initialization,1702
20.0,0.07853423804044724,0.6399999999999999,6.9126434326171875,0.7714667320251465,8.961259841918945,2.036510705947876,gemma,random_initialization,1702
21.0,0.06943210959434509,0.5999999999999999,7.03406286239624,0.7714667320251465,9.118795394897461,2.140655755996704,gemma,random_initialization,1702
22.0,0.022468527778983116,0.48000000000000015,6.5447516441345215,0.7714667320251465,8.48435115814209,1.9971380233764648,gemma,random_initialization,1702
23.0,0.03576023876667023,0.5199999999999999,7.513759613037109,0.7714667320251465,9.740754127502441,1.9885520935058594,gemma,random_initialization,1702
24.0,0.06305224448442459,0.5999999999999999,7.872847080230713,0.7714667320251465,10.20608901977539,2.0464932918548584,gemma,random_initialization,1702
25.0,0.05262663960456848,0.5600000000000002,6.997990131378174,0.7714667320251465,9.07226276397705,2.142275810241699,gemma,random_initialization,1702
26.0,0.045015644282102585,0.5600000000000002,6.288808345794678,0.7714667320251465,8.152857780456543,1.8492426872253418,gemma,random_initialization,1702
27.0,0.042535122483968735,0.5199999999999999,7.159538269042969,0.7714667320251465,9.281582832336426,2.086416006088257,gemma,random_initialization,1702
28.0,0.04403024539351463,0.5199999999999999,7.5716328620910645,0.7714667320251465,9.81585693359375,2.097519874572754,gemma,random_initialization,1702
29.0,0.07402516156435013,0.6399999999999999,7.5908637046813965,0.7714667320251465,9.840514183044434,2.142909288406372,gemma,random_initialization,1702
30.0,0.05010277032852173,0.5199999999999999,7.7156081199646,0.7714667320251465,10.00220012664795,2.1391589641571045,gemma,random_initialization,1702
31.0,0.07930290699005127,0.6799999999999998,7.765207290649414,0.7714667320251465,10.066669464111328,2.0988590717315674,gemma,random_initialization,1702
32.0,0.0533878393471241,0.5600000000000002,7.5167670249938965,0.7714667320251465,9.744552612304688,2.0171008110046387,gemma,random_initialization,1702
33.0,0.03219490870833397,0.48000000000000015,7.2735466957092285,0.7714667320251465,9.429211616516113,2.0808169841766357,gemma,random_initialization,1702
34.0,0.05514414235949516,0.5600000000000002,7.21727991104126,0.7714667320251465,9.356363296508789,2.285825729370117,gemma,random_initialization,1702
35.0,0.009216363541781902,0.4400000000000001,7.773765563964844,0.7714667320251465,10.077452659606934,2.1896846294403076,gemma,random_initialization,1702
36.0,0.03862294927239418,0.5199999999999999,6.288349151611328,0.7714667320251465,8.152314186096191,2.0815770626068115,gemma,random_initialization,1702
37.0,0.03630273416638374,0.5199999999999999,5.932363033294678,0.7714667320251465,7.690804958343506,2.0951614379882812,gemma,random_initialization,1702
38.0,0.03381362184882164,0.5199999999999999,8.208080291748047,0.7714667320251465,10.640656471252441,2.21889328956604,gemma,random_initialization,1702
39.0,0.03957043215632439,0.5199999999999999,7.9335174560546875,0.7714667320251465,10.284919738769531,2.1135761737823486,gemma,random_initialization,1702
40.0,0.051363930106163025,0.5600000000000002,7.676832675933838,0.7714667320251465,9.952067375183105,2.089261770248413,gemma,random_initialization,1702
41.0,0.043493568897247314,0.5199999999999999,6.533868312835693,0.7714667320251465,8.470512390136719,2.0328893661499023,gemma,random_initialization,1702
42.0,0.07530298084020615,0.6399999999999999,6.373777866363525,0.7714667320251465,8.262775421142578,1.9746309518814087,gemma,random_initialization,1702
43.0,0.04449905827641487,0.5199999999999999,7.983442783355713,0.7714667320251465,10.349408149719238,2.046124219894409,gemma,random_initialization,1702
44.0,0.06497076898813248,0.5600000000000002,6.735118865966797,0.7714667320251465,8.731532096862793,1.9353824853897095,gemma,random_initialization,1702
45.0,0.06157475337386131,0.5999999999999999,7.585239410400391,0.7714667320251465,9.833288192749023,2.0269582271575928,gemma,random_initialization,1702
46.0,0.04486986994743347,0.5199999999999999,8.095120429992676,0.7714667320251465,10.494244575500488,2.1208903789520264,gemma,random_initialization,1702
47.0,0.055531635880470276,0.5600000000000002,6.074704647064209,0.7714667320251465,7.875406742095947,2.0301544666290283,gemma,random_initialization,1702
48.0,0.03482252359390259,0.5199999999999999,8.352417945861816,0.7714667320251465,10.827651977539062,2.1481175422668457,gemma,random_initialization,1702
49.0,0.03165730834007263,0.5199999999999999,5.807596683502197,0.7714667320251465,7.529333114624023,1.9756304025650024,gemma,random_initialization,1702
0.0,0.03293261304497719,0.48000000000000015,8.46884822845459,0.7756876349449158,10.92075252532959,2.137897491455078,gemma,random_initialization,1703
1.0,0.03067185916006565,0.48000000000000015,6.808997631072998,0.7756876349449158,8.78031063079834,2.0589475631713867,gemma,random_initialization,1703
2.0,0.057721272110939026,0.5600000000000002,7.007856845855713,0.7756876349449158,9.036774635314941,1.9815311431884766,gemma,random_initialization,1703
3.0,0.05040324851870537,0.5600000000000002,6.488857746124268,0.7756876349449158,8.367814064025879,2.0758867263793945,gemma,random_initialization,1703
4.0,0.05439122021198273,0.5600000000000002,7.250740051269531,0.7756876349449158,9.35000991821289,2.0765926837921143,gemma,random_initialization,1703
5.0,0.06439860910177231,0.5999999999999999,7.516909122467041,0.7756876349449158,9.693280220031738,2.0223982334136963,gemma,random_initialization,1703
6.0,0.08414099365472794,0.6399999999999999,5.976165294647217,0.7756876349449158,7.7068867683410645,1.8302202224731445,gemma,random_initialization,1703
7.0,0.023532306775450706,0.4400000000000001,8.780975341796875,0.7756876349449158,11.32312297821045,2.2043564319610596,gemma,random_initialization,1703
8.0,0.05967754125595093,0.5999999999999999,7.780759334564209,0.7756876349449158,10.033440589904785,2.068277359008789,gemma,random_initialization,1703
9.0,0.07412991672754288,0.6399999999999999,7.8210577964782715,0.7756876349449158,10.085987091064453,2.181426525115967,gemma,random_initialization,1703
10.0,0.06869404762983322,0.5999999999999999,6.368181228637695,0.7756876349449158,8.212129592895508,1.9694299697875977,gemma,random_initialization,1703
11.0,0.07059847563505173,0.5999999999999999,8.636792182922363,0.7756876349449158,11.137980461120605,2.306271553039551,gemma,random_initialization,1703
12.0,0.0412590466439724,0.5199999999999999,7.372438430786133,0.7756876349449158,9.507095336914062,2.1490111351013184,gemma,random_initialization,1703
13.0,0.06678226590156555,0.5999999999999999,7.964306354522705,0.7756876349449158,10.270283699035645,2.194032669067383,gemma,random_initialization,1703
14.0,0.04085105285048485,0.5199999999999999,7.9361419677734375,0.7756876349449158,10.233935356140137,2.090033769607544,gemma,random_initialization,1703
15.0,0.03613173961639404,0.48000000000000015,7.0599493980407715,0.7756876349449158,9.104207038879395,2.0413005352020264,gemma,random_initialization,1703
16.0,0.06103714182972908,0.5999999999999999,8.3534574508667,0.7756876349449158,10.772026062011719,2.1849310398101807,gemma,random_initialization,1703
17.0,0.028511151671409607,0.48000000000000015,7.083766937255859,0.7756876349449158,9.134697914123535,1.9095786809921265,gemma,random_initialization,1703
18.0,0.03727258741855621,0.5199999999999999,7.685840606689453,0.7756876349449158,9.911142349243164,2.012424945831299,gemma,random_initialization,1703
19.0,0.032326873391866684,0.48000000000000015,6.650550842285156,0.7756876349449158,8.576127052307129,2.0644423961639404,gemma,random_initialization,1703
20.0,0.0810975655913353,0.6399999999999999,6.952762603759766,0.7756876349449158,8.965643882751465,2.0339152812957764,gemma,random_initialization,1703
21.0,0.06961247324943542,0.5999999999999999,7.081666946411133,0.7756876349449158,9.132309913635254,2.138903856277466,gemma,random_initialization,1703
22.0,0.020052464678883553,0.48000000000000015,6.5799880027771,0.7756876349449158,8.485114097595215,1.997540831565857,gemma,random_initialization,1703
23.0,0.03458012640476227,0.5199999999999999,7.56475305557251,0.7756876349449158,9.754897117614746,1.9871511459350586,gemma,random_initialization,1703
24.0,0.06200498715043068,0.5999999999999999,7.926306247711182,0.7756876349449158,10.221145629882812,2.044105052947998,gemma,random_initialization,1703
25.0,0.05184854194521904,0.5600000000000002,7.0511932373046875,0.7756876349449158,9.092998504638672,2.145972490310669,gemma,random_initialization,1703
26.0,0.046778809279203415,0.5600000000000002,6.316343784332275,0.7756876349449158,8.144692420959473,1.843614935874939,gemma,random_initialization,1703
27.0,0.04182432219386101,0.5199999999999999,7.1612420082092285,0.7756876349449158,9.234524726867676,2.0819272994995117,gemma,random_initialization,1703
28.0,0.04548242315649986,0.5199999999999999,7.591716766357422,0.7756876349449158,9.789651870727539,2.0960800647735596,gemma,random_initialization,1703
29.0,0.07445500046014786,0.6399999999999999,7.638296127319336,0.7756876349449158,9.849781036376953,2.1423609256744385,gemma,random_initialization,1703
30.0,0.05007284879684448,0.5199999999999999,7.781157970428467,0.7756876349449158,10.033862113952637,2.1430349349975586,gemma,random_initialization,1703
31.0,0.08094345033168793,0.6799999999999998,7.824800968170166,0.7756876349449158,10.090250968933105,2.1000583171844482,gemma,random_initialization,1703
32.0,0.05323155224323273,0.5600000000000002,7.539196491241455,0.7756876349449158,9.72183895111084,2.016282796859741,gemma,random_initialization,1703
33.0,0.03303192928433418,0.48000000000000015,7.323003768920898,0.7756876349449158,9.443266868591309,2.080479860305786,gemma,random_initialization,1703
34.0,0.05455516651272774,0.5600000000000002,7.238559246063232,0.7756876349449158,9.334918022155762,2.283143997192383,gemma,random_initialization,1703
35.0,0.0101073132827878,0.4400000000000001,7.843383312225342,0.7756876349449158,10.114306449890137,2.1921565532684326,gemma,random_initialization,1703
36.0,0.03818415477871895,0.5199999999999999,6.3170857429504395,0.7756876349449158,8.146230697631836,2.0817906856536865,gemma,random_initialization,1703
37.0,0.035665836185216904,0.5199999999999999,5.913013458251953,0.7756876349449158,7.625038146972656,2.08918833732605,gemma,random_initialization,1703
38.0,0.03169028460979462,0.5199999999999999,8.241669654846191,0.7756876349449158,10.628056526184082,2.216719388961792,gemma,random_initialization,1703
39.0,0.03924312815070152,0.5199999999999999,7.971611022949219,0.7756876349449158,10.279592514038086,2.113478422164917,gemma,random_initialization,1703
40.0,0.05181426927447319,0.5600000000000002,7.729711055755615,0.7756876349449158,9.96808910369873,2.0920026302337646,gemma,random_initialization,1703
41.0,0.04295163229107857,0.5199999999999999,6.576166152954102,0.7756876349449158,8.480159759521484,2.0336427688598633,gemma,random_initialization,1703
42.0,0.07557012140750885,0.6399999999999999,6.400400638580322,0.7756876349449158,8.253517150878906,1.970582365989685,gemma,random_initialization,1703
43.0,0.04448174312710762,0.5199999999999999,8.037018775939941,0.7756876349449158,10.363994598388672,2.0478062629699707,gemma,random_initialization,1703
44.0,0.06582147628068924,0.5600000000000002,6.755746364593506,0.7756876349449158,8.711465835571289,1.9323126077651978,gemma,random_initialization,1703
45.0,0.061901021748781204,0.5999999999999999,7.6173787117004395,0.7756876349449158,9.822994232177734,2.0275683403015137,gemma,random_initialization,1703
46.0,0.044649746268987656,0.5199999999999999,8.133566856384277,0.7756876349449158,10.488208770751953,2.1233341693878174,gemma,random_initialization,1703
47.0,0.05557163432240486,0.5600000000000002,6.107780456542969,0.7756876349449158,7.8762078285217285,2.02828311920166,gemma,random_initialization,1703
48.0,0.035071928054094315,0.5199999999999999,8.420003890991211,0.7756876349449158,10.85764217376709,2.1511025428771973,gemma,random_initialization,1703
