task,gamma,metric,null_index,value
lexical_disjoint,0.25,future_alignment,30,-0.17754171788692474
lexical_disjoint,0.25,future_alignment,31,-0.17751064896583557
lexical_disjoint,0.25,future_alignment,32,-0.17786380648612976
lexical_disjoint,0.25,future_alignment,33,-0.17772158980369568
lexical_disjoint,0.25,future_alignment,34,-0.17786163091659546
lexical_disjoint,0.25,future_alignment,35,-0.17757336795330048
lexical_disjoint,0.25,future_alignment,36,-0.17765924334526062
lexical_disjoint,0.25,future_alignment,37,-0.17766505479812622
lexical_disjoint,0.25,future_alignment,38,-0.177667498588562
lexical_disjoint,0.25,future_alignment,39,-0.17748431861400604
lexical_disjoint,0.25,future_alignment,40,-0.1777937412261963
lexical_disjoint,0.25,future_alignment,41,-0.1776171177625656
lexical_disjoint,0.25,future_alignment,42,-0.17744244635105133
lexical_disjoint,0.25,future_alignment,43,-0.17747312784194946
lexical_disjoint,0.25,future_alignment,44,-0.17748169600963593
lexical_disjoint,0.25,future_alignment,45,-0.1777184158563614
lexical_disjoint,0.25,future_alignment,46,-0.17786182463169098
lexical_disjoint,0.25,future_alignment,47,-0.17725789546966553
lexical_disjoint,0.25,future_alignment,48,-0.17770622670650482
lexical_disjoint,0.25,future_alignment,49,-0.1775851994752884
lexical_disjoint,0.25,future_alignment,50,-0.17774508893489838
lexical_disjoint,0.25,future_alignment,51,-0.17772142589092255
lexical_disjoint,0.25,future_alignment,52,-0.17773906886577606
lexical_disjoint,0.25,future_alignment,53,-0.17791712284088135
lexical_disjoint,0.25,future_alignment,54,-0.17775240540504456
lexical_disjoint,0.25,future_alignment,55,-0.17762751877307892
lexical_disjoint,0.25,future_alignment,56,-0.17767679691314697
lexical_disjoint,0.25,future_alignment,57,-0.17789432406425476
lexical_disjoint,0.25,future_alignment,58,-0.177371084690094
lexical_disjoint,0.25,future_alignment,59,-0.1775714010000229
lexical_disjoint,0.25,future_alignment,60,-0.177831768989563
lexical_disjoint,0.25,future_alignment,61,-0.17798513174057007
lexical_disjoint,0.25,future_alignment,62,-0.17769163846969604
lexical_disjoint,0.25,future_alignment,63,-0.17775681614875793
lexical_disjoint,0.25,future_alignment,64,-0.17761582136154175
lexical_disjoint,0.25,future_alignment,65,-0.17794449627399445
lexical_disjoint,0.25,future_alignment,66,-0.1776903122663498
lexical_disjoint,0.25,future_alignment,67,-0.17772933840751648
lexical_disjoint,0.25,future_alignment,68,-0.17770643532276154
lexical_disjoint,0.25,future_alignment,69,-0.17761358618736267
lexical_disjoint,0.25,future_alignment,70,-0.17787432670593262
lexical_disjoint,0.25,future_alignment,71,-0.17772960662841797
lexical_disjoint,0.25,future_alignment,72,-0.17782548069953918
lexical_disjoint,0.25,future_alignment,73,-0.17783385515213013
lexical_disjoint,0.25,future_alignment,74,-0.1776781529188156
lexical_disjoint,0.25,future_alignment,75,-0.17762793600559235
lexical_disjoint,0.25,future_alignment,76,-0.17785917222499847
lexical_disjoint,0.25,future_alignment,77,-0.17773237824440002
lexical_disjoint,0.25,future_alignment,78,-0.17729920148849487
lexical_disjoint,0.25,future_alignment,79,-0.17788410186767578
lexical_disjoint,0.25,future_alignment,80,-0.17793777585029602
lexical_disjoint,0.25,future_alignment,81,-0.17734727263450623
lexical_disjoint,0.25,future_alignment,82,-0.1775854527950287
lexical_disjoint,0.25,future_alignment,83,-0.17762187123298645
lexical_disjoint,0.25,future_alignment,84,-0.1776776760816574
lexical_disjoint,0.25,future_alignment,85,-0.17780916392803192
lexical_disjoint,0.25,future_alignment,86,-0.17786215245723724
lexical_disjoint,0.25,future_alignment,87,-0.17805621027946472
lexical_disjoint,0.25,future_alignment,88,-0.17775629460811615
lexical_disjoint,0.25,future_alignment,89,-0.1778048872947693
lexical_disjoint,0.25,future_alignment,90,-0.1776864379644394
lexical_disjoint,0.25,future_alignment,91,-0.17778080701828003
lexical_disjoint,0.25,future_alignment,92,-0.17771027982234955
lexical_disjoint,0.25,future_alignment,93,-0.17786864936351776
lexical_disjoint,0.25,future_alignment,94,-0.17771802842617035
lexical_disjoint,0.25,future_alignment,95,-0.1777360737323761
lexical_disjoint,0.25,future_alignment,96,-0.1774614006280899
lexical_disjoint,0.25,future_alignment,97,-0.17776012420654297
lexical_disjoint,0.25,future_alignment,98,-0.17760801315307617
lexical_disjoint,0.25,future_alignment,99,-0.17786969244480133
lexical_disjoint,0.25,future_alignment,100,-0.17770206928253174
lexical_disjoint,0.25,future_alignment,101,-0.17767059803009033
lexical_disjoint,0.25,future_alignment,102,-0.1777409166097641
lexical_disjoint,0.25,future_alignment,103,-0.17776960134506226
lexical_disjoint,0.25,future_alignment,104,-0.17785586416721344
lexical_disjoint,0.25,future_alignment,105,-0.17761816084384918
lexical_disjoint,0.25,future_alignment,106,-0.17813950777053833
lexical_disjoint,0.25,future_alignment,107,-0.17772440612316132
lexical_disjoint,0.25,future_alignment,108,-0.17764076590538025
lexical_disjoint,0.25,future_alignment,109,-0.17753644287586212
lexical_disjoint,0.25,future_alignment,110,-0.17776761949062347
lexical_disjoint,0.25,future_alignment,111,-0.17756284773349762
lexical_disjoint,0.25,future_alignment,112,-0.17739702761173248
lexical_disjoint,0.25,future_alignment,113,-0.17793802917003632
lexical_disjoint,0.25,future_alignment,114,-0.17758946120738983
lexical_disjoint,0.25,future_alignment,115,-0.1780170351266861
lexical_disjoint,0.25,future_alignment,116,-0.17765885591506958
lexical_disjoint,0.25,future_alignment,117,-0.17757239937782288
lexical_disjoint,0.25,future_alignment,118,-0.1775682419538498
lexical_disjoint,0.25,future_alignment,119,-0.1778503656387329
lexical_disjoint,0.25,future_alignment,120,-0.1776677668094635
lexical_disjoint,0.25,future_alignment,121,-0.1778212934732437
lexical_disjoint,0.25,future_alignment,122,-0.177518829703331
lexical_disjoint,0.25,future_alignment,123,-0.17775137722492218
lexical_disjoint,0.25,future_alignment,124,-0.17756527662277222
lexical_disjoint,0.25,future_alignment,125,-0.1776479184627533
lexical_disjoint,0.25,future_alignment,126,-0.17802394926548004
lexical_disjoint,0.25,future_alignment,127,-0.1774870604276657
lexical_disjoint,0.25,future_alignment,128,-0.17763201892375946
lexical_disjoint,0.25,future_alignment,129,-0.17753063142299652
lexical_disjoint,0.25,future_alignment,130,-0.177787646651268
lexical_disjoint,0.25,future_alignment,131,-0.17761816084384918
lexical_disjoint,0.25,future_alignment,132,-0.17777284979820251
lexical_disjoint,0.25,future_alignment,133,-0.17768703401088715
lexical_disjoint,0.25,future_alignment,134,-0.17764009535312653
lexical_disjoint,0.25,future_alignment,135,-0.17771975696086884
lexical_disjoint,0.25,future_alignment,136,-0.17767967283725739
lexical_disjoint,0.25,future_alignment,137,-0.1776614934206009
lexical_disjoint,0.25,future_alignment,138,-0.17757190763950348
lexical_disjoint,0.25,future_alignment,139,-0.17782962322235107
lexical_disjoint,0.25,future_alignment,140,-0.17787186801433563
lexical_disjoint,0.25,future_alignment,141,-0.17743052542209625
lexical_disjoint,0.25,future_alignment,142,-0.17748874425888062
lexical_disjoint,0.25,future_alignment,143,-0.1775767058134079
lexical_disjoint,0.25,future_alignment,144,-0.1777210682630539
lexical_disjoint,0.25,future_alignment,145,-0.1776212900876999
lexical_disjoint,0.25,future_alignment,146,-0.17787227034568787
lexical_disjoint,0.25,future_alignment,147,-0.17764411866664886
lexical_disjoint,0.25,future_alignment,148,-0.17752932012081146
lexical_disjoint,0.25,future_alignment,149,-0.17778415977954865
lexical_disjoint,0.25,future_alignment,150,-0.17751610279083252
lexical_disjoint,0.25,future_alignment,151,-0.17772944271564484
lexical_disjoint,0.25,future_alignment,152,-0.1775614619255066
lexical_disjoint,0.25,future_alignment,153,-0.17759336531162262
lexical_disjoint,0.25,future_alignment,154,-0.1774856299161911
lexical_disjoint,0.25,future_alignment,155,-0.17769958078861237
lexical_disjoint,0.25,future_alignment,156,-0.17781409621238708
lexical_disjoint,0.25,future_alignment,157,-0.17778776586055756
lexical_disjoint,0.25,future_alignment,158,-0.177596777677536
lexical_disjoint,0.25,future_alignment,159,-0.17788007855415344
lexical_disjoint,0.25,future_alignment,160,-0.17788036167621613
lexical_disjoint,0.25,future_alignment,161,-0.1774761974811554
lexical_disjoint,0.25,future_alignment,162,-0.17789706587791443
lexical_disjoint,0.25,future_alignment,163,-0.17789509892463684
lexical_disjoint,0.25,future_alignment,164,-0.17782191932201385
lexical_disjoint,0.25,future_alignment,165,-0.1774730086326599
lexical_disjoint,0.25,future_alignment,166,-0.1775849461555481
lexical_disjoint,0.25,future_alignment,167,-0.17759861052036285
lexical_disjoint,0.25,future_alignment,168,-0.17801575362682343
lexical_disjoint,0.25,future_alignment,169,-0.1776864379644394
lexical_disjoint,0.25,future_alignment,170,-0.17780640721321106
lexical_disjoint,0.25,future_alignment,171,-0.1778644323348999
lexical_disjoint,0.25,future_alignment,172,-0.17783619463443756
lexical_disjoint,0.25,future_alignment,173,-0.1775536835193634
lexical_disjoint,0.25,future_alignment,174,-0.17766675353050232
lexical_disjoint,0.25,future_alignment,175,-0.17802175879478455
lexical_disjoint,0.25,future_alignment,176,-0.1777326464653015
lexical_disjoint,0.25,future_alignment,177,-0.17756076157093048
lexical_disjoint,0.25,future_alignment,178,-0.17800605297088623
lexical_disjoint,0.25,future_alignment,179,-0.1774986833333969
lexical_disjoint,0.25,future_alignment,180,-0.17803043127059937
lexical_disjoint,0.25,future_alignment,181,-0.1777435690164566
lexical_disjoint,0.25,future_alignment,182,-0.17762425541877747
lexical_disjoint,0.25,future_alignment,183,-0.1778959184885025
lexical_disjoint,0.25,future_alignment,184,-0.17816513776779175
lexical_disjoint,0.25,future_alignment,185,-0.1776319444179535
lexical_disjoint,0.25,future_alignment,186,-0.1774778664112091
lexical_disjoint,0.25,future_alignment,187,-0.17777346074581146
lexical_disjoint,0.25,future_alignment,188,-0.17758910357952118
lexical_disjoint,0.25,future_alignment,189,-0.1777583807706833
lexical_disjoint,0.25,future_alignment,190,-0.17780254781246185
lexical_disjoint,0.25,future_alignment,191,-0.17745722830295563
lexical_disjoint,0.25,future_alignment,192,-0.17748039960861206
lexical_disjoint,0.25,future_alignment,193,-0.177858367562294
lexical_disjoint,0.25,future_alignment,194,-0.1775975525379181
lexical_disjoint,0.25,future_alignment,195,-0.1776229739189148
lexical_disjoint,0.25,future_alignment,196,-0.1782117336988449
lexical_disjoint,0.25,future_alignment,197,-0.17759031057357788
lexical_disjoint,0.25,future_alignment,198,-0.17791582643985748
lexical_disjoint,0.25,leave_one_out_alignment,0,-0.29870399832725525
lexical_disjoint,0.25,leave_one_out_alignment,1,-0.2988036274909973
lexical_disjoint,0.25,leave_one_out_alignment,2,-0.29860931634902954
lexical_disjoint,0.25,leave_one_out_alignment,3,-0.2985093593597412
lexical_disjoint,0.25,leave_one_out_alignment,4,-0.298406720161438
lexical_disjoint,0.25,leave_one_out_alignment,5,-0.2982904314994812
lexical_disjoint,0.25,leave_one_out_alignment,6,-0.2988729178905487
lexical_disjoint,0.25,leave_one_out_alignment,7,-0.2987480163574219
lexical_disjoint,0.25,leave_one_out_alignment,8,-0.29866886138916016
lexical_disjoint,0.25,leave_one_out_alignment,9,-0.2982354462146759
lexical_disjoint,0.25,leave_one_out_alignment,10,-0.2982865869998932
lexical_disjoint,0.25,leave_one_out_alignment,11,-0.2986701726913452
lexical_disjoint,0.25,leave_one_out_alignment,12,-0.29831138253211975
lexical_disjoint,0.25,leave_one_out_alignment,13,-0.2981560528278351
lexical_disjoint,0.25,leave_one_out_alignment,14,-0.29800814390182495
lexical_disjoint,0.25,leave_one_out_alignment,15,-0.2982945740222931
lexical_disjoint,0.25,leave_one_out_alignment,16,-0.298588365316391
lexical_disjoint,0.25,leave_one_out_alignment,17,-0.2980295717716217
lexical_disjoint,0.25,leave_one_out_alignment,18,-0.2982589900493622
lexical_disjoint,0.25,leave_one_out_alignment,19,-0.29842400550842285
lexical_disjoint,0.25,leave_one_out_alignment,20,-0.29897037148475647
lexical_disjoint,0.25,leave_one_out_alignment,21,-0.2983379364013672
lexical_disjoint,0.25,leave_one_out_alignment,22,-0.2983931303024292
lexical_disjoint,0.25,leave_one_out_alignment,23,-0.2985920011997223
lexical_disjoint,0.25,leave_one_out_alignment,24,-0.2984243929386139
lexical_disjoint,0.25,leave_one_out_alignment,25,-0.2986919581890106
lexical_disjoint,0.25,leave_one_out_alignment,26,-0.29875892400741577
lexical_disjoint,0.25,leave_one_out_alignment,27,-0.29861631989479065
lexical_disjoint,0.25,leave_one_out_alignment,28,-0.2983957529067993
lexical_disjoint,0.25,leave_one_out_alignment,29,-0.29884567856788635
lexical_disjoint,0.25,leave_one_out_alignment,30,-0.29832738637924194
lexical_disjoint,0.25,leave_one_out_alignment,31,-0.29812386631965637
lexical_disjoint,0.25,leave_one_out_alignment,32,-0.2987203299999237
lexical_disjoint,0.25,leave_one_out_alignment,33,-0.29861798882484436
lexical_disjoint,0.25,leave_one_out_alignment,34,-0.2987651824951172
lexical_disjoint,0.25,leave_one_out_alignment,35,-0.2982800006866455
lexical_disjoint,0.25,leave_one_out_alignment,36,-0.29834601283073425
lexical_disjoint,0.25,leave_one_out_alignment,37,-0.298444002866745
lexical_disjoint,0.25,leave_one_out_alignment,38,-0.29843670129776
lexical_disjoint,0.25,leave_one_out_alignment,39,-0.2981601655483246
lexical_disjoint,0.25,leave_one_out_alignment,40,-0.29869863390922546
lexical_disjoint,0.25,leave_one_out_alignment,41,-0.2983497977256775
lexical_disjoint,0.25,leave_one_out_alignment,42,-0.29796990752220154
lexical_disjoint,0.25,leave_one_out_alignment,43,-0.2979820668697357
lexical_disjoint,0.25,leave_one_out_alignment,44,-0.29806843400001526
lexical_disjoint,0.25,leave_one_out_alignment,45,-0.2984894812107086
lexical_disjoint,0.25,leave_one_out_alignment,46,-0.2989088296890259
lexical_disjoint,0.25,leave_one_out_alignment,47,-0.297540545463562
lexical_disjoint,0.25,leave_one_out_alignment,48,-0.2985074520111084
lexical_disjoint,0.25,leave_one_out_alignment,49,-0.29823753237724304
lexical_disjoint,0.25,leave_one_out_alignment,50,-0.2985546588897705
lexical_disjoint,0.25,leave_one_out_alignment,51,-0.2984830439090729
lexical_disjoint,0.25,leave_one_out_alignment,52,-0.2986513376235962
lexical_disjoint,0.25,leave_one_out_alignment,53,-0.2989412546157837
lexical_disjoint,0.25,leave_one_out_alignment,54,-0.2985853850841522
lexical_disjoint,0.25,leave_one_out_alignment,55,-0.29820090532302856
lexical_disjoint,0.25,leave_one_out_alignment,56,-0.29841282963752747
lexical_disjoint,0.25,leave_one_out_alignment,57,-0.2988112270832062
lexical_disjoint,0.25,leave_one_out_alignment,58,-0.29780957102775574
lexical_disjoint,0.25,leave_one_out_alignment,59,-0.2981344759464264
lexical_disjoint,0.25,leave_one_out_alignment,60,-0.2987200915813446
lexical_disjoint,0.25,leave_one_out_alignment,61,-0.29900506138801575
lexical_disjoint,0.25,leave_one_out_alignment,62,-0.2984772026538849
lexical_disjoint,0.25,leave_one_out_alignment,63,-0.2985454499721527
lexical_disjoint,0.25,leave_one_out_alignment,64,-0.29824817180633545
lexical_disjoint,0.25,leave_one_out_alignment,65,-0.2989242672920227
lexical_disjoint,0.25,leave_one_out_alignment,66,-0.29846641421318054
lexical_disjoint,0.25,leave_one_out_alignment,67,-0.2984548509120941
lexical_disjoint,0.25,leave_one_out_alignment,68,-0.2985183596611023
lexical_disjoint,0.25,leave_one_out_alignment,69,-0.2983267605304718
lexical_disjoint,0.25,leave_one_out_alignment,70,-0.29878196120262146
lexical_disjoint,0.25,leave_one_out_alignment,71,-0.29849517345428467
lexical_disjoint,0.25,leave_one_out_alignment,72,-0.29871368408203125
lexical_disjoint,0.25,leave_one_out_alignment,73,-0.2987196743488312
lexical_disjoint,0.25,leave_one_out_alignment,74,-0.2984619736671448
lexical_disjoint,0.25,leave_one_out_alignment,75,-0.29835429787635803
lexical_disjoint,0.25,leave_one_out_alignment,76,-0.298745721578598
lexical_disjoint,0.25,leave_one_out_alignment,77,-0.29844313859939575
lexical_disjoint,0.25,leave_one_out_alignment,78,-0.2977079153060913
lexical_disjoint,0.25,leave_one_out_alignment,79,-0.2987949550151825
lexical_disjoint,0.25,leave_one_out_alignment,80,-0.2989518642425537
lexical_disjoint,0.25,leave_one_out_alignment,81,-0.29774561524391174
lexical_disjoint,0.25,leave_one_out_alignment,82,-0.29826343059539795
lexical_disjoint,0.25,leave_one_out_alignment,83,-0.2982550859451294
lexical_disjoint,0.25,leave_one_out_alignment,84,-0.2984852194786072
lexical_disjoint,0.25,leave_one_out_alignment,85,-0.298697829246521
lexical_disjoint,0.25,leave_one_out_alignment,86,-0.29874861240386963
lexical_disjoint,0.25,leave_one_out_alignment,87,-0.29907533526420593
lexical_disjoint,0.25,leave_one_out_alignment,88,-0.29859599471092224
lexical_disjoint,0.25,leave_one_out_alignment,89,-0.29851892590522766
lexical_disjoint,0.25,leave_one_out_alignment,90,-0.2985888123512268
lexical_disjoint,0.25,leave_one_out_alignment,91,-0.29867252707481384
lexical_disjoint,0.25,leave_one_out_alignment,92,-0.29837071895599365
lexical_disjoint,0.25,leave_one_out_alignment,93,-0.2988538444042206
lexical_disjoint,0.25,leave_one_out_alignment,94,-0.2984873652458191
lexical_disjoint,0.25,leave_one_out_alignment,95,-0.29853489995002747
lexical_disjoint,0.25,leave_one_out_alignment,96,-0.2980446219444275
lexical_disjoint,0.25,leave_one_out_alignment,97,-0.298578679561615
lexical_disjoint,0.25,leave_one_out_alignment,98,-0.29831835627555847
lexical_disjoint,0.25,leave_one_out_alignment,99,-0.2987814247608185
lexical_disjoint,0.25,leave_one_out_alignment,100,-0.29849451780319214
lexical_disjoint,0.25,leave_one_out_alignment,101,-0.2985045909881592
lexical_disjoint,0.25,leave_one_out_alignment,102,-0.29847782850265503
lexical_disjoint,0.25,leave_one_out_alignment,103,-0.29864346981048584
lexical_disjoint,0.25,leave_one_out_alignment,104,-0.29876193404197693
lexical_disjoint,0.25,leave_one_out_alignment,105,-0.2982807159423828
lexical_disjoint,0.25,leave_one_out_alignment,106,-0.2993166148662567
lexical_disjoint,0.25,leave_one_out_alignment,107,-0.2984708249568939
lexical_disjoint,0.25,leave_one_out_alignment,108,-0.2983910143375397
lexical_disjoint,0.25,leave_one_out_alignment,109,-0.2981145679950714
lexical_disjoint,0.25,leave_one_out_alignment,110,-0.29861289262771606
lexical_disjoint,0.25,leave_one_out_alignment,111,-0.2980985939502716
lexical_disjoint,0.25,leave_one_out_alignment,112,-0.29786449670791626
lexical_disjoint,0.25,leave_one_out_alignment,113,-0.29889652132987976
lexical_disjoint,0.25,leave_one_out_alignment,114,-0.298328697681427
lexical_disjoint,0.25,leave_one_out_alignment,115,-0.2990410625934601
lexical_disjoint,0.25,leave_one_out_alignment,116,-0.29840490221977234
lexical_disjoint,0.25,leave_one_out_alignment,117,-0.29823824763298035
lexical_disjoint,0.25,leave_one_out_alignment,118,-0.2981681823730469
lexical_disjoint,0.25,leave_one_out_alignment,119,-0.2987319529056549
lexical_disjoint,0.25,leave_one_out_alignment,120,-0.29840365052223206
lexical_disjoint,0.25,leave_one_out_alignment,121,-0.2986504137516022
lexical_disjoint,0.25,leave_one_out_alignment,122,-0.29815348982810974
lexical_disjoint,0.25,leave_one_out_alignment,123,-0.29864302277565
lexical_disjoint,0.25,leave_one_out_alignment,124,-0.29820045828819275
lexical_disjoint,0.25,leave_one_out_alignment,125,-0.29832059144973755
lexical_disjoint,0.25,leave_one_out_alignment,126,-0.29906079173088074
lexical_disjoint,0.25,leave_one_out_alignment,127,-0.29812148213386536
lexical_disjoint,0.25,leave_one_out_alignment,128,-0.2982937693595886
lexical_disjoint,0.25,leave_one_out_alignment,129,-0.29819679260253906
lexical_disjoint,0.25,leave_one_out_alignment,130,-0.2986660897731781
lexical_disjoint,0.25,leave_one_out_alignment,131,-0.2982436418533325
lexical_disjoint,0.25,leave_one_out_alignment,132,-0.29859480261802673
lexical_disjoint,0.25,leave_one_out_alignment,133,-0.2983724772930145
lexical_disjoint,0.25,leave_one_out_alignment,134,-0.2982526123523712
lexical_disjoint,0.25,leave_one_out_alignment,135,-0.29858604073524475
lexical_disjoint,0.25,leave_one_out_alignment,136,-0.29843828082084656
lexical_disjoint,0.25,leave_one_out_alignment,137,-0.2984236776828766
lexical_disjoint,0.25,leave_one_out_alignment,138,-0.2981679439544678
lexical_disjoint,0.25,leave_one_out_alignment,139,-0.2987830340862274
lexical_disjoint,0.25,leave_one_out_alignment,140,-0.29872986674308777
lexical_disjoint,0.25,leave_one_out_alignment,141,-0.2978748381137848
lexical_disjoint,0.25,leave_one_out_alignment,142,-0.2980555593967438
lexical_disjoint,0.25,leave_one_out_alignment,143,-0.2983015775680542
lexical_disjoint,0.25,leave_one_out_alignment,144,-0.2985173761844635
lexical_disjoint,0.25,leave_one_out_alignment,145,-0.2983272075653076
lexical_disjoint,0.25,leave_one_out_alignment,146,-0.29874247312545776
lexical_disjoint,0.25,leave_one_out_alignment,147,-0.2984088957309723
lexical_disjoint,0.25,leave_one_out_alignment,148,-0.29817473888397217
lexical_disjoint,0.25,leave_one_out_alignment,149,-0.2985225319862366
lexical_disjoint,0.25,leave_one_out_alignment,150,-0.29809993505477905
lexical_disjoint,0.25,leave_one_out_alignment,151,-0.2986006736755371
lexical_disjoint,0.25,leave_one_out_alignment,152,-0.29822099208831787
lexical_disjoint,0.25,leave_one_out_alignment,153,-0.29818248748779297
lexical_disjoint,0.25,leave_one_out_alignment,154,-0.2980002164840698
lexical_disjoint,0.25,leave_one_out_alignment,155,-0.2985440194606781
lexical_disjoint,0.25,leave_one_out_alignment,156,-0.298732727766037
lexical_disjoint,0.25,leave_one_out_alignment,157,-0.29868024587631226
lexical_disjoint,0.25,leave_one_out_alignment,158,-0.29829639196395874
lexical_disjoint,0.25,leave_one_out_alignment,159,-0.2988447844982147
lexical_disjoint,0.25,leave_one_out_alignment,160,-0.2988239824771881
lexical_disjoint,0.25,leave_one_out_alignment,161,-0.29804596304893494
lexical_disjoint,0.25,leave_one_out_alignment,162,-0.2988813519477844
lexical_disjoint,0.25,leave_one_out_alignment,163,-0.29881176352500916
lexical_disjoint,0.25,leave_one_out_alignment,164,-0.29861900210380554
lexical_disjoint,0.25,leave_one_out_alignment,165,-0.29802167415618896
lexical_disjoint,0.25,leave_one_out_alignment,166,-0.2982822060585022
lexical_disjoint,0.25,leave_one_out_alignment,167,-0.298286497592926
lexical_disjoint,0.25,leave_one_out_alignment,168,-0.299091100692749
lexical_disjoint,0.25,leave_one_out_alignment,169,-0.2984831631183624
lexical_disjoint,0.25,leave_one_out_alignment,170,-0.29872313141822815
lexical_disjoint,0.25,leave_one_out_alignment,171,-0.2988318204879761
lexical_disjoint,0.25,leave_one_out_alignment,172,-0.29876258969306946
lexical_disjoint,0.25,leave_one_out_alignment,173,-0.2982352077960968
lexical_disjoint,0.25,leave_one_out_alignment,174,-0.2984314560890198
lexical_disjoint,0.25,leave_one_out_alignment,175,-0.2991545796394348
lexical_disjoint,0.25,leave_one_out_alignment,176,-0.2985702455043793
lexical_disjoint,0.25,leave_one_out_alignment,177,-0.29827919602394104
lexical_disjoint,0.25,leave_one_out_alignment,178,-0.2990696132183075
lexical_disjoint,0.25,leave_one_out_alignment,179,-0.29812943935394287
lexical_disjoint,0.25,leave_one_out_alignment,180,-0.29918134212493896
lexical_disjoint,0.25,leave_one_out_alignment,181,-0.29853907227516174
lexical_disjoint,0.25,leave_one_out_alignment,182,-0.2983546555042267
lexical_disjoint,0.25,leave_one_out_alignment,183,-0.29878872632980347
lexical_disjoint,0.25,leave_one_out_alignment,184,-0.299392968416214
lexical_disjoint,0.25,leave_one_out_alignment,185,-0.29833319783210754
lexical_disjoint,0.25,leave_one_out_alignment,186,-0.29803112149238586
lexical_disjoint,0.25,leave_one_out_alignment,187,-0.2985974848270416
lexical_disjoint,0.25,leave_one_out_alignment,188,-0.2982556223869324
lexical_disjoint,0.25,leave_one_out_alignment,189,-0.29853537678718567
lexical_disjoint,0.25,leave_one_out_alignment,190,-0.2987622320652008
lexical_disjoint,0.25,leave_one_out_alignment,191,-0.2980234622955322
lexical_disjoint,0.25,leave_one_out_alignment,192,-0.29812076687812805
lexical_disjoint,0.25,leave_one_out_alignment,193,-0.2987883985042572
lexical_disjoint,0.25,leave_one_out_alignment,194,-0.29828590154647827
lexical_disjoint,0.25,leave_one_out_alignment,195,-0.2983292043209076
lexical_disjoint,0.25,leave_one_out_alignment,196,-0.2994508743286133
lexical_disjoint,0.25,leave_one_out_alignment,197,-0.29820147156715393
lexical_disjoint,0.25,leave_one_out_alignment,198,-0.29901620745658875
lexical_disjoint,0.5,future_alignment,0,-0.13876336812973022
lexical_disjoint,0.5,future_alignment,1,-0.13912643492221832
lexical_disjoint,0.5,future_alignment,2,-0.13900093734264374
lexical_disjoint,0.5,future_alignment,3,-0.13867060840129852
lexical_disjoint,0.5,future_alignment,4,-0.1389075666666031
lexical_disjoint,0.5,future_alignment,5,-0.13921760022640228
lexical_disjoint,0.5,future_alignment,6,-0.13908866047859192
lexical_disjoint,0.5,future_alignment,7,-0.1389080286026001
lexical_disjoint,0.5,future_alignment,8,-0.13901680707931519
lexical_disjoint,0.5,future_alignment,9,-0.13861845433712006
lexical_disjoint,0.5,future_alignment,10,-0.13877995312213898
lexical_disjoint,0.5,future_alignment,11,-0.13907021284103394
lexical_disjoint,0.5,future_alignment,12,-0.1389097422361374
lexical_disjoint,0.5,future_alignment,13,-0.1393054872751236
lexical_disjoint,0.5,future_alignment,14,-0.13898205757141113
lexical_disjoint,0.5,future_alignment,15,-0.1389743983745575
lexical_disjoint,0.5,future_alignment,16,-0.13899120688438416
lexical_disjoint,0.5,future_alignment,17,-0.13903085887432098
lexical_disjoint,0.5,future_alignment,18,-0.13878953456878662
lexical_disjoint,0.5,future_alignment,19,-0.13902078568935394
lexical_disjoint,0.5,future_alignment,20,-0.13898001611232758
lexical_disjoint,0.5,future_alignment,21,-0.13899381458759308
lexical_disjoint,0.5,future_alignment,22,-0.13903138041496277
lexical_disjoint,0.5,future_alignment,23,-0.13884569704532623
lexical_disjoint,0.5,future_alignment,24,-0.1391219049692154
lexical_disjoint,0.5,future_alignment,25,-0.13899698853492737
lexical_disjoint,0.5,future_alignment,26,-0.13888904452323914
lexical_disjoint,0.5,future_alignment,27,-0.1389540433883667
lexical_disjoint,0.5,future_alignment,28,-0.1389634907245636
lexical_disjoint,0.5,future_alignment,29,-0.13881124556064606
lexical_disjoint,0.5,future_alignment,30,-0.1389235109090805
lexical_disjoint,0.5,future_alignment,31,-0.13890933990478516
lexical_disjoint,0.5,future_alignment,32,-0.13881658017635345
lexical_disjoint,0.5,future_alignment,33,-0.1391686499118805
lexical_disjoint,0.5,future_alignment,34,-0.139035165309906
lexical_disjoint,0.5,future_alignment,35,-0.13888788223266602
lexical_disjoint,0.5,future_alignment,36,-0.1390192210674286
lexical_disjoint,0.5,future_alignment,37,-0.13895776867866516
lexical_disjoint,0.5,future_alignment,38,-0.13888315856456757
lexical_disjoint,0.5,future_alignment,39,-0.13871358335018158
lexical_disjoint,0.5,future_alignment,40,-0.13896191120147705
lexical_disjoint,0.5,future_alignment,41,-0.1390218287706375
lexical_disjoint,0.5,future_alignment,42,-0.1388375610113144
lexical_disjoint,0.5,future_alignment,43,-0.1389821171760559
lexical_disjoint,0.5,future_alignment,44,-0.13896475732326508
lexical_disjoint,0.5,future_alignment,45,-0.1390232890844345
lexical_disjoint,0.5,future_alignment,46,-0.13901929557323456
lexical_disjoint,0.5,future_alignment,47,-0.13903607428073883
lexical_disjoint,0.5,future_alignment,48,-0.1390133649110794
lexical_disjoint,0.5,future_alignment,49,-0.1386917680501938
lexical_disjoint,0.5,future_alignment,50,-0.13903343677520752
