prompt_id,graph_id,condition,mechanism,model,cutoff_layer,n_observed_layers,feature_set,observed_final_margin,predicted_final_margin,predicted_boundary_probability
g031_direct_conflict,31,direct_conflict,competition,gemma,21,4,current_R,2.6796875,2.041928113769223,0.9200255490423411
g031_closure_update,31,closure_update,closure,gemma,21,4,current_R,2.203125,1.650437132416864,0.8391995799373937
g031_closure_override,31,closure_override,closure,gemma,21,4,current_R,-1.453125,0.3141472712518226,0.26006162968755775
g031_exception_override,31,exception_override,closure,gemma,21,4,current_R,-2.328125,0.22547501560585204,0.2271147613286235
g033_clean,33,clean,stable,gemma,21,4,current_R,1.859375,0.8408993213588073,0.5044623285579264
g033_redundant,33,redundant,stable,gemma,21,4,current_R,1.6875,0.74531295461043,0.45632745192741975
g033_irrelevant,33,irrelevant,stable,gemma,21,4,current_R,2.703125,1.0425289624084597,0.6046634377774661
g033_paraphrase,33,paraphrase,stable,gemma,21,4,current_R,0.828125,0.5425224619713762,0.35788287261181956
g033_weak_distractor,33,weak_distractor,competition,gemma,21,4,current_R,2.890625,1.1184728137695525,0.6406676505491765
g033_competition_balanced,33,competition_balanced,competition,gemma,21,4,current_R,1.9453125,0.7248977965137773,0.4461214703539191
g033_direct_conflict,33,direct_conflict,competition,gemma,21,4,current_R,1.65625,0.8057582946337036,0.48672837112969086
g033_closure_update,33,closure_update,closure,gemma,21,4,current_R,2.75,0.7660817834604365,0.4667479568545622
g033_closure_override,33,closure_override,closure,gemma,21,4,current_R,-1.15625,-0.1299058869154226,0.12540861142335546
g033_exception_override,33,exception_override,closure,gemma,21,4,current_R,-0.3125,0.16622615749084313,0.20680431306831015
g039_clean,39,clean,stable,gemma,21,4,current_R,1.2734375,0.7372330940949814,0.45228328188666345
g039_redundant,39,redundant,stable,gemma,21,4,current_R,1.3359375,0.6737071861770401,0.4207472580579609
g039_irrelevant,39,irrelevant,stable,gemma,21,4,current_R,2.6171875,1.1200374514393636,0.6413945595627193
g039_paraphrase,39,paraphrase,stable,gemma,21,4,current_R,0.71875,0.5161280755104343,0.3457316901721319
g039_weak_distractor,39,weak_distractor,competition,gemma,21,4,current_R,3.15625,1.2138938849033534,0.6837189353223588
g039_competition_balanced,39,competition_balanced,competition,gemma,21,4,current_R,2.171875,0.8330709467309658,0.5005111280518505
g039_direct_conflict,39,direct_conflict,competition,gemma,21,4,current_R,1.671875,0.8307184576767865,0.4993237258049424
g039_closure_update,39,closure_update,closure,gemma,21,4,current_R,2.1875,0.6492405249897675,0.40875751948591876
g039_closure_override,39,closure_override,closure,gemma,21,4,current_R,-1.6328125,-0.2715901210945615,0.09724337811874707
g039_exception_override,39,exception_override,closure,gemma,21,4,current_R,-1.1015625,-0.05592476778183131,0.1427281105284313
g040_clean,40,clean,stable,gemma,21,4,current_R,1.921875,-0.1528707138178551,0.12041089477752281
g040_redundant,40,redundant,stable,gemma,21,4,current_R,0.90625,-0.5392484444806807,0.05904302647569971
g040_irrelevant,40,irrelevant,stable,gemma,21,4,current_R,2.671875,0.17239950223954215,0.2088563031229137
g040_paraphrase,40,paraphrase,stable,gemma,21,4,current_R,1.8359375,-0.04985915601106883,0.14423309507609608
g040_weak_distractor,40,weak_distractor,competition,gemma,21,4,current_R,2.734375,0.3980026294379243,0.2939354301537188
g040_competition_balanced,40,competition_balanced,competition,gemma,21,4,current_R,3.640625,0.6188870988908792,0.39403396050477024
g040_direct_conflict,40,direct_conflict,competition,gemma,21,4,current_R,1.65625,0.12081902224635543,0.19216976918959236
g040_closure_update,40,closure_update,closure,gemma,21,4,current_R,2.015625,-0.21294404630463992,0.10814493883255034
g040_closure_override,40,closure_override,closure,gemma,21,4,current_R,-1.375,-1.3813951098539368,0.011330048931992813
g040_exception_override,40,exception_override,closure,gemma,21,4,current_R,-0.5703125,-1.2567450585567246,0.014525219767520138
g042_clean,42,clean,stable,gemma,21,4,current_R,2.5390625,1.4299915707732624,0.7698050957511323
g042_redundant,42,redundant,stable,gemma,21,4,current_R,2.4140625,1.2759218569995783,0.7101573639161324
g042_irrelevant,42,irrelevant,stable,gemma,21,4,current_R,3.046875,1.6798068774463546,0.8470412740286732
g042_paraphrase,42,paraphrase,stable,gemma,21,4,current_R,1.71875,1.1737039204582103,0.6659164748421982
g042_weak_distractor,42,weak_distractor,competition,gemma,21,4,current_R,2.2734375,1.5789440264552004,0.8187560041003572
g042_competition_balanced,42,competition_balanced,competition,gemma,21,4,current_R,1.9765625,1.4697901326333427,0.7837344521794496
g042_direct_conflict,42,direct_conflict,competition,gemma,21,4,current_R,1.375,1.3445381928678484,0.7378227769521277
g042_closure_update,42,closure_update,closure,gemma,21,4,current_R,1.1640625,0.9531713242636357,0.5608281916051323
g042_closure_override,42,closure_override,closure,gemma,21,4,current_R,-2.3671875,-0.2555998859424964,0.10011456711224948
g042_exception_override,42,exception_override,closure,gemma,21,4,current_R,-2.453125,-0.19039649502097444,0.1126145630562107
g045_clean,45,clean,stable,gemma,21,4,current_R,2.1328125,0.9250901730330796,0.5468196387832117
g045_redundant,45,redundant,stable,gemma,21,4,current_R,2.109375,0.7728799133395756,0.4701655967961028
g045_irrelevant,45,irrelevant,stable,gemma,21,4,current_R,2.9453125,1.1785342018633338,0.6680825430832809
g045_paraphrase,45,paraphrase,stable,gemma,21,4,current_R,0.9453125,0.46469257593701396,0.3226322091643828
g045_weak_distractor,45,weak_distractor,competition,gemma,21,4,current_R,3.421875,1.247410162925453,0.6981669292728022
g045_competition_balanced,45,competition_balanced,competition,gemma,21,4,current_R,2.6015625,0.8797415536422633,0.5240492279547867
g045_direct_conflict,45,direct_conflict,competition,gemma,21,4,current_R,2.421875,0.9638920589466835,0.5661521045331009
g045_closure_update,45,closure_update,closure,gemma,21,4,current_R,2.953125,0.7686464430630376,0.4680369451061747
g045_closure_override,45,closure_override,closure,gemma,21,4,current_R,-0.6875,-0.07252023738849278,0.13867731770763866
g045_exception_override,45,exception_override,closure,gemma,21,4,current_R,-0.1015625,0.16682501122735283,0.20700271463221695
g053_clean,53,clean,stable,gemma,21,4,current_R,1.671875,2.0455539568218826,0.9205625256545484
g053_redundant,53,redundant,stable,gemma,21,4,current_R,1.421875,2.0169879877372043,0.9162413822900366
g053_irrelevant,53,irrelevant,stable,gemma,21,4,current_R,2.546875,2.557085737697119,0.970193916147581
g053_paraphrase,53,paraphrase,stable,gemma,21,4,current_R,3.0,2.475846629553757,0.9650669427232008
g053_weak_distractor,53,weak_distractor,competition,gemma,21,4,current_R,2.453125,2.754940794930424,0.979811506705375
g053_competition_balanced,53,competition_balanced,competition,gemma,21,4,current_R,1.46875,2.0886182402309106,0.9266925979182734
g053_direct_conflict,53,direct_conflict,competition,gemma,21,4,current_R,0.7578125,1.9257339145820707,0.9009746545791237
g053_closure_update,53,closure_update,closure,gemma,21,4,current_R,1.734375,1.8733617197575279,0.8911326630326554
g053_closure_override,53,closure_override,closure,gemma,21,4,current_R,-0.8046875,1.2618862225501355,0.7042899834785405
g053_exception_override,53,exception_override,closure,gemma,21,4,current_R,-0.8125,1.3033032302087686,0.7214028103559338
g064_clean,64,clean,stable,gemma,21,4,current_R,1.984375,0.03986210525105105,0.16806233814447827
g064_redundant,64,redundant,stable,gemma,21,4,current_R,0.9296875,-0.2707661136045969,0.09738952290823143
g064_irrelevant,64,irrelevant,stable,gemma,21,4,current_R,2.078125,0.141467609576567,0.1987247539793337
g064_paraphrase,64,paraphrase,stable,gemma,21,4,current_R,1.3203125,-0.06600871458120872,0.14025509588276244
g064_weak_distractor,64,weak_distractor,competition,gemma,21,4,current_R,1.7421875,0.11057419575619898,0.1889791983296171
g064_competition_balanced,64,competition_balanced,competition,gemma,21,4,current_R,2.3203125,0.2615431334341536,0.24015049927495102
g064_direct_conflict,64,direct_conflict,competition,gemma,21,4,current_R,1.25,0.018485337922625522,0.1621140827193509
g064_closure_update,64,closure_update,closure,gemma,21,4,current_R,1.625,-0.31057665876449825,0.09054909186341853
g064_closure_override,64,closure_override,closure,gemma,21,4,current_R,-0.7109375,-1.1772205738650243,0.01701197662227107
g064_exception_override,64,exception_override,closure,gemma,21,4,current_R,-1.3125,-1.2428427188643816,0.014932521533671049
g067_clean,67,clean,stable,gemma,21,4,current_R,3.015625,2.246361185561092,0.9455991529101813
g067_redundant,67,redundant,stable,gemma,21,4,current_R,2.6484375,1.8130736605444056,0.8787497225849822
g067_irrelevant,67,irrelevant,stable,gemma,21,4,current_R,3.90625,2.5585539642729156,0.9702795177299982
g067_paraphrase,67,paraphrase,stable,gemma,21,4,current_R,1.7109375,1.8311629963196623,0.8825875650111097
g067_weak_distractor,67,weak_distractor,competition,gemma,21,4,current_R,4.0390625,2.5806771588970103,0.9715408578186722
g067_competition_balanced,67,competition_balanced,competition,gemma,21,4,current_R,3.7578125,2.3938619889715307,0.9590361630603137
g067_direct_conflict,67,direct_conflict,competition,gemma,21,4,current_R,3.125,2.2944509847859633,0.9503829753181883
g067_closure_update,67,closure_update,closure,gemma,21,4,current_R,1.6796875,1.434329136240291,0.7713532894059594
g067_closure_override,67,closure_override,closure,gemma,21,4,current_R,-1.6953125,0.317660984856157,0.2614290646774605
g067_exception_override,67,exception_override,closure,gemma,21,4,current_R,-2.4609375,0.23205061794172432,0.22945357811088307
g068_clean,68,clean,stable,gemma,21,4,current_R,1.7265625,1.6366146295142379,0.8353979327974421
g068_redundant,68,redundant,stable,gemma,21,4,current_R,2.0859375,1.7182782888512584,0.8568357947039141
g068_irrelevant,68,irrelevant,stable,gemma,21,4,current_R,3.1875,2.1721761947032725,0.9373598935587423
g068_paraphrase,68,paraphrase,stable,gemma,21,4,current_R,0.046875,0.9026289170708527,0.5355599033703615
g068_weak_distractor,68,weak_distractor,competition,gemma,21,4,current_R,3.2265625,2.1657906910781977,0.9365986315997975
g068_competition_balanced,68,competition_balanced,competition,gemma,21,4,current_R,2.03125,1.7512642280426434,0.8648127024445268
g068_direct_conflict,68,direct_conflict,competition,gemma,21,4,current_R,1.4921875,1.733746394511123,0.8606241594036297
g068_closure_update,68,closure_update,closure,gemma,21,4,current_R,0.8203125,1.2527637410273058,0.7004397608094622
g068_closure_override,68,closure_override,closure,gemma,21,4,current_R,-2.0625,0.23898378949407362,0.23193783648336255
g068_exception_override,68,exception_override,closure,gemma,21,4,current_R,-1.6484375,0.4014436184187995,0.2953793082456277
g069_clean,69,clean,stable,gemma,21,4,current_R,2.140625,0.9259472902248224,0.5472484346192088
g069_redundant,69,redundant,stable,gemma,21,4,current_R,2.2109375,0.9209460522631615,0.5447454624377693
g069_irrelevant,69,irrelevant,stable,gemma,21,4,current_R,3.8046875,1.4238330495220695,0.7675943583019357
g069_paraphrase,69,paraphrase,stable,gemma,21,4,current_R,1.5,0.7527506853361519,0.46005532963325524
g069_weak_distractor,69,weak_distractor,competition,gemma,21,4,current_R,3.6953125,1.2911838343397941,0.7164585267728347
g069_competition_balanced,69,competition_balanced,competition,gemma,21,4,current_R,2.8203125,1.0268796287922115,0.597086228122046
g069_direct_conflict,69,direct_conflict,competition,gemma,21,4,current_R,2.25,1.0011031229022311,0.58450552140458
g069_closure_update,69,closure_update,closure,gemma,21,4,current_R,2.7109375,0.7492276224235481,0.45828894621614047
g069_closure_override,69,closure_override,closure,gemma,21,4,current_R,-0.703125,-0.01067073086460213,0.1542763780465823
g069_exception_override,69,exception_override,closure,gemma,21,4,current_R,-0.578125,0.06533443764102942,0.175376099579102
g073_clean,73,clean,stable,gemma,21,4,current_R,2.90625,2.2748038200339757,0.9484786956979626
g073_redundant,73,redundant,stable,gemma,21,4,current_R,2.8828125,2.0585702326501876,0.9224631559030684
g073_irrelevant,73,irrelevant,stable,gemma,21,4,current_R,3.3515625,2.416446423918282,0.9607904688143215
g073_paraphrase,73,paraphrase,stable,gemma,21,4,current_R,1.8359375,1.9477149826014701,0.9048642809535526
g073_weak_distractor,73,weak_distractor,competition,gemma,21,4,current_R,3.0625,2.3165029799338486,0.9524408315569579
g073_competition_balanced,73,competition_balanced,competition,gemma,21,4,current_R,1.796875,1.8035517227252695,0.8766864145801203
g073_direct_conflict,73,direct_conflict,competition,gemma,21,4,current_R,1.375,1.7442268406886687,0.8631429600175219
g073_closure_update,73,closure_update,closure,gemma,21,4,current_R,1.609375,1.5286561087563433,0.8031994075683007
g073_closure_override,73,closure_override,closure,gemma,21,4,current_R,-2.3828125,0.13991915714287795,0.1982274146379743
g073_exception_override,73,exception_override,closure,gemma,21,4,current_R,-2.6640625,0.2149431346154379,0.22340395923251666
g077_clean,77,clean,stable,gemma,21,4,current_R,1.8828125,2.0550394389529267,0.9219517473497361
g077_redundant,77,redundant,stable,gemma,21,4,current_R,2.1796875,2.190698174290249,0.9395200310638585
g077_irrelevant,77,irrelevant,stable,gemma,21,4,current_R,3.5078125,2.7616795724593137,0.9800788845971016
g077_paraphrase,77,paraphrase,stable,gemma,21,4,current_R,3.65625,2.6736766307965274,0.9762972789429822
g077_weak_distractor,77,weak_distractor,competition,gemma,21,4,current_R,3.0546875,3.0796477569894165,0.9894165286355578
g077_competition_balanced,77,competition_balanced,competition,gemma,21,4,current_R,1.7421875,2.369867181886756,0.9570900713594769
g077_direct_conflict,77,direct_conflict,competition,gemma,21,4,current_R,1.609375,2.3394180839233876,0.9544931833237903
g077_closure_update,77,closure_update,closure,gemma,21,4,current_R,2.1015625,2.1481382010509606,0.9344490556813358
g077_closure_override,77,closure_override,closure,gemma,21,4,current_R,-0.8828125,1.3596985456004913,0.743700419771896
g077_exception_override,77,exception_override,closure,gemma,21,4,current_R,-1.3984375,1.2845969101200003,0.7137491691159694
g079_clean,79,clean,stable,gemma,21,4,current_R,1.984375,1.804315346834318,0.8768529908243605
g079_redundant,79,redundant,stable,gemma,21,4,current_R,1.3828125,1.5154984066460597,0.798966422493912
g079_irrelevant,79,irrelevant,stable,gemma,21,4,current_R,2.1484375,1.9581564052409628,0.9066636087913131
g079_paraphrase,79,paraphrase,stable,gemma,21,4,current_R,1.3203125,1.8660032733447127,0.8896829584626258
g079_weak_distractor,79,weak_distractor,competition,gemma,21,4,current_R,2.5,2.2321961859431267,0.9441091064235942
g079_competition_balanced,79,competition_balanced,competition,gemma,21,4,current_R,1.8828125,1.8513933742674842,0.8867544626895867
g079_direct_conflict,79,direct_conflict,competition,gemma,21,4,current_R,0.875,1.6402733099209523,0.8364111603953319
g079_closure_update,79,closure_update,closure,gemma,21,4,current_R,1.3984375,1.4581800659135786,0.7797350091563215
g079_closure_override,79,closure_override,closure,gemma,21,4,current_R,-2.0546875,0.22028546864700393,0.22528085828313618
g079_exception_override,79,exception_override,closure,gemma,21,4,current_R,-2.8125,0.03898176068920067,0.16781397447399607
g080_clean,80,clean,stable,gemma,21,4,current_R,1.5390625,1.55877021902017,0.8126331906887834
g080_redundant,80,redundant,stable,gemma,21,4,current_R,1.609375,1.5887158627637854,0.8216653017200545
g080_irrelevant,80,irrelevant,stable,gemma,21,4,current_R,2.5703125,1.935936177013772,0.9027972841917219
g080_paraphrase,80,paraphrase,stable,gemma,21,4,current_R,-0.34375,0.6963210035524425,0.4319131221554213
g080_weak_distractor,80,weak_distractor,competition,gemma,21,4,current_R,3.2734375,2.193861532002089,0.9398819218277278
g080_competition_balanced,80,competition_balanced,competition,gemma,21,4,current_R,1.4765625,1.525257364798019,0.8021124777705775
g080_direct_conflict,80,direct_conflict,competition,gemma,21,4,current_R,0.1484375,1.236784749945527,0.6936271384627521
g080_closure_update,80,closure_update,closure,gemma,21,4,current_R,0.2109375,1.0444101459462698,0.6055709849222768
g080_closure_override,80,closure_override,closure,gemma,21,4,current_R,-2.359375,0.15528941215647651,0.2032056732280455
g080_exception_override,80,exception_override,closure,gemma,21,4,current_R,-1.65625,0.3710577518153957,0.28277307775276467
g085_clean,85,clean,stable,gemma,21,4,current_R,2.6328125,2.0156704083591572,0.9160370073955856
g085_redundant,85,redundant,stable,gemma,21,4,current_R,2.515625,1.716045504402791,0.8562819248386266
g085_irrelevant,85,irrelevant,stable,gemma,21,4,current_R,3.328125,2.310646103239514,0.9519023219555417
g085_paraphrase,85,paraphrase,stable,gemma,21,4,current_R,1.3828125,1.6427810877562212,0.8371027572096669
g085_weak_distractor,85,weak_distractor,competition,gemma,21,4,current_R,2.8203125,2.0493115772657555,0.9211155402022004
g085_competition_balanced,85,competition_balanced,competition,gemma,21,4,current_R,1.3125,1.496884684783181,0.7928623991590954
g085_direct_conflict,85,direct_conflict,competition,gemma,21,4,current_R,0.484375,1.2452729336210129,0.6972568514652118
g085_closure_update,85,closure_update,closure,gemma,21,4,current_R,1.40625,1.2864420659447122,0.7145096874645589
g085_closure_override,85,closure_override,closure,gemma,21,4,current_R,-2.625,0.013322597761104005,0.1607032173347871
g085_exception_override,85,exception_override,closure,gemma,21,4,current_R,-3.203125,-0.04199297562856463,0.1462044570746345
g088_clean,88,clean,stable,gemma,21,4,current_R,1.6015625,-0.32739599819963394,0.0877912793191806
g088_redundant,88,redundant,stable,gemma,21,4,current_R,1.1328125,-0.3998291317813476,0.07676413692395838
g088_irrelevant,88,irrelevant,stable,gemma,21,4,current_R,3.171875,0.30712767598553703,0.25734373385698167
g088_paraphrase,88,paraphrase,stable,gemma,21,4,current_R,1.40625,-0.4446372187552379,0.07059314918176483
g088_weak_distractor,88,weak_distractor,competition,gemma,21,4,current_R,2.40625,0.18991042981093853,0.21475818183688813
g088_competition_balanced,88,competition_balanced,competition,gemma,21,4,current_R,2.59375,0.15218807191189154,0.20219373457311554
g088_direct_conflict,88,direct_conflict,competition,gemma,21,4,current_R,2.0,0.1334030433311173,0.19614480902358844
g088_closure_update,88,closure_update,closure,gemma,21,4,current_R,2.8125,-0.1426091184893128,0.12262248280079406
g088_closure_override,88,closure_override,closure,gemma,21,4,current_R,-0.9140625,-1.2874814444612561,0.013663183320212728
g088_exception_override,88,exception_override,closure,gemma,21,4,current_R,-1.6953125,-1.3488709556806546,0.012089715206847021
g094_clean,94,clean,stable,gemma,21,4,current_R,1.9609375,-0.05747411507232503,0.1423457950352346
g094_redundant,94,redundant,stable,gemma,21,4,current_R,1.328125,-0.1878171286413206,0.11313602952401101
g094_irrelevant,94,irrelevant,stable,gemma,21,4,current_R,2.984375,0.41778181280339466,0.30229079739004006
g094_paraphrase,94,paraphrase,stable,gemma,21,4,current_R,1.5,-0.2696219030057787,0.09759278339514112
g094_weak_distractor,94,weak_distractor,competition,gemma,21,4,current_R,2.8828125,0.4895473131764444,0.3336949491730256
g094_competition_balanced,94,competition_balanced,competition,gemma,21,4,current_R,2.9296875,0.3730070028305983,0.2835719250064568
g094_direct_conflict,94,direct_conflict,competition,gemma,21,4,current_R,2.5625,0.3964506209211064,0.29328553958740666
g094_closure_update,94,closure_update,closure,gemma,21,4,current_R,3.0703125,0.04316809535621546,0.16899764661272534
g094_closure_override,94,closure_override,closure,gemma,21,4,current_R,-0.9453125,-1.2817617532057815,0.01381968582083088
g094_exception_override,94,exception_override,closure,gemma,21,4,current_R,-1.40625,-1.3514566249647595,0.012027523675079204
g000_clean,0,clean,stable,gemma,21,4,ordered_R_history,2.234375,1.2690137074488728,0.8674030807812851
g000_redundant,0,redundant,stable,gemma,21,4,ordered_R_history,1.9609375,1.0177293212202645,0.8277371656345761
g000_irrelevant,0,irrelevant,stable,gemma,21,4,ordered_R_history,2.609375,1.91634246354722,0.973683227938534
g000_paraphrase,0,paraphrase,stable,gemma,21,4,ordered_R_history,0.7734375,1.05200745900829,0.9405104063355221
g000_weak_distractor,0,weak_distractor,competition,gemma,21,4,ordered_R_history,2.015625,1.9292860581100406,0.9938330051417862
g000_competition_balanced,0,competition_balanced,competition,gemma,21,4,ordered_R_history,2.015625,1.833436634897056,0.9833794526904396
g000_direct_conflict,0,direct_conflict,competition,gemma,21,4,ordered_R_history,1.0234375,1.3738118410938016,0.9621275509753863
g000_closure_update,0,closure_update,closure,gemma,21,4,ordered_R_history,0.859375,0.20680549569284645,0.48762531005312737
g000_closure_override,0,closure_override,closure,gemma,21,4,ordered_R_history,-2.046875,-1.8634474988373437,0.0005461870408599111
g000_exception_override,0,exception_override,closure,gemma,21,4,ordered_R_history,-2.765625,-1.7518038698685112,0.0023993278239007533
g004_clean,4,clean,stable,gemma,21,4,ordered_R_history,1.9296875,1.1887638483229523,0.7835617709020491
g004_redundant,4,redundant,stable,gemma,21,4,ordered_R_history,1.203125,0.6947180868942222,0.5441323318647411
g004_irrelevant,4,irrelevant,stable,gemma,21,4,ordered_R_history,2.7734375,1.901456328846112,0.9489089676365463
g004_paraphrase,4,paraphrase,stable,gemma,21,4,ordered_R_history,1.3125,0.2734337837405064,0.19293267444157036
g004_weak_distractor,4,weak_distractor,competition,gemma,21,4,ordered_R_history,2.546875,2.090325655654414,0.9812063176922207
g004_competition_balanced,4,competition_balanced,competition,gemma,21,4,ordered_R_history,3.375,2.92828714970923,0.995985984676587
g004_direct_conflict,4,direct_conflict,competition,gemma,21,4,ordered_R_history,2.4296875,2.3773834490095775,0.981334416040089
g004_closure_update,4,closure_update,closure,gemma,21,4,ordered_R_history,2.484375,1.0250690551313775,0.7446451428781335
g004_closure_override,4,closure_override,closure,gemma,21,4,ordered_R_history,0.1875,-0.6794687874523992,0.04963094534021568
g004_exception_override,4,exception_override,closure,gemma,21,4,ordered_R_history,-0.734375,-0.45859051338600043,0.1372976545862272
g009_clean,9,clean,stable,gemma,21,4,ordered_R_history,4.0625,2.052993372593706,0.9574593366427213
g009_redundant,9,redundant,stable,gemma,21,4,ordered_R_history,3.921875,2.148499504383001,0.976492125146774
g009_irrelevant,9,irrelevant,stable,gemma,21,4,ordered_R_history,4.8984375,2.568255603047999,0.9931973365953148
g009_paraphrase,9,paraphrase,stable,gemma,21,4,ordered_R_history,2.234375,1.369048784260558,0.6554923089232723
g009_weak_distractor,9,weak_distractor,competition,gemma,21,4,ordered_R_history,5.0078125,2.48655729990334,0.9828323888585007
g009_competition_balanced,9,competition_balanced,competition,gemma,21,4,ordered_R_history,3.53125,1.6056973345201113,0.8139936917641012
g009_direct_conflict,9,direct_conflict,competition,gemma,21,4,ordered_R_history,3.4296875,1.7816817379198882,0.862101623556414
g009_closure_update,9,closure_update,closure,gemma,21,4,ordered_R_history,2.875,1.3437527895599986,0.8899502962163891
g009_closure_override,9,closure_override,closure,gemma,21,4,ordered_R_history,0.21875,-0.02293647122339948,0.03806212588475598
g009_exception_override,9,exception_override,closure,gemma,21,4,ordered_R_history,0.0703125,0.2696273287028551,0.1407723678517646
g010_clean,10,clean,stable,gemma,21,4,ordered_R_history,2.7578125,1.1886690373059718,0.7309741973109674
g010_redundant,10,redundant,stable,gemma,21,4,ordered_R_history,2.125,0.6722247720316961,0.45805638685536826
g010_irrelevant,10,irrelevant,stable,gemma,21,4,ordered_R_history,3.8515625,2.0387431256410458,0.9452203390200908
g010_paraphrase,10,paraphrase,stable,gemma,21,4,ordered_R_history,2.1875,0.7545137970637499,0.3793596368351515
g010_weak_distractor,10,weak_distractor,competition,gemma,21,4,ordered_R_history,3.2734375,2.3226273625879235,0.9902810353163266
g010_competition_balanced,10,competition_balanced,competition,gemma,21,4,ordered_R_history,3.859375,2.738148859625939,0.9945149481300027
g010_direct_conflict,10,direct_conflict,competition,gemma,21,4,ordered_R_history,3.15625,2.4985142618345506,0.9883686487106598
g010_closure_update,10,closure_update,closure,gemma,21,4,ordered_R_history,3.296875,1.4038018120331734,0.9351002156024971
g010_closure_override,10,closure_override,closure,gemma,21,4,ordered_R_history,-0.3828125,-0.6540523977687609,0.04463815306402546
g010_exception_override,10,exception_override,closure,gemma,21,4,ordered_R_history,-0.171875,-0.42623862896505194,0.06474632024173857
g011_clean,11,clean,stable,gemma,21,4,ordered_R_history,3.2109375,3.2541857838249784,0.9998878725859551
g011_redundant,11,redundant,stable,gemma,21,4,ordered_R_history,2.875,2.608924768109773,0.998625100162986
g011_irrelevant,11,irrelevant,stable,gemma,21,4,ordered_R_history,3.4140625,4.023602393492807,0.9999926454490697
g011_paraphrase,11,paraphrase,stable,gemma,21,4,ordered_R_history,2.453125,1.5321030376509444,0.9649310433336222
g011_weak_distractor,11,weak_distractor,competition,gemma,21,4,ordered_R_history,3.1875,4.172742515627796,0.9999957686364798
g011_competition_balanced,11,competition_balanced,competition,gemma,21,4,ordered_R_history,2.265625,3.034978710007282,0.9997354894788395
g011_direct_conflict,11,direct_conflict,competition,gemma,21,4,ordered_R_history,2.1328125,2.91396134079608,0.9995906425192642
g011_closure_update,11,closure_update,closure,gemma,21,4,ordered_R_history,0.921875,1.0146365280022687,0.8752636201657658
g011_closure_override,11,closure_override,closure,gemma,21,4,ordered_R_history,-1.328125,-0.22485059496279236,0.051907480906227176
g011_exception_override,11,exception_override,closure,gemma,21,4,ordered_R_history,-1.8203125,-0.12056387964131554,0.11664287610841571
g012_clean,12,clean,stable,gemma,21,4,ordered_R_history,2.4453125,1.3512351379843879,0.9084068697412002
g012_redundant,12,redundant,stable,gemma,21,4,ordered_R_history,2.4765625,1.197345514864789,0.8705554222964156
g012_irrelevant,12,irrelevant,stable,gemma,21,4,ordered_R_history,3.734375,2.4264120411400714,0.9953223575461941
g012_paraphrase,12,paraphrase,stable,gemma,21,4,ordered_R_history,1.9140625,1.6680963320611228,0.9802518973828123
g012_weak_distractor,12,weak_distractor,competition,gemma,21,4,ordered_R_history,2.75,2.0351509413310014,0.9858572036937835
g012_competition_balanced,12,competition_balanced,competition,gemma,21,4,ordered_R_history,1.7421875,1.6571599097473877,0.9655443905723449
g012_direct_conflict,12,direct_conflict,competition,gemma,21,4,ordered_R_history,0.8828125,1.2985100298686463,0.9104616397420856
g012_closure_update,12,closure_update,closure,gemma,21,4,ordered_R_history,1.6328125,0.9800714131885413,0.9565996127909691
g012_closure_override,12,closure_override,closure,gemma,21,4,ordered_R_history,-2.2578125,-1.838752812045215,0.0008132556774369892
g012_exception_override,12,exception_override,closure,gemma,21,4,ordered_R_history,-2.171875,-1.4616580254257991,0.004525576178659048
g015_clean,15,clean,stable,gemma,21,4,ordered_R_history,1.203125,1.1540747662620385,0.7297127110650573
g015_redundant,15,redundant,stable,gemma,21,4,ordered_R_history,1.09375,1.3876440616107717,0.8786373385931365
g015_irrelevant,15,irrelevant,stable,gemma,21,4,ordered_R_history,2.9296875,2.040157766090111,0.9788872247132749
g015_paraphrase,15,paraphrase,stable,gemma,21,4,ordered_R_history,1.671875,2.07647461498255,0.9725796679216462
g015_weak_distractor,15,weak_distractor,competition,gemma,21,4,ordered_R_history,2.71875,1.7954946479527107,0.8992957705666168
g015_competition_balanced,15,competition_balanced,competition,gemma,21,4,ordered_R_history,1.5078125,1.176756816950506,0.5996231169897257
g015_direct_conflict,15,direct_conflict,competition,gemma,21,4,ordered_R_history,1.1796875,1.3227052390796088,0.6768727413580033
g015_closure_update,15,closure_update,closure,gemma,21,4,ordered_R_history,1.2265625,1.0406652855724483,0.7331682168286338
g015_closure_override,15,closure_override,closure,gemma,21,4,ordered_R_history,-2.7109375,-0.41885017485218223,0.05031446022863577
g015_exception_override,15,exception_override,closure,gemma,21,4,ordered_R_history,-1.796875,0.054580196456722296,0.13105189749449134
g018_clean,18,clean,stable,gemma,21,4,ordered_R_history,1.6796875,1.1409505655018877,0.8396099973232547
g018_redundant,18,redundant,stable,gemma,21,4,ordered_R_history,1.5234375,0.86863771810649,0.5745110155405
g018_irrelevant,18,irrelevant,stable,gemma,21,4,ordered_R_history,2.796875,2.2347384378989714,0.9887281009192803
g018_paraphrase,18,paraphrase,stable,gemma,21,4,ordered_R_history,1.2265625,1.5591938876039373,0.9748283792433691
g018_weak_distractor,18,weak_distractor,competition,gemma,21,4,ordered_R_history,2.046875,1.9699812270982617,0.9672181416091563
g018_competition_balanced,18,competition_balanced,competition,gemma,21,4,ordered_R_history,1.171875,1.204699473340102,0.8420574903535522
