task,model,horizon,null_index,balanced_accuracy
arithmetic_mixed,qwen,0.5,61,0.6216026898290837
arithmetic_mixed,qwen,0.5,62,0.6407156866669335
arithmetic_mixed,qwen,0.5,63,0.5661449785854381
arithmetic_mixed,qwen,0.5,64,0.6502621782812312
arithmetic_mixed,qwen,0.5,65,0.6004082776287876
arithmetic_mixed,qwen,0.5,66,0.6342713044870512
arithmetic_mixed,qwen,0.5,67,0.6070527959012129
arithmetic_mixed,qwen,0.5,68,0.6207621182404035
arithmetic_mixed,qwen,0.5,69,0.6074730816955529
arithmetic_mixed,qwen,0.5,70,0.6893087299363567
arithmetic_mixed,qwen,0.5,71,0.6251250850578394
arithmetic_mixed,qwen,0.5,72,0.6656326301885283
arithmetic_mixed,qwen,0.5,73,0.602069407196894
arithmetic_mixed,qwen,0.5,74,0.6103750550374254
arithmetic_mixed,qwen,0.5,75,0.6409158227594765
arithmetic_mixed,qwen,0.5,76,0.6218028259216267
arithmetic_mixed,qwen,0.5,77,0.6218028259216267
arithmetic_mixed,qwen,0.5,78,0.6471400552375616
arithmetic_mixed,qwen,0.5,79,0.6359324340551575
arithmetic_mixed,qwen,0.5,80,0.6118360485129888
arithmetic_mixed,qwen,0.5,81,0.658988111916103
arithmetic_mixed,qwen,0.5,82,0.6134971780810952
arithmetic_mixed,qwen,0.5,83,0.6014489853100108
arithmetic_mixed,qwen,0.5,84,0.6529640155305607
arithmetic_mixed,qwen,0.5,85,0.6168194372173078
arithmetic_mixed,qwen,0.5,86,0.6051915302405636
arithmetic_mixed,qwen,0.5,87,0.6317696033302647
arithmetic_mixed,qwen,0.5,88,0.6168194372173078
arithmetic_mixed,qwen,0.5,89,0.6309490453508386
arithmetic_mixed,qwen,0.5,90,0.6311491814433815
arithmetic_mixed,qwen,0.5,91,0.6112156266261057
arithmetic_mixed,qwen,0.5,92,0.6224232478085098
arithmetic_mixed,qwen,0.5,93,0.6427770884201256
arithmetic_mixed,qwen,0.5,94,0.649221470600008
arithmetic_mixed,qwen,0.5,95,0.6112156266261057
arithmetic_mixed,qwen,0.5,96,0.6398751150782531
arithmetic_mixed,qwen,0.5,97,0.6064323740143298
arithmetic_mixed,qwen,0.5,98,0.597086018492575
arithmetic_mixed,qwen,0.5,99,0.6359324340551575
arithmetic_mixed,qwen,0.5,100,0.5921026297882561
arithmetic_mixed,qwen,0.5,101,0.6452787895769123
arithmetic_mixed,qwen,0.5,102,0.5997878557419045
arithmetic_mixed,qwen,0.5,103,0.6431973742144659
arithmetic_mixed,qwen,0.5,104,0.6276267862146259
arithmetic_mixed,qwen,0.5,105,0.6317696033302647
arithmetic_mixed,qwen,0.5,106,0.6695753112116238
arithmetic_mixed,qwen,0.5,107,0.6326101749189449
arithmetic_mixed,qwen,0.5,108,0.6124564703998719
arithmetic_mixed,qwen,0.5,109,0.6074730816955529
arithmetic_mixed,qwen,0.5,110,0.6332305968058279
arithmetic_mixed,qwen,0.5,111,0.5763118920866189
arithmetic_mixed,qwen,0.5,112,0.5553376295881198
arithmetic_mixed,qwen,0.5,113,0.6243045270784133
arithmetic_mixed,qwen,0.5,114,0.6249249489652964
arithmetic_mixed,qwen,0.5,115,0.659188248008646
arithmetic_mixed,qwen,0.5,116,0.6342713044870512
arithmetic_mixed,qwen,0.5,117,0.6078933674898932
arithmetic_mixed,qwen,0.5,118,0.6174398591041909
arithmetic_mixed,qwen,0.5,119,0.6359324340551575
arithmetic_mixed,qwen,0.5,120,0.6645919225073049
arithmetic_mixed,qwen,0.5,121,0.6074730816955529
arithmetic_mixed,qwen,0.5,122,0.5806748589040548
arithmetic_mixed,qwen,0.5,123,0.602489692991234
arithmetic_mixed,qwen,0.5,124,0.6097546331505423
arithmetic_mixed,qwen,0.5,125,0.6583676900292199
arithmetic_mixed,qwen,0.5,126,0.6361325701477004
arithmetic_mixed,qwen,0.5,127,0.6332305968058279
arithmetic_mixed,qwen,0.5,128,0.5964655966056919
arithmetic_mixed,qwen,0.5,129,0.6251250850578394
arithmetic_mixed,qwen,0.5,130,0.6151583076492015
arithmetic_mixed,qwen,0.5,131,0.6353120121682745
arithmetic_mixed,qwen,0.5,132,0.6473602049393588
arithmetic_mixed,qwen,0.5,133,0.5673858223592043
arithmetic_mixed,qwen,0.5,134,0.5910619221070328
arithmetic_mixed,qwen,0.5,135,0.5844174038346075
arithmetic_mixed,qwen,0.5,136,0.6837049193451548
