shuffle_id,alignment_mean,alignment_positive_fraction,path_length,endpoint_distance,detour_ratio,curvature_mean,state_type,init_seed
11.0,0.0367969274520874,0.5185185185185184,8.381781578063965,0.8310847878456116,10.089147567749023,2.1585328578948975,random_initialization,1703
12.0,0.0286360215395689,0.48148148148148157,9.277535438537598,0.8310847878456116,11.167186737060547,2.20121169090271,random_initialization,1703
13.0,0.04821622371673584,0.5555555555555555,9.93451976776123,0.8310847878456116,11.958027839660645,2.2882044315338135,random_initialization,1703
14.0,0.055712830275297165,0.5925925925925926,8.190340995788574,0.8310847878456116,9.858912467956543,2.1018006801605225,random_initialization,1703
15.0,0.02942635864019394,0.4444444444444446,7.182624340057373,0.8310847878456116,8.64603328704834,2.1148581504821777,random_initialization,1703
16.0,0.0264678206294775,0.4444444444444446,8.390202522277832,0.8310847878456116,10.098999977111816,2.1509830951690674,random_initialization,1703
17.0,0.037724707275629044,0.5185185185185184,9.519854545593262,0.8310847878456116,11.45892333984375,2.1231601238250732,random_initialization,1703
18.0,0.0549832284450531,0.5555555555555555,8.378935813903809,0.8310847878456116,10.085694313049316,2.0348167419433594,random_initialization,1703
19.0,0.05961179733276367,0.5925925925925926,7.703052520751953,0.8310847878456116,9.27226734161377,2.010709285736084,random_initialization,1703
20.0,0.03257768973708153,0.48148148148148157,7.68337869644165,0.8310847878456116,9.24851131439209,2.1197597980499268,random_initialization,1703
21.0,0.045532047748565674,0.5555555555555555,10.212019920349121,0.8310847878456116,12.29229736328125,2.168335199356079,random_initialization,1703
22.0,0.028367383405566216,0.48148148148148157,8.308287620544434,0.8310847878456116,10.000748634338379,2.1017866134643555,random_initialization,1703
23.0,0.0527273453772068,0.5555555555555555,7.5248541831970215,0.8310847878456116,9.057884216308594,2.0932729244232178,random_initialization,1703
24.0,0.042031530290842056,0.5185185185185184,9.555397987365723,0.8310847878456116,11.501861572265625,2.1026008129119873,random_initialization,1703
