task,model,horizon,null_index,balanced_accuracy
arithmetic_addition,qwen,0.25,51,0.7372126231615022
arithmetic_addition,qwen,0.25,52,0.744495216335856
arithmetic_addition,qwen,0.25,53,0.7106954162501785
arithmetic_addition,qwen,0.25,54,0.7243609881479366
arithmetic_addition,qwen,0.25,55,0.7356561473654148
arithmetic_addition,qwen,0.25,56,0.7332000571183779
arithmetic_addition,qwen,0.25,57,0.728045123518492
arithmetic_addition,qwen,0.25,58,0.7268170783949736
arithmetic_addition,qwen,0.25,59,0.7332000571183779
arithmetic_addition,qwen,0.25,60,0.7246894188205055
arithmetic_addition,qwen,0.25,61,0.7344281022418964
arithmetic_addition,qwen,0.25,62,0.732628873339997
arithmetic_addition,qwen,0.25,63,0.7170783949735827
arithmetic_addition,qwen,0.25,64,0.7575896044552335
arithmetic_addition,qwen,0.25,65,0.7264886477224046
arithmetic_addition,qwen,0.25,66,0.7264886477224046
arithmetic_addition,qwen,0.25,67,0.7301727830929601
arithmetic_addition,qwen,0.25,68,0.7167499643010138
arithmetic_addition,qwen,0.25,69,0.7268170783949736
arithmetic_addition,qwen,0.25,70,0.7271455090675425
arithmetic_addition,qwen,0.25,71,0.7246894188205055
arithmetic_addition,qwen,0.25,72,0.7289447379694416
arithmetic_addition,qwen,0.25,73,0.7570184206768528
arithmetic_addition,qwen,0.25,74,0.7268170783949736
arithmetic_addition,qwen,0.25,75,0.7310723975439097
arithmetic_addition,qwen,0.25,76,0.7213337141225189
arithmetic_addition,qwen,0.25,77,0.7268170783949736
arithmetic_addition,qwen,0.25,78,0.7277166928459231
arithmetic_addition,qwen,0.25,79,0.7246894188205055
arithmetic_addition,qwen,0.25,80,0.7301727830929601
arithmetic_addition,qwen,0.25,81,0.7204340996715692
arithmetic_addition,qwen,0.25,82,0.744495216335856
arithmetic_addition,qwen,0.25,83,0.725917463944024
arithmetic_addition,qwen,0.25,84,0.7268170783949736
arithmetic_addition,qwen,0.25,85,0.7301727830929601
arithmetic_addition,qwen,0.25,86,0.7225617592460374
arithmetic_addition,qwen,0.25,87,0.7179780094245323
arithmetic_addition,qwen,0.25,88,0.7301727830929601
arithmetic_addition,qwen,0.25,89,0.7292731686420105
arithmetic_addition,qwen,0.25,90,0.723461373696987
arithmetic_addition,qwen,0.25,91,0.7149507353991147
arithmetic_addition,qwen,0.25,92,0.7551335142081965
arithmetic_addition,qwen,0.25,93,0.7335284877909467
arithmetic_addition,qwen,0.25,94,0.7292731686420105
arithmetic_addition,qwen,0.25,95,0.7289447379694416
arithmetic_addition,qwen,0.25,96,0.7390118520634014
arithmetic_addition,qwen,0.25,97,0.7201056689990004
arithmetic_addition,qwen,0.25,98,0.7213337141225189
arithmetic_addition,qwen,0.25,99,0.7368841924889333
arithmetic_addition,qwen,0.25,100,0.7207625303441383
arithmetic_addition,qwen,0.25,101,0.728045123518492
arithmetic_addition,qwen,0.25,102,0.7082393260031414
arithmetic_addition,qwen,0.25,103,0.725917463944024
arithmetic_addition,qwen,0.25,104,0.737455376267314
arithmetic_addition,qwen,0.25,105,0.7356561473654148
arithmetic_addition,qwen,0.25,106,0.725917463944024
arithmetic_addition,qwen,0.25,107,0.7204340996715692
arithmetic_addition,qwen,0.25,108,0.7192060545480508
arithmetic_addition,qwen,0.25,109,0.7246894188205055
arithmetic_addition,qwen,0.25,110,0.725917463944024
arithmetic_addition,qwen,0.25,111,0.7110238469227474
arithmetic_addition,qwen,0.25,112,0.7344281022418964
arithmetic_addition,qwen,0.25,113,0.7216621447950877
arithmetic_addition,qwen,0.25,114,0.7344281022418964
arithmetic_addition,qwen,0.25,115,0.7323004426674282
arithmetic_addition,qwen,0.25,116,0.7268170783949736
arithmetic_addition,qwen,0.25,117,0.7301727830929601
arithmetic_addition,qwen,0.25,118,0.746951306582893
arithmetic_addition,qwen,0.25,119,0.742367556761388
arithmetic_addition,qwen,0.25,120,0.7133942596030273
arithmetic_addition,qwen,0.25,121,0.7347565329144652
arithmetic_addition,qwen,0.25,122,0.7222333285734686
arithmetic_addition,qwen,0.25,123,0.7121662144795088
arithmetic_addition,qwen,0.25,124,0.7268170783949736
arithmetic_addition,qwen,0.25,125,0.7188776238754819
arithmetic_addition,qwen,0.25,126,0.7152791660716835
arithmetic_addition,qwen,0.25,127,0.7359845780379837
arithmetic_addition,qwen,0.25,128,0.7161787805226332
arithmetic_addition,qwen,0.25,129,0.7246894188205055
arithmetic_addition,qwen,0.25,130,0.7335284877909467
arithmetic_addition,qwen,0.25,131,0.7289447379694416
arithmetic_addition,qwen,0.25,132,0.7268170783949736
arithmetic_addition,qwen,0.25,133,0.744495216335856
arithmetic_addition,qwen,0.25,134,0.7356561473654148
arithmetic_addition,qwen,0.25,135,0.7289447379694416
arithmetic_addition,qwen,0.25,136,0.7310723975439097
arithmetic_addition,qwen,0.25,137,0.7237898043695559
arithmetic_addition,qwen,0.25,138,0.7347565329144652
arithmetic_addition,qwen,0.25,139,0.7268170783949736
arithmetic_addition,qwen,0.25,140,0.7225617592460374
arithmetic_addition,qwen,0.25,141,0.7246894188205055
arithmetic_addition,qwen,0.25,142,0.7411395116378694
arithmetic_addition,qwen,0.25,143,0.7225617592460374
arithmetic_addition,qwen,0.25,144,0.7192060545480508
arithmetic_addition,qwen,0.25,145,0.7298443524203913
arithmetic_addition,qwen,0.25,146,0.7289447379694416
arithmetic_addition,qwen,0.25,147,0.7268170783949736
arithmetic_addition,qwen,0.25,148,0.725917463944024
arithmetic_addition,qwen,0.25,149,0.7344281022418964
arithmetic_addition,qwen,0.25,150,0.7213337141225189
arithmetic_addition,qwen,0.25,151,0.7466228759103242
arithmetic_addition,qwen,0.25,152,0.7399114665143509
arithmetic_addition,qwen,0.25,153,0.7213337141225189
arithmetic_addition,qwen,0.25,154,0.723461373696987
arithmetic_addition,qwen,0.25,155,0.7289447379694416
arithmetic_addition,qwen,0.25,156,0.7179780094245323
arithmetic_addition,qwen,0.25,157,0.7174068256461517
arithmetic_addition,qwen,0.25,158,0.7289447379694416
arithmetic_addition,qwen,0.25,159,0.7347565329144652
arithmetic_addition,qwen,0.25,160,0.7323004426674282
arithmetic_addition,qwen,0.25,161,0.7133942596030273
arithmetic_addition,qwen,0.25,162,0.74023989718692
arithmetic_addition,qwen,0.25,163,0.7332000571183779
arithmetic_addition,qwen,0.25,164,0.7277166928459231
arithmetic_addition,qwen,0.25,165,0.7487505354847923
arithmetic_addition,qwen,0.25,166,0.7314008282164786
arithmetic_addition,qwen,0.25,167,0.7225617592460374
arithmetic_addition,qwen,0.25,168,0.7170783949735827
arithmetic_addition,qwen,0.25,169,0.7301727830929601
arithmetic_addition,qwen,0.25,170,0.7237898043695559
arithmetic_addition,qwen,0.25,171,0.7301727830929601
arithmetic_addition,qwen,0.25,172,0.7411395116378694
arithmetic_addition,qwen,0.25,173,0.7137226902755962
arithmetic_addition,qwen,0.25,174,0.7310723975439097
arithmetic_addition,qwen,0.25,175,0.7292731686420105
arithmetic_addition,qwen,0.25,176,0.7301727830929601
arithmetic_addition,qwen,0.25,177,0.7167499643010138
arithmetic_addition,qwen,0.25,178,0.7377838069398829
arithmetic_addition,qwen,0.25,179,0.7356561473654148
arithmetic_addition,qwen,0.25,180,0.7508781950592603
arithmetic_addition,qwen,0.25,181,0.7246894188205055
arithmetic_addition,qwen,0.25,182,0.7386834213908324
arithmetic_addition,qwen,0.25,183,0.7262458946165928
arithmetic_addition,qwen,0.25,184,0.7286163072968728
arithmetic_addition,qwen,0.25,185,0.725917463944024
arithmetic_addition,qwen,0.25,186,0.7301727830929601
arithmetic_addition,qwen,0.25,187,0.7411395116378694
arithmetic_addition,qwen,0.25,188,0.7161787805226332
arithmetic_addition,qwen,0.25,189,0.7347565329144652
arithmetic_addition,qwen,0.25,190,0.7438383549907183
arithmetic_addition,qwen,0.25,191,0.7268170783949736
arithmetic_addition,qwen,0.25,192,0.7183064400971012
arithmetic_addition,qwen,0.25,193,0.7219048979008996
arithmetic_addition,qwen,0.25,194,0.7183064400971012
arithmetic_addition,qwen,0.25,195,0.7365557618163644
arithmetic_addition,qwen,0.25,196,0.7292731686420105
arithmetic_addition,qwen,0.25,197,0.7268170783949736
arithmetic_addition,qwen,0.25,198,0.7250178494930744
arithmetic_addition,qwen,0.5,0,0.730829644438098
arithmetic_addition,qwen,0.5,1,0.7310723975439097
arithmetic_addition,qwen,0.5,2,0.70946737112666
arithmetic_addition,qwen,0.5,3,0.7204340996715692
arithmetic_addition,qwen,0.5,4,0.6988290732543196
arithmetic_addition,qwen,0.5,5,0.7207625303441383
arithmetic_addition,qwen,0.5,6,0.7329573040125661
arithmetic_addition,qwen,0.5,7,0.7292731686420105
arithmetic_addition,qwen,0.5,8,0.7174068256461517
arithmetic_addition,qwen,0.5,9,0.7430244181065258
arithmetic_addition,qwen,0.5,10,0.7372126231615022
arithmetic_addition,qwen,0.5,11,0.728373554191061
arithmetic_addition,qwen,0.5,12,0.7219905754676568
arithmetic_addition,qwen,0.5,13,0.7131515064972155
arithmetic_addition,qwen,0.5,14,0.7183064400971012
arithmetic_addition,qwen,0.5,15,0.7372126231615022
arithmetic_addition,qwen,0.5,16,0.7262458946165928
arithmetic_addition,qwen,0.5,17,0.7347565329144652
arithmetic_addition,qwen,0.5,18,0.7329573040125661
arithmetic_addition,qwen,0.5,19,0.6948165072111951
arithmetic_addition,qwen,0.5,20,0.7359845780379837
arithmetic_addition,qwen,0.5,21,0.7216621447950877
arithmetic_addition,qwen,0.5,22,0.7152791660716835
arithmetic_addition,qwen,0.5,23,0.7393402827359703
arithmetic_addition,qwen,0.5,24,0.7314008282164786
arithmetic_addition,qwen,0.5,25,0.7426959874339569
arithmetic_addition,qwen,0.5,26,0.7219905754676568
arithmetic_addition,qwen,0.5,27,0.709795801799229
arithmetic_addition,qwen,0.5,28,0.7131515064972155
arithmetic_addition,qwen,0.5,29,0.7460516921319434
arithmetic_addition,qwen,0.5,30,0.7359845780379837
arithmetic_addition,qwen,0.5,31,0.7347565329144652
arithmetic_addition,qwen,0.5,32,0.732628873339997
arithmetic_addition,qwen,0.5,33,0.7350849635870341
arithmetic_addition,qwen,0.5,34,0.7292731686420105
arithmetic_addition,qwen,0.5,35,0.7250178494930744
arithmetic_addition,qwen,0.5,36,0.7417963729830073
arithmetic_addition,qwen,0.5,37,0.7091389404540911
arithmetic_addition,qwen,0.5,38,0.7253462801656434
arithmetic_addition,qwen,0.5,39,0.7375410538340712
arithmetic_addition,qwen,0.5,40,0.7174068256461517
arithmetic_addition,qwen,0.5,41,0.7354133942596031
arithmetic_addition,qwen,0.5,42,0.7255890332714551
arithmetic_addition,qwen,0.5,43,0.7317292588890476
arithmetic_addition,qwen,0.5,44,0.7338569184635156
arithmetic_addition,qwen,0.5,45,0.7296015993145795
arithmetic_addition,qwen,0.5,46,0.7110238469227474
arithmetic_addition,qwen,0.5,47,0.7296015993145795
arithmetic_addition,qwen,0.5,48,0.7131515064972155
arithmetic_addition,qwen,0.5,49,0.7152791660716835
arithmetic_addition,qwen,0.5,50,0.7338569184635156
arithmetic_addition,qwen,0.5,51,0.7103669855776096
arithmetic_addition,qwen,0.5,52,0.7338569184635156
arithmetic_addition,qwen,0.5,53,0.7149507353991147
arithmetic_addition,qwen,0.5,54,0.7192060545480508
arithmetic_addition,qwen,0.5,55,0.7320576895616164
arithmetic_addition,qwen,0.5,56,0.7368841924889333
arithmetic_addition,qwen,0.5,57,0.74023989718692
arithmetic_addition,qwen,0.5,58,0.7356561473654148
arithmetic_addition,qwen,0.5,59,0.7225617592460374
arithmetic_addition,qwen,0.5,60,0.7363130087105527
arithmetic_addition,qwen,0.5,61,0.7548907611023847
arithmetic_addition,qwen,0.5,62,0.7262458946165928
arithmetic_addition,qwen,0.5,63,0.7237898043695559
arithmetic_addition,qwen,0.5,64,0.7106954162501785
arithmetic_addition,qwen,0.5,65,0.7241182350421248
arithmetic_addition,qwen,0.5,66,0.7296015993145795
arithmetic_addition,qwen,0.5,67,0.7396687134085392
arithmetic_addition,qwen,0.5,68,0.7262458946165928
arithmetic_addition,qwen,0.5,69,0.7439240325574754
arithmetic_addition,qwen,0.5,70,0.7287019848636299
arithmetic_addition,qwen,0.5,71,0.7161787805226332
arithmetic_addition,qwen,0.5,72,0.7274739397401114
arithmetic_addition,qwen,0.5,73,0.732628873339997
arithmetic_addition,qwen,0.5,74,0.728045123518492
arithmetic_addition,qwen,0.5,75,0.7317292588890476
arithmetic_addition,qwen,0.5,76,0.7158503498500642
arithmetic_addition,qwen,0.5,77,0.725917463944024
arithmetic_addition,qwen,0.5,78,0.7393402827359703
arithmetic_addition,qwen,0.5,79,0.7296015993145795
arithmetic_addition,qwen,0.5,80,0.7512066257318293
arithmetic_addition,qwen,0.5,81,0.7177352563187205
arithmetic_addition,qwen,0.5,82,0.7228901899186063
arithmetic_addition,qwen,0.5,83,0.7317292588890476
arithmetic_addition,qwen,0.5,84,0.7354133942596031
arithmetic_addition,qwen,0.5,85,0.7195344852206198
arithmetic_addition,qwen,0.5,86,0.7064400971012423
arithmetic_addition,qwen,0.5,87,0.7250178494930744
arithmetic_addition,qwen,0.5,88,0.7225617592460374
arithmetic_addition,qwen,0.5,89,0.7195344852206198
arithmetic_addition,qwen,0.5,90,0.7076681422247608
arithmetic_addition,qwen,0.5,91,0.7384406682850206
arithmetic_addition,qwen,0.5,92,0.7359845780379837
arithmetic_addition,qwen,0.5,93,0.730501213765529
arithmetic_addition,qwen,0.5,94,0.7390118520634014
arithmetic_addition,qwen,0.5,95,0.744823647008425
arithmetic_addition,qwen,0.5,96,0.7122518920462659
arithmetic_addition,qwen,0.5,97,0.7396687134085392
arithmetic_addition,qwen,0.5,98,0.7048836213051549
arithmetic_addition,qwen,0.5,99,0.7250178494930744
arithmetic_addition,qwen,0.5,100,0.7250178494930744
arithmetic_addition,qwen,0.5,101,0.6994002570327003
arithmetic_addition,qwen,0.5,102,0.7237898043695559
arithmetic_addition,qwen,0.5,103,0.7082393260031414
arithmetic_addition,qwen,0.5,104,0.730829644438098
arithmetic_addition,qwen,0.5,105,0.7359845780379837
arithmetic_addition,qwen,0.5,106,0.711923461373697
arithmetic_addition,qwen,0.5,107,0.744495216335856
arithmetic_addition,qwen,0.5,108,0.7207625303441383
arithmetic_addition,qwen,0.5,109,0.7368841924889333
arithmetic_addition,qwen,0.5,110,0.7356561473654148
arithmetic_addition,qwen,0.5,111,0.7372126231615022
arithmetic_addition,qwen,0.5,112,0.7161787805226332
arithmetic_addition,qwen,0.5,113,0.7274739397401114
arithmetic_addition,qwen,0.5,114,0.7250178494930744
arithmetic_addition,qwen,0.5,115,0.7179780094245323
arithmetic_addition,qwen,0.5,116,0.7296015993145795
arithmetic_addition,qwen,0.5,117,0.7262458946165928
arithmetic_addition,qwen,0.5,118,0.7186348707696701
arithmetic_addition,qwen,0.5,119,0.7274739397401114
arithmetic_addition,qwen,0.5,120,0.7314008282164786
arithmetic_addition,qwen,0.5,121,0.7585748964729402
arithmetic_addition,qwen,0.5,122,0.7381122376124518
arithmetic_addition,qwen,0.5,123,0.7363130087105527
arithmetic_addition,qwen,0.5,124,0.7296015993145795
arithmetic_addition,qwen,0.5,125,0.7292731686420105
arithmetic_addition,qwen,0.5,126,0.7198629158931886
arithmetic_addition,qwen,0.5,127,0.7314008282164786
arithmetic_addition,qwen,0.5,128,0.7289447379694416
arithmetic_addition,qwen,0.5,129,0.7161787805226332
arithmetic_addition,qwen,0.5,130,0.7384406682850206
arithmetic_addition,qwen,0.5,131,0.7204340996715692
arithmetic_addition,qwen,0.5,132,0.7195344852206198
arithmetic_addition,qwen,0.5,133,0.7570184206768528
arithmetic_addition,qwen,0.5,134,0.7241182350421248
arithmetic_addition,qwen,0.5,135,0.7396687134085392
arithmetic_addition,qwen,0.5,136,0.7384406682850206
arithmetic_addition,qwen,0.5,137,0.730829644438098
arithmetic_addition,qwen,0.5,138,0.7250178494930744
arithmetic_addition,qwen,0.5,139,0.7426959874339569
arithmetic_addition,qwen,0.5,140,0.7426959874339569
arithmetic_addition,qwen,0.5,141,0.7338569184635156
arithmetic_addition,qwen,0.5,142,0.716835641867771
arithmetic_addition,qwen,0.5,143,0.7481793517064115
arithmetic_addition,qwen,0.5,144,0.7232186205911753
arithmetic_addition,qwen,0.5,145,0.7301727830929601
arithmetic_addition,qwen,0.5,146,0.7216621447950877
arithmetic_addition,qwen,0.5,147,0.7338569184635156
arithmetic_addition,qwen,0.5,148,0.7381122376124518
arithmetic_addition,qwen,0.5,149,0.7426959874339569
arithmetic_addition,qwen,0.5,150,0.7405683278594888
arithmetic_addition,qwen,0.5,151,0.7363130087105527
arithmetic_addition,qwen,0.5,152,0.7292731686420105
arithmetic_addition,qwen,0.5,153,0.732628873339997
arithmetic_addition,qwen,0.5,154,0.707339711552192
arithmetic_addition,qwen,0.5,155,0.723461373696987
arithmetic_addition,qwen,0.5,156,0.7128230758246465
arithmetic_addition,qwen,0.5,157,0.7110238469227474
arithmetic_addition,qwen,0.5,158,0.7356561473654148
arithmetic_addition,qwen,0.5,159,0.7350849635870341
arithmetic_addition,qwen,0.5,160,0.7359845780379837
arithmetic_addition,qwen,0.5,161,0.7152791660716835
arithmetic_addition,qwen,0.5,162,0.7503070112808796
arithmetic_addition,qwen,0.5,163,0.7241182350421248
arithmetic_addition,qwen,0.5,164,0.7179780094245323
arithmetic_addition,qwen,0.5,165,0.7301727830929601
arithmetic_addition,qwen,0.5,166,0.7250178494930744
arithmetic_addition,qwen,0.5,167,0.7417963729830073
arithmetic_addition,qwen,0.5,168,0.7183064400971012
arithmetic_addition,qwen,0.5,169,0.732628873339997
arithmetic_addition,qwen,0.5,170,0.7384406682850206
arithmetic_addition,qwen,0.5,171,0.7472797372554619
arithmetic_addition,qwen,0.5,172,0.7393402827359703
arithmetic_addition,qwen,0.5,173,0.7384406682850206
arithmetic_addition,qwen,0.5,174,0.7393402827359703
arithmetic_addition,qwen,0.5,175,0.7262458946165928
arithmetic_addition,qwen,0.5,176,0.7472797372554619
arithmetic_addition,qwen,0.5,177,0.730501213765529
arithmetic_addition,qwen,0.5,178,0.7018563472797372
arithmetic_addition,qwen,0.5,179,0.7390118520634014
arithmetic_addition,qwen,0.5,180,0.7237898043695559
arithmetic_addition,qwen,0.5,181,0.7128230758246465
arithmetic_addition,qwen,0.5,182,0.728373554191061
arithmetic_addition,qwen,0.5,183,0.7195344852206198
arithmetic_addition,qwen,0.5,184,0.74023989718692
arithmetic_addition,qwen,0.5,185,0.725917463944024
arithmetic_addition,qwen,0.5,186,0.7228901899186063
arithmetic_addition,qwen,0.5,187,0.7320576895616164
arithmetic_addition,qwen,0.5,188,0.7152791660716835
arithmetic_addition,qwen,0.5,189,0.7149507353991147
arithmetic_addition,qwen,0.5,190,0.7186348707696701
arithmetic_addition,qwen,0.5,191,0.728373554191061
arithmetic_addition,qwen,0.5,192,0.7359845780379837
arithmetic_addition,qwen,0.5,193,0.7338569184635156
arithmetic_addition,qwen,0.5,194,0.7161787805226332
arithmetic_addition,qwen,0.5,195,0.728373554191061
arithmetic_addition,qwen,0.5,196,0.728373554191061
arithmetic_addition,qwen,0.5,197,0.7347565329144652
arithmetic_addition,qwen,0.5,198,0.7198629158931886
arithmetic_addition,qwen,0.75,0,0.7219905754676568
arithmetic_addition,qwen,0.75,1,0.7219905754676568
arithmetic_addition,qwen,0.75,2,0.7186348707696701
arithmetic_addition,qwen,0.75,3,0.7201913465657576
arithmetic_addition,qwen,0.75,4,0.7101242324717978
arithmetic_addition,qwen,0.75,5,0.7104526631443667
arithmetic_addition,qwen,0.75,6,0.7216621447950877
arithmetic_addition,qwen,0.75,7,0.7110238469227474
arithmetic_addition,qwen,0.75,8,0.7110238469227474
arithmetic_addition,qwen,0.75,9,0.7009567328287877
arithmetic_addition,qwen,0.75,10,0.721419391689276
arithmetic_addition,qwen,0.75,11,0.7189633014422391
arithmetic_addition,qwen,0.75,12,0.7219905754676568
arithmetic_addition,qwen,0.75,13,0.7232186205911753
arithmetic_addition,qwen,0.75,14,0.7110238469227474
arithmetic_addition,qwen,0.75,15,0.7219905754676568
arithmetic_addition,qwen,0.75,16,0.7372126231615022
arithmetic_addition,qwen,0.75,17,0.6945737541053834
arithmetic_addition,qwen,0.75,18,0.7247750963872626
arithmetic_addition,qwen,0.75,19,0.7147079822933029
arithmetic_addition,qwen,0.75,20,0.7223190061402256
arithmetic_addition,qwen,0.75,21,0.7016135941739254
arithmetic_addition,qwen,0.75,22,0.7046408681993431
arithmetic_addition,qwen,0.75,23,0.7088961873482793
arithmetic_addition,qwen,0.75,24,0.7435956018849065
arithmetic_addition,qwen,0.75,25,0.7082393260031414
arithmetic_addition,qwen,0.75,26,0.730501213765529
arithmetic_addition,qwen,0.75,27,0.7408967585320577
arithmetic_addition,qwen,0.75,28,0.7113522775953163
arithmetic_addition,qwen,0.75,29,0.6830358417820934
arithmetic_addition,qwen,0.75,30,0.7156075967442524
arithmetic_addition,qwen,0.75,31,0.7046408681993431
arithmetic_addition,qwen,0.75,32,0.7329573040125661
arithmetic_addition,qwen,0.75,33,0.7147079822933029
arithmetic_addition,qwen,0.75,34,0.7161787805226332
arithmetic_addition,qwen,0.75,35,0.7070969584463801
arithmetic_addition,qwen,0.75,36,0.7183064400971012
arithmetic_addition,qwen,0.75,37,0.7314865057832358
arithmetic_addition,qwen,0.75,38,0.7138083678423532
arithmetic_addition,qwen,0.75,39,0.7177352563187205
arithmetic_addition,qwen,0.75,40,0.7177352563187205
arithmetic_addition,qwen,0.75,41,0.7180636869912895
arithmetic_addition,qwen,0.75,42,0.7058689133228616
arithmetic_addition,qwen,0.75,43,0.7320576895616164
arithmetic_addition,qwen,0.75,44,0.7122518920462659
arithmetic_addition,qwen,0.75,45,0.6991575039268885
arithmetic_addition,qwen,0.75,46,0.6894188205054976
arithmetic_addition,qwen,0.75,47,0.7278023704126804
arithmetic_addition,qwen,0.75,48,0.688519206054548
arithmetic_addition,qwen,0.75,49,0.7320576895616164
arithmetic_addition,qwen,0.75,50,0.7064400971012423
arithmetic_addition,qwen,0.75,51,0.716507211195202
arithmetic_addition,qwen,0.75,52,0.7043124375267742
arithmetic_addition,qwen,0.75,53,0.7244466657146937
arithmetic_addition,qwen,0.75,54,0.6863058689133229
arithmetic_addition,qwen,0.75,55,0.7290304155361989
arithmetic_addition,qwen,0.75,56,0.7104526631443667
arithmetic_addition,qwen,0.75,57,0.6967014136798515
arithmetic_addition,qwen,0.75,58,0.7439240325574754
arithmetic_addition,qwen,0.75,59,0.693431386548622
arithmetic_addition,qwen,0.75,60,0.7216621447950877
arithmetic_addition,qwen,0.75,61,0.7207625303441383
arithmetic_addition,qwen,0.75,62,0.7040696844209624
arithmetic_addition,qwen,0.75,63,0.6988290732543196
arithmetic_addition,qwen,0.75,64,0.7278023704126804
arithmetic_addition,qwen,0.75,65,0.6851635013565615
arithmetic_addition,qwen,0.75,66,0.7332857346851349
arithmetic_addition,qwen,0.75,67,0.7021847779523062
arithmetic_addition,qwen,0.75,68,0.7390975296301585
arithmetic_addition,qwen,0.75,69,0.7265743252891619
arithmetic_addition,qwen,0.75,70,0.7320576895616164
arithmetic_addition,qwen,0.75,71,0.7110238469227474
arithmetic_addition,qwen,0.75,72,0.74940739682993
arithmetic_addition,qwen,0.75,73,0.7241182350421248
arithmetic_addition,qwen,0.75,74,0.7216621447950877
arithmetic_addition,qwen,0.75,75,0.6970298443524203
arithmetic_addition,qwen,0.75,76,0.7345137798086534
arithmetic_addition,qwen,0.75,77,0.7076681422247608
arithmetic_addition,qwen,0.75,78,0.7201913465657576
arithmetic_addition,qwen,0.75,79,0.6927745252034843
arithmetic_addition,qwen,0.75,80,0.7115950307011281
arithmetic_addition,qwen,0.75,81,0.730829644438098
arithmetic_addition,qwen,0.75,82,0.7271455090675425
arithmetic_addition,qwen,0.75,83,0.7110238469227474
arithmetic_addition,qwen,0.75,84,0.7107810938169357
arithmetic_addition,qwen,0.75,85,0.7329573040125661
arithmetic_addition,qwen,0.75,86,0.7049692988719121
arithmetic_addition,qwen,0.75,87,0.7095530486934172
arithmetic_addition,qwen,0.75,88,0.7177352563187205
arithmetic_addition,qwen,0.75,89,0.7070969584463801
arithmetic_addition,qwen,0.75,90,0.7189633014422391
arithmetic_addition,qwen,0.75,91,0.7253462801656434
arithmetic_addition,qwen,0.75,92,0.6967014136798515
arithmetic_addition,qwen,0.75,93,0.7210909610167071
arithmetic_addition,qwen,0.75,94,0.7345137798086534
arithmetic_addition,qwen,0.75,95,0.7067685277738112
arithmetic_addition,qwen,0.75,96,0.7244466657146937
arithmetic_addition,qwen,0.75,97,0.6878623447094103
arithmetic_addition,qwen,0.75,98,0.7113522775953163
arithmetic_addition,qwen,0.75,99,0.730829644438098
arithmetic_addition,qwen,0.75,100,0.7265743252891619
arithmetic_addition,qwen,0.75,101,0.6927745252034843
arithmetic_addition,qwen,0.75,102,0.7301727830929601
arithmetic_addition,qwen,0.75,103,0.7156075967442524
arithmetic_addition,qwen,0.75,104,0.7037412537483936
arithmetic_addition,qwen,0.75,105,0.7235470512637441
arithmetic_addition,qwen,0.75,106,0.728373554191061
arithmetic_addition,qwen,0.75,107,0.7104526631443667
arithmetic_addition,qwen,0.75,108,0.7241182350421248
arithmetic_addition,qwen,0.75,109,0.7161787805226332
arithmetic_addition,qwen,0.75,110,0.7253462801656434
arithmetic_addition,qwen,0.75,111,0.728045123518492
arithmetic_addition,qwen,0.75,112,0.7235470512637441
arithmetic_addition,qwen,0.75,113,0.7134799371697844
arithmetic_addition,qwen,0.75,114,0.7161787805226332
arithmetic_addition,qwen,0.75,115,0.7104526631443667
arithmetic_addition,qwen,0.75,116,0.7570184206768528
arithmetic_addition,qwen,0.75,117,0.716835641867771
arithmetic_addition,qwen,0.75,118,0.7195344852206198
arithmetic_addition,qwen,0.75,119,0.7210909610167071
arithmetic_addition,qwen,0.75,120,0.714379551620734
arithmetic_addition,qwen,0.75,121,0.7237898043695559
arithmetic_addition,qwen,0.75,122,0.7244466657146937
arithmetic_addition,qwen,0.75,123,0.7092246180208481
arithmetic_addition,qwen,0.75,124,0.707425389118949
arithmetic_addition,qwen,0.75,125,0.6982578894759388
arithmetic_addition,qwen,0.75,126,0.7256747108382122
arithmetic_addition,qwen,0.75,127,0.7235470512637441
arithmetic_addition,qwen,0.75,128,0.6989147508210767
arithmetic_addition,qwen,0.75,129,0.7189633014422391
arithmetic_addition,qwen,0.75,130,0.7000571183778381
arithmetic_addition,qwen,0.75,131,0.7278023704126804
arithmetic_addition,qwen,0.75,132,0.7250178494930744
arithmetic_addition,qwen,0.75,133,0.7216621447950877
arithmetic_addition,qwen,0.75,134,0.7189633014422391
arithmetic_addition,qwen,0.75,135,0.7198629158931886
arithmetic_addition,qwen,0.75,136,0.716507211195202
arithmetic_addition,qwen,0.75,137,0.723875481936313
arithmetic_addition,qwen,0.75,138,0.7019420248464944
arithmetic_addition,qwen,0.75,139,0.7171640725403399
arithmetic_addition,qwen,0.75,140,0.7262458946165928
arithmetic_addition,qwen,0.75,141,0.7201913465657576
arithmetic_addition,qwen,0.75,142,0.7043124375267742
arithmetic_addition,qwen,0.75,143,0.7435956018849065
arithmetic_addition,qwen,0.75,144,0.7046408681993431
arithmetic_addition,qwen,0.75,145,0.7198629158931886
arithmetic_addition,qwen,0.75,146,0.7147079822933029
arithmetic_addition,qwen,0.75,147,0.714379551620734
arithmetic_addition,qwen,0.75,148,0.7079965728973296
arithmetic_addition,qwen,0.75,149,0.7271455090675425
arithmetic_addition,qwen,0.75,150,0.700385549050407
arithmetic_addition,qwen,0.75,151,0.7177352563187205
arithmetic_addition,qwen,0.75,152,0.7256747108382122
arithmetic_addition,qwen,0.75,153,0.732628873339997
