task,representation,null_index,future_alignment,leave_one_out_alignment
relation_graph,reextracted_mixed_raw,81,0.0035231448709964752,0.006595111917704344
relation_graph,reextracted_mixed_raw,82,0.0032404556404799223,0.006361496634781361
relation_graph,reextracted_mixed_raw,83,0.004521344322711229,0.00810351874679327
relation_graph,reextracted_mixed_raw,84,0.00397954136133194,0.007287660147994757
relation_graph,reextracted_mixed_raw,85,0.004015904385596514,0.007274771109223366
relation_graph,reextracted_mixed_raw,86,0.003436190541833639,0.006532438565045595
relation_graph,reextracted_mixed_raw,87,0.003922545351088047,0.007180402986705303
relation_graph,reextracted_mixed_raw,88,0.004567618481814861,0.008089713752269745
relation_graph,reextracted_mixed_raw,89,0.003721601329743862,0.00685251085087657
relation_graph,reextracted_mixed_raw,90,0.003707321360707283,0.006929817609488964
relation_graph,reextracted_mixed_raw,91,0.003231765003874898,0.006235737353563309
relation_graph,reextracted_mixed_raw,92,0.00424877367913723,0.007679256144911051
relation_graph,reextracted_mixed_raw,93,0.004005816299468279,0.007175859063863754
relation_graph,reextracted_mixed_raw,94,0.003595710964873433,0.006713833659887314
relation_graph,reextracted_mixed_raw,95,0.0038761550094932318,0.007067215628921986
relation_graph,reextracted_mixed_raw,96,0.0034121971111744642,0.006465032696723938
relation_graph,reextracted_mixed_raw,97,0.003732857294380665,0.006865764502435923
relation_graph,reextracted_mixed_raw,98,0.003877046750858426,0.007098749279975891
relation_graph,reextracted_mixed_raw,99,0.004041699226945639,0.007428148295730352
relation_graph,reextracted_mixed_raw,100,0.003210540395230055,0.00610871659591794
relation_graph,reextracted_mixed_raw,101,0.0037958063185214996,0.007060201372951269
relation_graph,reextracted_mixed_raw,102,0.00402293773368001,0.007304463069885969
relation_graph,reextracted_mixed_raw,103,0.0036882900167256594,0.006931853014975786
relation_graph,reextracted_mixed_raw,104,0.0038188621401786804,0.007054490502923727
relation_graph,reextracted_mixed_raw,105,0.004381251987069845,0.007868688553571701
relation_graph,reextracted_mixed_raw,106,0.0036068083718419075,0.006773226894438267
relation_graph,reextracted_mixed_raw,107,0.0035528952721506357,0.00670925946906209
relation_graph,reextracted_mixed_raw,108,0.0037733782082796097,0.006899439264088869
relation_graph,reextracted_mixed_raw,109,0.0033463244326412678,0.006398758850991726
relation_graph,reextracted_mixed_raw,110,0.003453271696344018,0.006520931608974934
