analysis,revision,null_index,final_accuracy,final_macro_f1,evidence_first_mean,evidence_final_mean,evidence_progress_mean,native_mean_prompt_spearman,shuffle_mean,shuffle_q95,shuffle_q99,real_minus_shuffle_mean,empirical_p_upper
final_metric_transfer,step143000,100,0.09433962264150944,0.10675039246467818,-0.002036200655255833,-0.0027000799284502244,-0.0006638792731943918,-0.36231692835466417,-0.014715035298225694,0.14490038263623167,0.23620266525926897,-0.34760189305643846,1.0
within_checkpoint,step0,101,0.18867924528301888,0.14920634920634918,0.0056861892174126715,-0.0016200727166454792,-0.007306261934058151,-0.23829001187491755,-0.11112843702895157,-0.033421295685446634,-0.024771077978625187,-0.12716157484596596,1.0
within_checkpoint,step143000,101,0.1509433962264151,0.1038961038961039,0.0008027292302002582,-0.000495104932447011,-0.0012978341626472705,-0.2144082332761578,-0.02370052284288991,0.07704182609842987,0.11063728724106073,-0.1907077104332679,1.0
final_metric_transfer,step0,101,0.1320754716981132,0.058858325939071275,-9.74254578471815e-05,-0.0013909786000566586,-0.0012935531422094769,-0.06755508642301096,-0.0457270954698056,-0.01556933632405331,-0.005459823195672262,-0.02182799095320536,0.85
final_metric_transfer,step143000,101,0.1509433962264151,0.1038961038961039,0.0008027292302002582,-0.000495104932447011,-0.0012978341626472705,-0.2144082332761578,-0.02370052284288991,0.07704182609842987,0.11063728724106073,-0.1907077104332679,1.0
within_checkpoint,step0,102,0.03773584905660377,0.03571428571428571,0.0034611633562160135,-0.046971390061789846,-0.05043255341800585,-0.4587676474468927,-0.18650817450131343,-0.04826494260456526,-0.005348990632009561,-0.2722594729455793,1.0
within_checkpoint,step143000,102,0.03773584905660377,0.04081632653061224,0.0014003219217050267,-0.005419875676826892,-0.0068201975985319185,-0.40678189734793496,-0.0922205296133255,0.06498218762369705,0.13648766328011602,-0.31456136773460946,1.0
final_metric_transfer,step0,102,0.1320754716981132,0.05284256559766764,-0.0005649911450275831,0.0005035621253516454,0.0010685532703792284,0.17904736772661298,0.03899264448149525,0.15777807098561814,0.18017152658662092,0.14005472324511772,0.03
final_metric_transfer,step143000,102,0.03773584905660377,0.04081632653061224,0.0014003219217050267,-0.005419875676826892,-0.0068201975985319185,-0.40678189734793496,-0.0922205296133255,0.06498218762369705,0.13648766328011602,-0.31456136773460946,1.0
within_checkpoint,step0,103,0.11320754716981132,0.11773752563226247,-0.0005167367772325884,0.004928701750635287,0.005445438527867878,0.0383955666974535,0.020174032180893246,0.049769098825702615,0.05845362184984824,0.01822153451656025,0.19
within_checkpoint,step143000,103,0.24528301886792453,0.1996061582527748,-0.00013197248426541542,0.004340838692461406,0.0044728111767268226,0.2656023222060958,0.07619272284795442,0.20325900514579756,0.23369309935347662,0.1894095993581414,0.01
final_metric_transfer,step0,103,0.11320754716981132,0.0632034632034632,0.0008433560596542158,-0.0010436135347048983,-0.0018869695943591143,-0.05897875709196463,-0.043185516598895676,-0.0063728724106082955,0.007024673439767747,-0.015793240493068954,0.7
final_metric_transfer,step143000,103,0.24528301886792453,0.1996061582527748,-0.00013197248426541542,0.004340838692461406,0.0044728111767268226,0.2656023222060958,0.07619272284795442,0.20325900514579756,0.23369309935347662,0.1894095993581414,0.01
within_checkpoint,step0,104,0.18867924528301888,0.1510989010989011,12578.6215580569,12578.647811683417,0.026253626517097933,-0.019659585697321562,-0.010707417225427517,0.013986013986013976,0.02064652328803268,-0.008952168471894045,0.7
within_checkpoint,step143000,104,0.22641509433962265,0.17094017094017094,12578.616645352562,12578.616814052306,0.0001686997420796251,0.08615912389497296,0.015066884706678874,0.0728987993138936,0.08531468531468528,0.07109223918829409,0.02
final_metric_transfer,step0,104,0.07547169811320754,0.027210884353741496,12578.617171699498,12578.615797270431,-0.001374429061956238,-0.03971500197915293,-0.030525601709135153,0.013748515635308083,0.02574746008708274,-0.00918940027001778,0.64
final_metric_transfer,step143000,104,0.22641509433962265,0.17094017094017094,12578.616645352562,12578.616814052306,0.0001686997420796251,0.08615912389497296,0.015066884706678874,0.0728987993138936,0.08531468531468528,0.07109223918829409,0.02
within_checkpoint,step0,105,0.3018867924528302,0.26623376623376627,0.002487366845457895,0.06246801190873595,0.05998064506395294,-0.00026388705633989437,0.008323104377992885,0.030333817126269955,0.033260324581079276,-0.008586991434332778,0.72
within_checkpoint,step143000,105,0.1320754716981132,0.14285714285714285,0.0013507653146486568,0.0051036638660424336,0.0037528985537080436,0.16901965958569734,0.037406656617634315,0.1408761050270484,0.15307824251220475,0.13161300296806303,0.01
final_metric_transfer,step0,105,0.16981132075471697,0.04591836734693878,0.0013469014137047072,0.0024042321221371924,0.0010573306997902067,0.16611690196595855,0.03635777220682881,0.1247526058846813,0.1427945639266394,0.12975912975912973,0.01
final_metric_transfer,step143000,105,0.1320754716981132,0.14285714285714285,0.0013507653146486568,0.0051036638660424336,0.0037528985537080436,0.16901965958569734,0.037406656617634315,0.1408761050270484,0.15307824251220475,0.13161300296806303,0.01
within_checkpoint,step0,106,0.32075471698113206,0.2958485958485958,0.014542993330303613,0.10556500793249717,0.09102201460219357,0.07454809341601798,0.017327250603408412,0.053476711967278,0.06297928486607732,0.05722084281260957,0.01
within_checkpoint,step143000,106,0.2830188679245283,0.27334267040149396,0.0008563183759315049,0.004297402420669942,0.0034410840447384365,0.014909618683203568,0.009811800549364872,0.057606544398997206,0.06948146193429211,0.005097818133838696,0.53
final_metric_transfer,step0,106,0.1509433962264151,0.07170868347338935,-7.343135348175405e-05,-0.0023064981143406963,-0.0022330667608589424,0.03786779258477372,-0.027741459988458284,0.04149623960944713,0.05100936799050006,0.065609252573232,0.08
final_metric_transfer,step143000,106,0.2830188679245283,0.27334267040149396,0.0008563183759315049,0.004297402420669942,0.0034410840447384365,0.014909618683203568,0.009811800549364872,0.057606544398997206,0.06948146193429211,0.005097818133838696,0.53
within_checkpoint,step0,107,0.22641509433962265,0.1880024737167594,12578.622072699318,12578.672122872593,0.0500501732717872,0.056999604169415484,0.03184103870210217,0.06440163609974928,0.07684654967673833,0.025158565467313314,0.11
within_checkpoint,step143000,107,0.1509433962264151,0.1425465838509317,12578.616618444908,12578.619141660789,0.002523215873513785,0.13233935875445307,0.03894466501670619,0.1117561683599419,0.12638606676342523,0.09339469373774689,0.01
final_metric_transfer,step0,107,0.07547169811320754,0.0565284178187404,12578.617200043987,12578.615409051245,-0.001790992746896781,-0.028895632669217578,-0.02069247695319736,0.02889563266921757,0.04226678981395961,-0.008203155716020219,0.62
final_metric_transfer,step143000,107,0.1509433962264151,0.1425465838509317,12578.616618444908,12578.619141660789,0.002523215873513785,0.13233935875445307,0.03894466501670619,0.1117561683599419,0.12638606676342523,0.09339469373774689,0.01
within_checkpoint,step0,108,0.11320754716981132,0.106265664160401,0.0026791979032454046,0.013219630755578665,0.01054043285233326,-0.20701939569864097,-0.07039387142303094,0.005185380657078722,0.02385802876368912,-0.13662552427561003,1.0
within_checkpoint,step143000,108,0.24528301886792453,0.2109343737494998,4.764830278632069e-05,0.0025402549036424725,0.002492606600856153,0.03852751022562343,0.010410211096317443,0.09832431719224172,0.12250956590579222,0.028117299129305988,0.27
final_metric_transfer,step0,108,0.1509433962264151,0.0652014652014652,0.0005146310553051608,0.0015830134324305394,0.0010683823771253794,0.0695342393455601,0.03465849949554924,0.1118221401240269,0.11799709724238022,0.03487573985001086,0.25
final_metric_transfer,step143000,108,0.24528301886792453,0.2109343737494998,4.764830278632069e-05,0.0025402549036424725,0.002492606600856153,0.03852751022562343,0.010410211096317443,0.09832431719224172,0.12250956590579222,0.028117299129305988,0.27
within_checkpoint,step0,109,0.32075471698113206,0.2816326530612245,56603.77435382765,56603.82894541613,0.054591588490623746,0.18696397941680962,0.05909470746520489,0.1400844438580287,0.16620926243567752,0.12786927195160472,0.01
within_checkpoint,step143000,109,0.11320754716981132,0.10410641989589357,56603.774163648006,56603.77768367083,0.0035200228335795698,0.18102652064916216,0.049028349199875795,0.1683467475920306,0.18948146193429208,0.13199817144928638,0.04
final_metric_transfer,step0,109,0.07547169811320754,0.04081632653061224,56603.773770962194,56603.77201462818,-0.001756333984902467,-0.06636759466948146,-0.03475579118803818,0.013075603641641346,0.018830980340414284,-0.031611803481443275,0.84
final_metric_transfer,step143000,109,0.11320754716981132,0.10410641989589357,56603.774163648006,56603.77768367083,0.0035200228335795698,0.18102652064916216,0.049028349199875795,0.1683467475920306,0.18948146193429208,0.13199817144928638,0.04
within_checkpoint,step0,110,0.1509433962264151,0.17864992150706435,0.006359032139190752,0.032472979806252245,0.026113947667061495,0.07441614988784799,0.019321063917976437,0.05666974534899063,0.069745348990632,0.05509508596987155,0.01
within_checkpoint,step143000,110,0.09433962264150944,0.1142857142857143,0.000557616151114809,0.003476598116663285,0.002918981965548475,0.05726349122575536,0.010933986920264795,0.06675023090117428,0.08016624884549405,0.046329504305490564,0.12
final_metric_transfer,step0,110,0.16981132075471697,0.041474654377880185,0.0017747723663670218,-0.0008649647522922427,-0.0026397371186592643,-0.14936007388837574,-0.019041183706706863,0.05663016229053964,0.06943924000527762,-0.13031889018166887,1.0
final_metric_transfer,step143000,110,0.09433962264150944,0.1142857142857143,0.000557616151114809,0.003476598116663285,0.002918981965548475,0.05726349122575536,0.010933986920264795,0.06675023090117428,0.08016624884549405,0.046329504305490564,0.12
within_checkpoint,step0,111,0.3584905660377358,0.37250233426704016,0.018733264304704317,0.14983468698673158,0.13110142268202726,0.1950125346351761,0.08032428787145769,0.1609842987201478,0.16917799181950116,0.1146882467637184,0.02
within_checkpoint,step143000,111,0.3584905660377358,0.335593886677478,-0.0011967959316543076,0.012937765227810344,0.01413456115946465,0.2607204116638079,0.08988153070485831,0.19741390684786908,0.21207283282754977,0.17083888095894956,0.01
final_metric_transfer,step0,111,0.1320754716981132,0.07209199469261389,0.0008690906172991005,0.00037938824287263035,-0.0004897023744264701,0.00026388705633989437,0.025426450812385627,0.06122179707085366,0.06898007652724632,-0.025162563756045732,0.85
final_metric_transfer,step143000,111,0.3584905660377358,0.335593886677478,-0.0011967959316543076,0.012937765227810344,0.01413456115946465,0.2607204116638079,0.08988153070485831,0.19741390684786908,0.21207283282754977,0.17083888095894956,0.01
within_checkpoint,step0,112,0.03773584905660377,0.04395604395604396,0.003282196148321424,-0.01790088619528785,-0.021183082343609265,-0.19501253463517612,-0.04790749559188668,0.042393455601002765,0.05042089985486204,-0.14710503904328945,1.0
within_checkpoint,step143000,112,0.018867924528301886,0.04081632653061224,-0.0017646480973994483,-0.0013059346218325751,0.0004587134755668736,-0.17522100540968458,-0.010828698650311002,0.09637155297532649,0.13869112020055413,-0.16439230675937358,1.0
final_metric_transfer,step0,112,0.16981132075471697,0.11600118308192842,-0.00023812039074308337,0.0007445539937933437,0.0009826743845364268,0.12283942472621716,0.03953507898619391,0.10854994062541225,0.13556141971236307,0.08330434574002324,0.04
final_metric_transfer,step143000,112,0.018867924528301886,0.04081632653061224,-0.0017646480973994483,-0.0013059346218325751,0.0004587134755668736,-0.17522100540968458,-0.010828698650311002,0.09637155297532649,0.13869112020055413,-0.16439230675937358,1.0
within_checkpoint,step0,113,0.16981132075471697,0.15651260504201683,-9433.952438224467,-9433.974458536137,-0.022020311679330818,-0.28354664203720803,-0.08737726919545101,0.016638078902229837,0.03887320226942862,-0.196169372841757,1.0
within_checkpoint,step143000,113,0.03773584905660377,0.03361344537815126,-9433.961351461627,-9433.963430256379,-0.002078794742776693,-0.1727140783744557,-0.07023660539955565,0.0065443989972291785,0.0311571447420504,-0.10247747297490006,0.99
final_metric_transfer,step0,113,0.1509433962264151,0.03747072599531616,-9433.961420244563,-9433.961805501283,-0.00038525671310248944,0.14870035624752606,0.017339245469605673,0.11075339754585033,0.13707085367462724,0.1313611107779204,0.01
final_metric_transfer,step143000,113,0.03773584905660377,0.03361344537815126,-9433.961351461627,-9433.963430256379,-0.002078794742776693,-0.1727140783744557,-0.07023660539955565,0.0065443989972291785,0.0311571447420504,-0.10247747297490006,0.99
within_checkpoint,step0,114,0.05660377358490566,0.07792207792207792,0.0034139710495699597,-0.030337807088762263,-0.033751778138332224,-0.33619210977701547,-0.1511739642099848,-0.05292254914896428,-0.03014117957514201,-0.18501814556703067,1.0
within_checkpoint,step143000,114,0.09433962264150944,0.12380952380952381,-0.002302646982109365,0.0003383660961383964,0.002641013078247762,-0.16057527378282094,0.03221021402839585,0.14965034965034965,0.18423538725425512,-0.1927854878112168,1.0
final_metric_transfer,step0,114,0.1320754716981132,0.06031746031746032,-0.0003746950966427799,-0.0006817611845918664,-0.00030706608794908664,-0.07745085103575668,-0.00035851322300722085,0.08214804063860662,0.09856445441351099,-0.07709233781274946,0.95
final_metric_transfer,step143000,114,0.09433962264150944,0.12380952380952381,-0.002302646982109365,0.0003383660961383964,0.002641013078247762,-0.16057527378282094,0.03221021402839585,0.14965034965034965,0.18423538725425512,-0.1927854878112168,1.0
within_checkpoint,step0,115,0.1509433962264151,0.12364243943191311,69182.38447510956,69182.3789986586,-0.005476450944248102,-0.1813897380839589,-0.04379945152634164,0.028611953205489444,0.041783357216575376,-0.13759028655761724,1.0
within_checkpoint,step143000,115,0.0,0.0,69182.3903490393,69182.38846911631,-0.0018799229724055229,-0.1578011598785669,-0.029351087071163892,0.05981691178715527,0.07159085725404792,-0.128450072807403,1.0
final_metric_transfer,step0,115,0.24528301886792453,0.1525261324041812,69182.38978623899,69182.3916629765,0.0018767374978366507,0.12626966920922586,0.03840099787971296,0.11160189293834283,0.13077322025019436,0.0878686713295129,0.03
final_metric_transfer,step143000,115,0.0,0.0,69182.3903490393,69182.38846911631,-0.0018799229724055229,-0.1578011598785669,-0.029351087071163892,0.05981691178715527,0.07159085725404792,-0.128450072807403,1.0
within_checkpoint,step0,116,0.07547169811320754,0.06015037593984962,0.002130173866546714,-0.06994266549425494,-0.07207283936080167,-0.48542024013722135,-0.1856405458463778,-0.023842195540308798,0.02354928090777144,-0.29977969429084356,1.0
within_checkpoint,step143000,116,0.07547169811320754,0.06722689075630252,0.0003099651594938284,-0.0034704912724103846,-0.0037804564319042127,-0.25900514579759853,-0.04412511445101496,0.07543211505475653,0.09526850507982572,-0.21488003134658357,1.0
final_metric_transfer,step0,116,0.1509433962264151,0.10857142857142858,-4.597772084180326e-05,-0.000325760194332779,-0.0002797824734909759,-0.01728460219026257,-0.0314558702208788,0.010449927431059465,0.018688481329990726,0.014171268030616229,0.31
final_metric_transfer,step143000,116,0.07547169811320754,0.06722689075630252,0.0003099651594938284,-0.0034704912724103846,-0.0037804564319042127,-0.25900514579759853,-0.04412511445101496,0.07543211505475653,0.09526850507982572,-0.21488003134658357,1.0
within_checkpoint,step0,117,0.18867924528301888,0.1572701807995926,12578.623066930308,12578.649202564886,0.026135634578825815,-0.16479746668425913,-0.02756686804714249,0.04408233276157804,0.07032853938514315,-0.13723059863711665,1.0
within_checkpoint,step143000,117,0.07547169811320754,0.05714285714285715,12578.616007568102,12578.614864947987,-0.0011426201063848163,-0.14408233276157806,-0.016250378171475944,0.07702863174561286,0.09475656419052642,-0.1278319545901021,0.99
final_metric_transfer,step0,117,0.09433962264150944,0.044534412955465584,12578.615686511046,12578.616513075129,0.0008265640797420323,-0.007124950521176935,-0.007678047129162052,0.04025597044464969,0.05756168359941945,0.0005530966079851174,0.48
final_metric_transfer,step143000,117,0.07547169811320754,0.05714285714285715,12578.616007568102,12578.614864947987,-0.0011426201063848163,-0.14408233276157806,-0.016250378171475944,0.07702863174561286,0.09475656419052642,-0.1278319545901021,0.99
within_checkpoint,step0,118,0.0,0.0,-31446.548142986052,-31446.618716573605,-0.0705735875622257,-0.39741390684786904,-0.19105289602716707,-0.05209130492149361,-0.04525926903285396,-0.20636101082070196,1.0
within_checkpoint,step143000,118,0.03773584905660377,0.04395604395604396,-31446.5402713175,-31446.54779891971,-0.007527602215817401,-0.3889695210449927,-0.05214834717407617,0.12402691647974669,0.17248713550600317,-0.33682117387091653,1.0
final_metric_transfer,step0,118,0.07547169811320754,0.02077922077922078,-31446.54384918816,-31446.545384792247,-0.0015356040888192966,-0.15991555614197125,-0.01934638641328178,0.06925715793640319,0.09751154505871486,-0.14056916972868946,0.99
final_metric_transfer,step143000,118,0.03773584905660377,0.04395604395604396,-31446.5402713175,-31446.54779891971,-0.007527602215817401,-0.3889695210449927,-0.05214834717407617,0.12402691647974669,0.17248713550600317,-0.33682117387091653,1.0
within_checkpoint,step0,119,0.03773584905660377,0.04395604395604396,-9433.973615574228,-9434.030708200906,-0.05709262667711,-0.33144214276289746,-0.1264991916792946,-0.009763821084575828,0.04096846549676737,-0.20494295108360286,1.0
within_checkpoint,step143000,119,0.1509433962264151,0.13865546218487396,-9433.962513088176,-9433.963710460088,-0.001197371911254981,-0.21176936271275895,-0.014452481004796612,0.09420767911333947,0.14963187755640578,-0.19731688170796233,1.0
final_metric_transfer,step0,119,0.1320754716981132,0.08548804137039433,-9433.960645895937,-9433.962467190342,-0.0018212944141720601,-0.03272199498614595,-0.020136714819390635,0.048476052249637115,0.06655495447948272,-0.012585280166755312,0.62
final_metric_transfer,step143000,119,0.1509433962264151,0.13865546218487396,-9433.962513088176,-9433.963710460088,-0.001197371911254981,-0.21176936271275895,-0.014452481004796612,0.09420767911333947,0.14963187755640578,-0.19731688170796233,1.0
within_checkpoint,step0,120,0.16981132075471697,0.15306122448979592,56603.77551089745,56603.78879090068,0.013280003224061445,-0.11320754716981132,-0.04613092263178028,0.023156089193825037,0.028914104763161367,-0.06707662453803104,0.97
within_checkpoint,step143000,120,0.16981132075471697,0.16071428571428573,56603.773806939564,56603.7711789562,-0.002627983342426925,-0.21519989444517743,-0.03389082805892411,0.07222588732022693,0.0915740862910674,-0.18130906638625333,1.0
final_metric_transfer,step0,120,0.11320754716981132,0.05477746654217242,56603.773851823375,56603.773163669815,-0.0006881535634926365,-0.010819369309935352,-0.007134279861552588,0.035492809077714724,0.04398205568016888,-0.003685089448382764,0.54
final_metric_transfer,step143000,120,0.16981132075471697,0.16071428571428573,56603.773806939564,56603.7711789562,-0.002627983342426925,-0.21519989444517743,-0.03389082805892411,0.07222588732022693,0.0915740862910674,-0.18130906638625333,1.0
within_checkpoint,step0,121,0.11320754716981132,0.0935672514619883,12578.614865234214,12578.603936991576,-0.010928242649195596,-0.2446233012270748,-0.07040186800049578,0.04662884285525793,0.05848528829660903,-0.17422143322657901,1.0
within_checkpoint,step143000,121,0.07547169811320754,0.06015037593984962,12578.616447249417,12578.612176150918,-0.0042710984956863055,-0.31033117825570655,-0.07247431432680146,0.06963979416809603,0.10417733210186023,-0.2378568639289051,1.0
final_metric_transfer,step0,121,0.16981132075471697,0.0777310924369748,12578.617053573265,12578.617660347394,0.0006067741254440199,0.10383955666974536,0.059426565429995956,0.10844438580287635,0.11367990500065972,0.0444129912397494,0.07
final_metric_transfer,step143000,121,0.07547169811320754,0.06015037593984962,12578.616447249417,12578.612176150918,-0.0042710984956863055,-0.31033117825570655,-0.07247431432680146,0.06963979416809603,0.10417733210186023,-0.2378568639289051,1.0
within_checkpoint,step0,122,0.03773584905660377,0.03809523809523809,-0.000277341095085885,-0.04375377452760866,-0.04347643343252278,-0.37247658002374984,-0.16055661510206964,-0.0592030610898536,-0.02683467475920319,-0.2119199649216802,1.0
within_checkpoint,step143000,122,0.03773584905660377,0.05194805194805195,0.00011935731360494249,-0.006459652277224399,-0.00657900959082934,-0.48607995777807106,-0.076230040209457,0.1282227206755508,0.19394379205699933,-0.40984991756861405,1.0
final_metric_transfer,step0,122,0.2641509433962264,0.1815195924091937,0.0006681431883454282,0.0002560979299774421,-0.00041204525836798596,-0.0051457975986278,-0.030940090974396293,0.015740862910674218,0.024425385934819896,0.025794293375768492,0.2
final_metric_transfer,step143000,122,0.03773584905660377,0.05194805194805195,0.00011935731360494249,-0.006459652277224399,-0.00657900959082934,-0.48607995777807106,-0.076230040209457,0.1282227206755508,0.19394379205699933,-0.40984991756861405,1.0
within_checkpoint,step0,123,0.03773584905660377,0.03571428571428571,-0.004551204111190046,-0.016023738568171693,-0.011472534456981648,-0.12376302942340678,-0.042712385765559004,0.011690196595856968,0.020036944187887557,-0.08105064365784778,0.99
within_checkpoint,step143000,123,0.09433962264150944,0.0892049127343245,-0.0008543690208423208,0.0012129014864221534,0.0020672705072644747,0.09922153318379733,0.008753586798183713,0.0841799709724238,0.10063860667634252,0.09046794638561362,0.03
final_metric_transfer,step0,123,0.1509433962264151,0.095856524427953,-0.0001757062131315546,-0.0010263626902167757,-0.0008506564770852208,-0.0918326956062805,-0.03793176520449248,0.001530544926771338,0.006362316928354656,-0.053900930401788026,0.98
final_metric_transfer,step143000,123,0.09433962264150944,0.0892049127343245,-0.0008543690208423208,0.0012129014864221534,0.0020672705072644747,0.09922153318379733,0.008753586798183713,0.0841799709724238,0.10063860667634252,0.09046794638561362,0.03
within_checkpoint,step0,124,0.1509433962264151,0.1391941391941392,-31446.537157478928,-31446.531655520914,0.005501958005877743,0.00923604697189602,-0.029511369134010645,0.027483836917799178,0.03853542683731364,0.038747416105906665,0.13
within_checkpoint,step143000,124,0.1509433962264151,0.15252416756176151,-31446.54146810433,-31446.541701700582,-0.00023359624340823273,-0.003430531732418522,0.03517427874203174,0.08722786647314949,0.09920042221929008,-0.03860481047445026,0.89
final_metric_transfer,step0,124,0.16981132075471697,0.10760811768876286,-31446.54106690482,-31446.541986959608,-0.0009200547915884335,-0.10819369309935346,-0.03482776038522179,0.027088006333289352,0.034479482781369516,-0.07336593271413167,0.95
final_metric_transfer,step143000,124,0.1509433962264151,0.15252416756176151,-31446.54146810433,-31446.541701700582,-0.00023359624340823273,-0.003430531732418522,0.03517427874203174,0.08722786647314949,0.09920042221929008,-0.03860481047445026,0.89
within_checkpoint,step0,125,0.07547169811320754,0.05442176870748299,0.0028019231807924236,-0.005946698289146302,-0.00874862146993873,-0.2055680168887716,-0.048700489523817135,0.032761578044596916,0.03877556405858277,-0.15686752736495446,1.0
within_checkpoint,step143000,125,0.03773584905660377,0.04081632653061224,-0.00013858397543985084,-0.0021893806976642865,-0.002050796722224436,-0.2971368254387122,-0.032003635777220686,0.10255970444649687,0.13296477107797847,-0.2651331896614915,1.0
final_metric_transfer,step0,125,0.16981132075471697,0.09635854341736695,0.0012464328597479126,0.0019380606926647029,0.0006916278329167905,0.05541628183137616,-0.007816654471886031,0.04893785459823193,0.07722126929674092,0.0632329363032622,0.05
final_metric_transfer,step143000,125,0.03773584905660377,0.04081632653061224,-0.00013858397543985084,-0.0021893806976642865,-0.002050796722224436,-0.2971368254387122,-0.032003635777220686,0.10255970444649687,0.13296477107797847,-0.2651331896614915,1.0
within_checkpoint,step0,126,0.3584905660377358,0.318191632928475,56603.77799776784,56603.823106394884,0.045108627065054314,0.029951180894577108,0.010624785924957449,0.04978229317851959,0.05555086423010951,0.01932639496961966,0.24
within_checkpoint,step143000,126,0.22641509433962265,0.17483793517406962,56603.77377259006,56603.77216103536,-0.0016115547017938854,-0.11558253067687027,-0.0017525832277118724,0.061023881778598715,0.07551655891278523,-0.11382994744915839,1.0
final_metric_transfer,step0,126,0.11320754716981132,0.03498542274052478,56603.7733501055,56603.7739617947,0.0006116892029937554,-0.07402031930333816,-0.009012142802880367,0.04359414170734925,0.05107006201345822,-0.06500817650045779,0.96
final_metric_transfer,step143000,126,0.22641509433962265,0.17483793517406962,56603.77377259006,56603.77216103536,-0.0016115547017938854,-0.11558253067687027,-0.0017525832277118724,0.061023881778598715,0.07551655891278523,-0.11382994744915839,1.0
within_checkpoint,step0,127,0.3018867924528302,0.25170068027210885,0.007183907665829855,0.149224700680876,0.14204079301504619,0.25808154110040904,0.07728692119772737,0.17846681620266522,0.2195355587808418,0.18079461990268167,0.01
within_checkpoint,step143000,127,0.3018867924528302,0.2698412698412698,0.0019313162471866552,0.0037945062728342365,0.0018631900256475824,0.15345032326164404,-0.002688182791098741,0.08403483309143685,0.1205409684654967,0.1561385060527428,0.01
final_metric_transfer,step0,127,0.09433962264150944,0.04346566212691973,-0.0011977983789508617,0.0004573018077059919,0.0016551001866568534,0.18221401240269164,0.03781448206834141,0.15903153450323262,0.1693706293706294,0.1443995303343502,0.01
final_metric_transfer,step143000,127,0.3018867924528302,0.2698412698412698,0.0019313162471866552,0.0037945062728342365,0.0018631900256475824,0.15345032326164404,-0.002688182791098741,0.08403483309143685,0.1205409684654967,0.1561385060527428,0.01
within_checkpoint,step0,128,0.09433962264150944,0.09285714285714286,-9433.954605777868,-9433.980815636,-0.02620985812966796,-0.17482517482517482,-0.06246259934081546,0.016189470906452,0.03271671724501911,-0.11236257548435935,1.0
within_checkpoint,step143000,128,0.07547169811320754,0.08311688311688312,-9433.961498029712,-9433.96311614676,-0.001618117042698318,-0.1467212033249769,-0.021093638589350424,0.056511413115186676,0.06791133394906977,-0.12562756473562647,1.0
final_metric_transfer,step0,128,0.11320754716981132,0.05194805194805195,-9433.961421234822,-9433.962550918244,-0.0011296834183459796,0.0704578440427497,0.011381795258296114,0.08462857896820161,0.11070325900514569,0.059076048784453584,0.13
final_metric_transfer,step143000,128,0.07547169811320754,0.08311688311688312,-9433.961498029712,-9433.96311614676,-0.001618117042698318,-0.1467212033249769,-0.021093638589350424,0.056511413115186676,0.06791133394906977,-0.12562756473562647,1.0
within_checkpoint,step0,129,0.05660377358490566,0.03896103896103896,56603.76922947494,56603.71856195436,-0.05066752058992669,-0.2840744161498879,-0.1263779102544111,-0.051180894577121,-0.024385802876369007,-0.15769650589547676,1.0
within_checkpoint,step143000,129,0.0,0.0,56603.77310668424,56603.76926666811,-0.0038400161208527557,-0.3541364296081277,-0.07654323949349678,0.06957382240401108,0.10144873993930571,-0.2775931901146309,1.0
final_metric_transfer,step0,129,0.11320754716981132,0.06060606060606061,56603.776117739835,56603.77135452846,-0.004763211383477698,-0.15991555614197125,-0.09185401981285343,-0.041878875841139994,-0.019963055812112464,-0.06806153632911782,0.97
final_metric_transfer,step143000,129,0.0,0.0,56603.77310668424,56603.76926666811,-0.0038400161208527557,-0.3541364296081277,-0.07654323949349678,0.06957382240401108,0.10144873993930571,-0.2775931901146309,1.0
within_checkpoint,step0,130,0.07547169811320754,0.07619047619047618,12578.605258960382,12578.576661479738,-0.028597480643816387,-0.2692967409948542,-0.09158879999360274,0.0020979020979020727,0.024855521836653766,-0.17770794100125142,1.0
within_checkpoint,step143000,130,0.11320754716981132,0.10714285714285714,12578.616442412833,12578.614151498712,-0.0022909141319094814,-0.23710252012138802,-0.03268467762464332,0.06863702335400447,0.09808417997097227,-0.20441784249674472,1.0
final_metric_transfer,step0,130,0.1509433962264151,0.06926406926406926,12578.617142303092,12578.616183764749,-0.000958538336397559,-0.006729119936667107,-0.017697758692612895,0.03158728064388439,0.038421955403087474,0.010968638755945788,0.41
final_metric_transfer,step143000,130,0.11320754716981132,0.10714285714285714,12578.616442412833,12578.614151498712,-0.0022909141319094814,-0.23710252012138802,-0.03268467762464332,0.06863702335400447,0.09808417997097227,-0.20441784249674472,1.0
within_checkpoint,step0,131,0.09433962264150944,0.0752648885641213,0.002006281587660208,0.047000676184238074,0.04499439459657784,-0.06676342525399129,-1.9991443662111815e-05,0.04772397413906847,0.0534819897084048,-0.06674343381032917,1.0
within_checkpoint,step143000,131,0.16981132075471697,0.15357142857142855,0.0005209070192539961,0.0044539239709562185,0.0039330169517022215,0.023222060957910007,0.044607574624727295,0.13247130228262305,0.1605805515239477,-0.021385513666817287,0.63
final_metric_transfer,step0,131,0.18867924528301888,0.08074534161490685,0.0016185437353109914,-0.00031143051437360357,-0.0019299742496845945,-0.02163873861987068,-0.038716762558958104,-0.004063860667634253,0.006771341865681478,0.017078023939087424,0.28
