control,target_abs_shift,nontarget_abs_shift,specificity,target_signed_shift,nontarget_signed_shift,target_hit_rate,nontarget_hit_rate,n
shuffle_policy_label_022,6.262572721503247,8.00603426618529,-1.7434615446820434,4.864660728936908,4.177642199793473,0.3793103448275862,0.9852216748768473,290
shuffle_policy_label_023,6.47562025333273,5.6401682957052595,0.8354519576274706,2.90532434945819,3.051619734082903,0.39080459770114945,0.9950738916256158,290
shuffle_policy_label_024,4.112977515691998,8.105869018385564,-3.992891502693565,0.09644299540026434,3.905294960942762,0.3563218390804598,0.9950738916256158,290
shuffle_policy_label_025,8.812298171821682,8.31279228943322,0.49950588238846194,5.485345237556545,5.775309703620197,0.42528735632183906,0.9852216748768473,290
shuffle_policy_label_026,2.4965039286120185,8.634489146359448,-6.1379852177474294,1.0291624069213867,4.81961608050492,0.39080459770114945,0.9901477832512315,290
shuffle_policy_label_027,3.3449920073322867,7.330611893696151,-3.9856198863638643,2.1498719083851783,4.765478385493086,0.40229885057471265,0.9852216748768473,290
shuffle_policy_label_028,2.5563655557303595,7.93057654056643,-5.37421098483607,1.3657694027341645,5.270805692437834,0.3563218390804598,0.9852216748768473,290
shuffle_policy_label_029,4.7892101879777575,9.544701886294511,-4.755491698316754,4.288437733705017,6.549531316522307,0.40229885057471265,0.9950738916256158,290
shuffle_policy_label_030,10.53280742141022,7.101254193066376,3.4315532283438444,8.689379851023356,4.303728510006308,0.4367816091954023,0.9901477832512315,290
shuffle_policy_label_031,9.190587005395999,8.917071344817213,0.27351566057878607,7.339863322247034,5.351095826755016,0.4367816091954023,0.9852216748768473,290
shuffle_policy_label_032,6.63568464366869,7.399435834931623,-0.7637511912629327,4.611628790011351,5.251032483988795,0.3563218390804598,0.9901477832512315,290
shuffle_policy_label_033,8.009180041565292,6.9824569448461675,1.0267230967191248,3.344869575281253,4.205339910948805,0.367816091954023,0.9950738916256158,290
shuffle_policy_label_034,7.15744965103851,9.346672861446889,-2.189223210408379,4.964858948499307,6.509232535150838,0.40229885057471265,0.9901477832512315,290
shuffle_policy_label_035,5.642135987336609,6.999111069834291,-1.3569750824976827,0.24223243779149548,4.662295588131609,0.3563218390804598,0.9852216748768473,290
shuffle_policy_label_036,6.943066010529968,8.278119914050173,-1.3350539035202047,5.8125145517546555,5.813404374521942,0.40229885057471265,0.9950738916256158,290
shuffle_policy_label_037,10.181139359528991,7.973803607113843,2.2073357524151485,8.3367932034635,5.014299507798819,0.40229885057471265,0.9852216748768473,290
shuffle_policy_label_038,4.818841616312663,8.178387836869714,-3.3595462205570508,3.340910023656385,4.797502966349935,0.4367816091954023,0.9950738916256158,290
shuffle_policy_label_039,7.151679954309573,5.729090960742218,1.4225889935673557,5.565896269918858,1.0637282033271978,0.3793103448275862,0.9901477832512315,290
shuffle_policy_label_040,6.890442075400517,7.804424478502696,-0.913982403102179,2.385719918656623,4.356139248815076,0.3333333333333333,0.9901477832512315,290
shuffle_policy_label_041,10.50619439421029,6.6497047710888495,3.8564896231214405,5.289300014232767,4.29786177339225,0.3793103448275862,1.0,290
shuffle_policy_label_042,6.710514764676149,10.384678589299394,-3.6741638246232453,-2.5515131073436517,8.17072308122231,0.3333333333333333,0.9901477832512315,290
shuffle_policy_label_043,7.629596677319757,4.988357287909597,2.64123938941016,5.417219786808409,1.973237195038443,0.40229885057471265,0.9901477832512315,290
shuffle_policy_label_044,6.9582491414300325,9.141608715057373,-2.1833595736273406,4.878736358949507,7.42825465131863,0.42528735632183906,0.9901477832512315,290
shuffle_policy_label_045,7.729054149539992,6.946699473658219,0.7823546758817725,5.170599493487128,2.7120496416326816,0.3793103448275862,0.9901477832512315,290
shuffle_policy_label_046,3.085825421344275,7.940470089466114,-4.854644668121839,-0.5076916848105946,5.0427381064504235,0.3333333333333333,0.9901477832512315,290
shuffle_policy_label_047,7.893120025766307,6.576048963762856,1.3170710620034507,7.002482222414565,4.488135704266027,0.39080459770114945,0.9901477832512315,290
shuffle_policy_label_048,4.033730304104158,5.830362789736593,-1.7966324856324345,3.3901388946620896,3.0332423618861606,0.367816091954023,0.9802955665024631,290
shuffle_policy_label_049,6.111711803523973,6.8679209084346375,-0.7562091049106643,3.905896773283509,4.0210664495458746,0.40229885057471265,0.9901477832512315,290
