control,target_abs_shift,nontarget_abs_shift,specificity,target_signed_shift,nontarget_signed_shift,target_hit_rate,nontarget_hit_rate,n
shuffle_both_047,1.938677708307902,0.8999614692086657,1.0387162390992364,1.8889486570467895,0.5693810091817321,0.0,0.4039408866995074,290
shuffle_both_048,1.510007619857788,0.6794942758353473,0.8305133440224408,1.4270790171349186,0.22291155460432832,0.0,0.35960591133004927,290
shuffle_both_049,1.355977494141151,1.0007790086304613,0.3551984855106898,1.350307187814822,0.775869149879869,0.0,0.4433497536945813,290
shuffle_mech_policy_000,3.235274236777733,0.27491542682271874,2.9603588099550144,3.2298038951281844,0.25496125749766535,0.0,0.3399014778325123,290
shuffle_mech_policy_001,3.1988335464192534,0.27288986603027493,2.9259436803889787,3.1933632047697045,0.24542001491696963,0.0,0.33497536945812806,290
shuffle_mech_policy_002,3.235274236777733,0.2635588405167528,2.97171539626098,3.2298038951281844,0.24190149342485248,0.0,0.3399014778325123,290
shuffle_mech_policy_003,3.2201276031033745,0.3018951480611792,2.918232455042195,3.214657261453826,0.28698172064250327,0.0,0.3399014778325123,290
shuffle_mech_policy_004,3.246611774652854,0.2936799344170857,2.9529318402357685,3.241141433003305,0.27185917546596433,0.0,0.3399014778325123,290
shuffle_mech_policy_005,3.210171084294374,0.30510162015266606,2.905069464141708,3.204700742644825,0.29005784823976716,0.0,0.3399014778325123,290
shuffle_mech_policy_006,3.1994170580787222,0.3157108564094957,2.8837062016692263,3.1939467164291733,0.27682531819554973,0.0,0.33497536945812806,290
shuffle_mech_policy_007,3.1988335464192534,0.2631742137993498,2.9356593326199034,3.1933632047697045,0.24764400808681997,0.0,0.3399014778325123,290
shuffle_mech_policy_008,3.2019637494251647,0.35689896315776654,2.845064786267398,3.1964934077756157,0.32528975914264546,0.0,0.33497536945812806,290
shuffle_mech_policy_009,3.235274236777733,0.3065903028243868,2.928683933953346,3.2298038951281844,0.29163554795269897,0.0,0.3448275862068966,290
shuffle_mech_policy_010,3.2075276607754586,0.2800215012921488,2.92750615948331,3.20205731912591,0.24550678048815047,0.0,0.33497536945812806,290
shuffle_mech_policy_011,3.1988335464192534,0.28722228675053035,2.911611259668723,3.1933632047697045,0.2722159348097928,0.0,0.3399014778325123,290
shuffle_mech_policy_012,3.2145636917530807,0.2944518891461377,2.920111802606943,3.2090933501035317,0.2739571837956095,0.0,0.3399014778325123,290
shuffle_mech_policy_013,3.208122115025575,0.30842346628311235,2.8996986487424627,3.2026517733760262,0.2937165023070838,0.0,0.3448275862068966,290
shuffle_mech_policy_014,3.1994170580787222,0.28401897047540825,2.915398087603314,3.1939467164291733,0.26422775731298137,0.0,0.3399014778325123,290
shuffle_mech_policy_015,3.235274236777733,0.32266394081961347,2.9126102959581193,3.2298038951281844,0.30198192067921453,0.0,0.3399014778325123,290
shuffle_mech_policy_016,3.2149008868754594,0.24716575040018618,2.967735136475273,3.209430545225911,0.2198963799500113,0.0,0.33497536945812806,290
shuffle_mech_policy_017,3.1868280583414537,0.26229935032980783,2.9245287080116458,3.181357716691905,0.2473015438746936,0.0,0.3399014778325123,290
shuffle_mech_policy_018,3.208122115025575,0.3650536824916971,2.843068432533878,3.2026517733760262,0.36064467230453867,0.0,0.3399014778325123,290
