control,target_abs_shift,nontarget_abs_shift,specificity,target_signed_shift,nontarget_signed_shift,target_hit_rate,nontarget_hit_rate,n
shuffle_policy_label_009,0.19195069895050992,0.15368674959748838,0.03826394935302155,0.16295943169415683,-0.06524327316601287,0.5402298850574713,0.6995073891625616,290
shuffle_policy_label_010,0.28844430580221375,0.13466462892998615,0.1537796768722276,0.24613480269908905,-0.049678881730645746,0.5862068965517241,0.7241379310344828,290
shuffle_policy_label_011,0.19032534845601554,0.2110979271125911,-0.020772578656575558,0.14931862475885743,-0.12382419389016523,0.5057471264367817,0.6650246305418719,290
shuffle_policy_label_012,0.23112348903869762,0.15869067480851864,0.07243281423017897,0.19866861402988434,-0.07106753776372947,0.5402298850574713,0.6896551724137931,290
shuffle_policy_label_013,0.21285224902903896,0.1884971901113764,0.02435505891766257,0.19531848084652562,-0.09648896878576044,0.5862068965517241,0.6847290640394089,290
shuffle_policy_label_014,0.22358753883290564,0.14368950593941318,0.07989803289349245,0.17385174608093568,-0.06132751005917347,0.5402298850574713,0.6945812807881774,290
shuffle_policy_label_015,0.2679242968730543,0.1532292033137359,0.1146950935593184,0.22064174566118197,-0.0755336594038409,0.5517241379310345,0.6798029556650246,290
shuffle_policy_label_016,0.23421389052922698,0.14888117572503723,0.08533271480418975,0.20592401921749115,-0.049845258186897036,0.5287356321839081,0.7241379310344828,290
shuffle_policy_label_017,0.2534565763740704,0.16025810061123572,0.09319847576283466,0.21618928880184546,-0.07820321509403548,0.5632183908045977,0.6945812807881774,290
shuffle_policy_label_018,0.24622861407269006,0.1320924373903298,0.11413617668236026,0.20401021666910457,-0.032619409776967145,0.5747126436781609,0.7192118226600985,290
shuffle_policy_label_019,0.24821989418103776,0.16944847648660538,0.07877141769443238,0.20332429489527626,-0.08531593226740512,0.5747126436781609,0.6650246305418719,290
shuffle_policy_label_020,0.21870342342332863,0.17065623321850312,0.04804719020482551,0.18097811731798896,-0.07980735900954072,0.5402298850574713,0.7044334975369458,290
shuffle_policy_label_021,0.23319932347399064,0.15370031427867306,0.07949900919531758,0.19902062082085117,-0.07649058925694432,0.5517241379310345,0.6699507389162561,290
shuffle_policy_label_022,0.21996238519405498,0.1408348398035383,0.07912754539051667,0.18816044960898914,-0.05031372155315183,0.5402298850574713,0.6945812807881774,290
shuffle_policy_label_023,0.23360307360517568,0.17119291454113175,0.06241015906404393,0.1973111804189353,-0.09104274139909321,0.5402298850574713,0.7093596059113301,290
shuffle_policy_label_024,0.23471500981470633,0.17171229565231672,0.06300271416238962,0.18652032255783849,-0.08869672273033358,0.5402298850574713,0.6896551724137931,290
shuffle_policy_label_025,0.23081612818200012,0.15160925888222426,0.07920686929977586,0.17913746516937498,-0.06342939654447763,0.5287356321839081,0.6847290640394089,290
shuffle_policy_label_026,0.2568948167836529,0.1812079507362079,0.07568686604744498,0.2244763382892499,-0.09096291819082693,0.5402298850574713,0.6896551724137931,290
shuffle_policy_label_027,0.228310889382472,0.13733709834772964,0.09097379103474235,0.1990594201046845,-0.04593738964919386,0.5402298850574713,0.7339901477832512,290
shuffle_policy_label_028,0.23292763291419238,0.12963459725156792,0.10329303566262446,0.209919726197747,-0.05458522848601412,0.5632183908045977,0.7389162561576355,290
shuffle_policy_label_029,0.22721930730274353,0.19949307252327209,0.027726234779471448,0.1987838550716981,-0.09746937571194371,0.5402298850574713,0.6699507389162561,290
shuffle_policy_label_030,0.22071642925341925,0.16591976876622938,0.05479666048718987,0.17229005565931058,-0.08261475847859688,0.5287356321839081,0.6896551724137931,290
shuffle_policy_label_031,0.2037285451573887,0.18209232789982716,0.02163621725756154,0.1571040189471738,-0.0903152918507313,0.4942528735632184,0.7093596059113301,290
shuffle_policy_label_032,0.275267252976867,0.15195143905472872,0.12331581392213828,0.2359780436274649,-0.07060645454622842,0.5632183908045977,0.7241379310344828,290
shuffle_policy_label_033,0.16012683733441363,0.19835626770710124,-0.03822943037268761,0.11929393688152576,-0.10546813354703594,0.5172413793103449,0.6847290640394089,290
shuffle_policy_label_034,0.25701713048178576,0.1875566447456482,0.06946048573613756,0.223439397140481,-0.08941662781344259,0.5517241379310345,0.6896551724137931,290
shuffle_policy_label_035,0.23618569824544863,0.14507316166691006,0.09111253657853857,0.19290056439309283,-0.07731762818368197,0.5287356321839081,0.6995073891625616,290
shuffle_policy_label_036,0.18648243113153282,0.1947410585624831,-0.008258627430950294,0.15220025824061756,-0.1211069734592743,0.5402298850574713,0.6995073891625616,290
shuffle_policy_label_037,0.23495356002073178,0.16016400510013984,0.07478955492059194,0.19679373057409263,-0.05037767351994961,0.5517241379310345,0.7093596059113301,290
shuffle_policy_label_038,0.25907072733188496,0.151336532691723,0.10773419464016196,0.2198570411780785,-0.08398712103443193,0.5402298850574713,0.6650246305418719,290
shuffle_policy_label_039,0.20332864063909684,0.16099873724682578,0.04232990339227105,0.15503439409979458,-0.0790704631526482,0.5172413793103449,0.7142857142857143,290
shuffle_policy_label_040,0.21813141271985811,0.15103815224370346,0.06709326047615466,0.17063125162974171,-0.06318816439858799,0.5402298850574713,0.6995073891625616,290
shuffle_policy_label_041,0.17449854031719012,0.18946534464952394,-0.014966804332333827,0.15548417905623885,-0.10092930308556909,0.5287356321839081,0.7093596059113301,290
shuffle_policy_label_042,0.20620927951116672,0.1623970888958776,0.043812190615289126,0.17596893868912225,-0.05910584352580198,0.5172413793103449,0.7093596059113301,290
shuffle_policy_label_043,0.24789374570051828,0.18134026482627896,0.06655348087423932,0.18574872184758898,-0.08940454579779668,0.5517241379310345,0.6748768472906403,290
shuffle_policy_label_044,0.2514857403163252,0.14566212980618032,0.10582361051014488,0.21077257874368252,-0.07058988247305302,0.5632183908045977,0.6945812807881774,290
shuffle_policy_label_045,0.19455839094074293,0.1860183867180876,0.008540004222655329,0.17791405320167542,-0.11709650837141893,0.5517241379310345,0.6748768472906403,290
shuffle_policy_label_046,0.24551397853199092,0.17829949250949428,0.06721448602249663,0.20406724375554885,-0.07847251798131782,0.5517241379310345,0.6896551724137931,290
shuffle_policy_label_047,0.21459021470670042,0.16919636219886725,0.04539385250783318,0.17195521166612363,-0.07078977075997245,0.5517241379310345,0.6995073891625616,290
shuffle_policy_label_048,0.24229571514431086,0.1461485398960818,0.09614717524822905,0.19687115169804673,-0.06684215689821196,0.5402298850574713,0.6896551724137931,290
shuffle_policy_label_049,0.21927480296841984,0.16282196999917475,0.05645283296924508,0.16896312589617982,-0.0623774376188593,0.5172413793103449,0.7044334975369458,290
