null_index,cross_half_unbiased_cka,quarter_unbiased_cka,task,model,init_seed
197,0.020327175662570703,-0.026122100648709578,arc_challenge,llama,1801
198,0.047783042182754684,0.002873568772775508,arc_challenge,llama,1801
0,0.9758373327474461,0.961713418463313,lexical_category,llama,1802
1,0.9757486318447248,0.9615054164272202,lexical_category,llama,1802
2,0.9756929090215523,0.9615349986775535,lexical_category,llama,1802
3,0.9755410804418096,0.961108251830596,lexical_category,llama,1802
4,0.9757972327448721,0.9625790488223585,lexical_category,llama,1802
5,0.9753069075361845,0.9621905580231617,lexical_category,llama,1802
6,0.9761756443945597,0.9604644796719423,lexical_category,llama,1802
7,0.976535727415157,0.9628214490268976,lexical_category,llama,1802
8,0.9752600673389179,0.9615249321629403,lexical_category,llama,1802
9,0.975291932349067,0.9605638647253848,lexical_category,llama,1802
10,0.976998146066311,0.962600920397461,lexical_category,llama,1802
11,0.9761813818985894,0.96309023374986,lexical_category,llama,1802
12,0.9744849796616972,0.9614680787520983,lexical_category,llama,1802
13,0.9765267930757974,0.9641231805159951,lexical_category,llama,1802
14,0.9757357876681959,0.9618103132360537,lexical_category,llama,1802
15,0.9752905549742268,0.9610152345860292,lexical_category,llama,1802
16,0.9759632944767599,0.9617914833253419,lexical_category,llama,1802
17,0.9762489890888549,0.96030989251932,lexical_category,llama,1802
18,0.9758504574635607,0.9626554225859955,lexical_category,llama,1802
19,0.9767713213465672,0.9621529443551416,lexical_category,llama,1802
20,0.9743593816077863,0.9603482638952026,lexical_category,llama,1802
21,0.9749781421151045,0.9610834007522987,lexical_category,llama,1802
22,0.9768641375274278,0.9618977781724629,lexical_category,llama,1802
23,0.9760440697425161,0.9637148722070543,lexical_category,llama,1802
24,0.9755954499844764,0.9620945520374026,lexical_category,llama,1802
25,0.9759955875362935,0.9631175823562107,lexical_category,llama,1802
26,0.9762987102539383,0.9606916516356717,lexical_category,llama,1802
27,0.9761520031958668,0.9618885371282065,lexical_category,llama,1802
28,0.9752727055668311,0.9618969374957262,lexical_category,llama,1802
29,0.9760371528679496,0.9627726155340847,lexical_category,llama,1802
30,0.9756896394720923,0.9617227559820264,lexical_category,llama,1802
31,0.9755903953016327,0.9606347486849935,lexical_category,llama,1802
32,0.9767803166232923,0.9623602913500151,lexical_category,llama,1802
33,0.974915817384577,0.961804638064163,lexical_category,llama,1802
34,0.9763175574460131,0.9613343785981371,lexical_category,llama,1802
35,0.9748686322617615,0.960105229488954,lexical_category,llama,1802
36,0.9754202787105912,0.9616750800918181,lexical_category,llama,1802
37,0.9755652213300601,0.9617771931640604,lexical_category,llama,1802
38,0.9769533981902715,0.9625937519368283,lexical_category,llama,1802
39,0.975404951082628,0.9633209308395215,lexical_category,llama,1802
40,0.975482866171098,0.9612365442744129,lexical_category,llama,1802
41,0.9749558973805191,0.9623067645194847,lexical_category,llama,1802
42,0.9752578966199311,0.9613215083521687,lexical_category,llama,1802
43,0.975690522722437,0.9629040975120879,lexical_category,llama,1802
44,0.9755164151115915,0.9615850205484364,lexical_category,llama,1802
45,0.9769104893944671,0.962913632905229,lexical_category,llama,1802
46,0.9756113512144271,0.9624086973675632,lexical_category,llama,1802
47,0.9755438636200938,0.9640871232646355,lexical_category,llama,1802
48,0.9750732521993261,0.9627175728403873,lexical_category,llama,1802
49,0.9774795145915522,0.9636226880016199,lexical_category,llama,1802
50,0.9762685787088367,0.9629844925802592,lexical_category,llama,1802
51,0.9765588746063574,0.9607467213835927,lexical_category,llama,1802
52,0.9754864468229426,0.9623408939145975,lexical_category,llama,1802
53,0.9744678876258437,0.9601715795633263,lexical_category,llama,1802
54,0.9764782835474924,0.963177343332714,lexical_category,llama,1802
55,0.9760152947650594,0.9601620187333403,lexical_category,llama,1802
56,0.9769944865072572,0.9625762798583964,lexical_category,llama,1802
57,0.9759074220411195,0.9620347128447162,lexical_category,llama,1802
58,0.9767963189087407,0.9616442459093762,lexical_category,llama,1802
59,0.9761775879108534,0.9626078572580965,lexical_category,llama,1802
60,0.9751948091031439,0.961391258154303,lexical_category,llama,1802
61,0.9761964659799292,0.9634676855622055,lexical_category,llama,1802
62,0.9763813973873081,0.962251216310575,lexical_category,llama,1802
63,0.9758755716198754,0.9616665414312697,lexical_category,llama,1802
64,0.9753019893918381,0.9628045249586928,lexical_category,llama,1802
65,0.9759125223544463,0.9632806110988896,lexical_category,llama,1802
66,0.974404992410437,0.9620294752235266,lexical_category,llama,1802
67,0.9763862961797503,0.962214030780929,lexical_category,llama,1802
68,0.9752785831019549,0.9610058164610719,lexical_category,llama,1802
69,0.9750761437844101,0.960779341853717,lexical_category,llama,1802
70,0.9745325180381115,0.961067336185721,lexical_category,llama,1802
71,0.9758205192525401,0.962212608161197,lexical_category,llama,1802
72,0.9749544084429308,0.9631755327261579,lexical_category,llama,1802
73,0.9763269110757418,0.9634148621348485,lexical_category,llama,1802
74,0.9763104847619386,0.9634080811252868,lexical_category,llama,1802
75,0.9763476896128748,0.9629693214838315,lexical_category,llama,1802
76,0.9756655303532168,0.9626016709667627,lexical_category,llama,1802
77,0.975792976403581,0.9617177849298871,lexical_category,llama,1802
78,0.9761171956646993,0.9617905913320867,lexical_category,llama,1802
79,0.9759507131387898,0.9628737640710134,lexical_category,llama,1802
80,0.9770578042008013,0.9631378417334475,lexical_category,llama,1802
81,0.9776400429865544,0.9630500064653983,lexical_category,llama,1802
82,0.9753569205548993,0.961855773247435,lexical_category,llama,1802
83,0.9761270168815241,0.9628583050616679,lexical_category,llama,1802
84,0.9754860499139307,0.9622884363784859,lexical_category,llama,1802
85,0.9755181471648556,0.9621018668798701,lexical_category,llama,1802
86,0.9758113736340968,0.9612746370258327,lexical_category,llama,1802
87,0.9755932013151477,0.9614221725566471,lexical_category,llama,1802
88,0.9757386629518262,0.9609707484926748,lexical_category,llama,1802
89,0.9758822296424596,0.9615439901030997,lexical_category,llama,1802
90,0.9760581905639195,0.9611947943447773,lexical_category,llama,1802
91,0.9754248785172156,0.9612353919315767,lexical_category,llama,1802
92,0.9759936752432637,0.9627037582331962,lexical_category,llama,1802
93,0.976854340004327,0.9625501139960446,lexical_category,llama,1802
94,0.9756950507291139,0.9617301458118901,lexical_category,llama,1802
95,0.9754333162928084,0.9614296920556745,lexical_category,llama,1802
96,0.9750679505104923,0.9617080851417931,lexical_category,llama,1802
97,0.9758272574516803,0.9622166608495424,lexical_category,llama,1802
98,0.9759568612772896,0.962602628014202,lexical_category,llama,1802
99,0.9746667824912384,0.9613532244430377,lexical_category,llama,1802
100,0.9760901753019281,0.961505064046812,lexical_category,llama,1802
101,0.975772123424159,0.9629242638129814,lexical_category,llama,1802
102,0.9760158004277997,0.9620472652632208,lexical_category,llama,1802
103,0.9752099628945728,0.9617191687760884,lexical_category,llama,1802
104,0.9745706655357115,0.9628997978730751,lexical_category,llama,1802
105,0.9755263496089628,0.9602501952182956,lexical_category,llama,1802
106,0.9758788916106413,0.9625886315866433,lexical_category,llama,1802
107,0.97534202627049,0.9623211544307028,lexical_category,llama,1802
108,0.9749261852281228,0.9611715642136598,lexical_category,llama,1802
109,0.97561157764212,0.9604640481704887,lexical_category,llama,1802
110,0.9758693056307279,0.9622080009994339,lexical_category,llama,1802
111,0.9760785780656677,0.962020238637234,lexical_category,llama,1802
112,0.9759030281445229,0.9630154976962256,lexical_category,llama,1802
113,0.975493453519436,0.9617474375274105,lexical_category,llama,1802
114,0.975706393267405,0.9621286192127807,lexical_category,llama,1802
115,0.97578679122323,0.9631090305475826,lexical_category,llama,1802
116,0.9765184922016956,0.9632556371626345,lexical_category,llama,1802
117,0.9743016688407509,0.9622291307863013,lexical_category,llama,1802
118,0.9758175180770722,0.9615259336001243,lexical_category,llama,1802
119,0.9754020482287818,0.9611906057507635,lexical_category,llama,1802
120,0.9759587977630786,0.9610445564723141,lexical_category,llama,1802
121,0.9750552346126345,0.9626630157938241,lexical_category,llama,1802
122,0.977112521085577,0.9637046115117814,lexical_category,llama,1802
123,0.9759966883066333,0.9617413561676352,lexical_category,llama,1802
124,0.9754814096559637,0.9617510535149477,lexical_category,llama,1802
125,0.975244008810405,0.9608913318292749,lexical_category,llama,1802
126,0.9755554799918594,0.9633685600138864,lexical_category,llama,1802
127,0.9752254698796228,0.9613532455788371,lexical_category,llama,1802
128,0.9751409467094978,0.9605411835528094,lexical_category,llama,1802
129,0.9764444698000359,0.9618456549116305,lexical_category,llama,1802
130,0.9753801340555255,0.9624345219055613,lexical_category,llama,1802
131,0.9751958733607201,0.962823809119482,lexical_category,llama,1802
132,0.9756819670601317,0.9619063140169589,lexical_category,llama,1802
133,0.9773388989507436,0.9630261484185659,lexical_category,llama,1802
134,0.9764898679571776,0.9623007461308642,lexical_category,llama,1802
135,0.9764735183407295,0.9614701682822744,lexical_category,llama,1802
136,0.9762072841101076,0.9622007773909059,lexical_category,llama,1802
137,0.9766824253733429,0.9603828651196099,lexical_category,llama,1802
138,0.9755501262459748,0.9620186425204756,lexical_category,llama,1802
139,0.9763614375470501,0.962337365005482,lexical_category,llama,1802
140,0.9760518907939584,0.9625858548920565,lexical_category,llama,1802
141,0.976147528163473,0.9628713147406665,lexical_category,llama,1802
142,0.9769880475507168,0.9619533647506224,lexical_category,llama,1802
143,0.9758010981727152,0.9628254516546341,lexical_category,llama,1802
144,0.9758205129840312,0.9624717594810234,lexical_category,llama,1802
145,0.9754039004201485,0.9627901242154752,lexical_category,llama,1802
146,0.9762802645602774,0.9618242405025339,lexical_category,llama,1802
147,0.9753167749997181,0.9626904171572571,lexical_category,llama,1802
148,0.9764033586830031,0.9619409670935768,lexical_category,llama,1802
149,0.976501553442487,0.9631613154494362,lexical_category,llama,1802
150,0.9759717806743623,0.9607505681093359,lexical_category,llama,1802
151,0.9764573456890204,0.9625225841820112,lexical_category,llama,1802
152,0.9771384473521592,0.9630423418590682,lexical_category,llama,1802
153,0.9759019707985644,0.9629230653966235,lexical_category,llama,1802
154,0.9764465372470262,0.9619939121261706,lexical_category,llama,1802
155,0.9757882110936701,0.9617768551815459,lexical_category,llama,1802
156,0.9759102015363416,0.9624248805415206,lexical_category,llama,1802
157,0.9753859335444979,0.9642674682611028,lexical_category,llama,1802
158,0.9761349452417213,0.962009447050468,lexical_category,llama,1802
159,0.9753195073020581,0.9627248243731217,lexical_category,llama,1802
160,0.9760271786645889,0.96324368080538,lexical_category,llama,1802
161,0.9760458327293651,0.9622082137829837,lexical_category,llama,1802
162,0.9754146676334517,0.9609059997211812,lexical_category,llama,1802
163,0.9753295807308755,0.9615453691264703,lexical_category,llama,1802
164,0.9755488984284701,0.9624551747884585,lexical_category,llama,1802
165,0.9767147887851695,0.9630915203138829,lexical_category,llama,1802
166,0.976199277643897,0.9612405293864809,lexical_category,llama,1802
167,0.9757747594050873,0.9624160366454498,lexical_category,llama,1802
168,0.9754058447978087,0.9618542511755871,lexical_category,llama,1802
169,0.975615508013804,0.9610890541690786,lexical_category,llama,1802
170,0.9769345181368613,0.9627366517993237,lexical_category,llama,1802
171,0.9760919661368129,0.9650033790286802,lexical_category,llama,1802
172,0.9754167965903483,0.9600420247917207,lexical_category,llama,1802
173,0.9752526795063716,0.9605893850194015,lexical_category,llama,1802
174,0.9758403547455983,0.9613825329115924,lexical_category,llama,1802
175,0.9759482551234923,0.9611634677066914,lexical_category,llama,1802
176,0.9760999008717833,0.9615894460715683,lexical_category,llama,1802
177,0.9758942715599815,0.9626779864973193,lexical_category,llama,1802
178,0.9750675461554825,0.9614875600593283,lexical_category,llama,1802
179,0.9756020184716475,0.9619350691076727,lexical_category,llama,1802
180,0.975877059951018,0.9621495382269325,lexical_category,llama,1802
181,0.9755574903260618,0.9619538342894001,lexical_category,llama,1802
182,0.975517920932632,0.9626643540032915,lexical_category,llama,1802
183,0.9762923424432962,0.9606538362645374,lexical_category,llama,1802
184,0.9754161062981687,0.9605724240838679,lexical_category,llama,1802
185,0.9740695271916504,0.9628591915691842,lexical_category,llama,1802
186,0.97719467431343,0.9618483496628352,lexical_category,llama,1802
187,0.9765697409981362,0.9632006502482451,lexical_category,llama,1802
188,0.9756388007930733,0.961204839136619,lexical_category,llama,1802
189,0.9767316304635761,0.9626580470694976,lexical_category,llama,1802
190,0.9764003938766953,0.9628746827068716,lexical_category,llama,1802
191,0.9764530661621907,0.9630407490695183,lexical_category,llama,1802
192,0.9751793375525369,0.9600512202839707,lexical_category,llama,1802
193,0.9754883314153333,0.9610889333698679,lexical_category,llama,1802
194,0.9759552841883468,0.9619134893076511,lexical_category,llama,1802
195,0.9760720530299632,0.9616229282758756,lexical_category,llama,1802
196,0.9765635212720776,0.9633500107719097,lexical_category,llama,1802
197,0.9753374504558723,0.9617509102441485,lexical_category,llama,1802
198,0.975537628444637,0.9614206653122817,lexical_category,llama,1802
0,0.9829699475005516,0.9670010968801788,arithmetic_addition,llama,1802
1,0.9840311666132187,0.9675937705546647,arithmetic_addition,llama,1802
2,0.9824286977177163,0.9672080200255901,arithmetic_addition,llama,1802
3,0.9833852332442617,0.9676691781185095,arithmetic_addition,llama,1802
4,0.9824541515958514,0.9673403926660089,arithmetic_addition,llama,1802
5,0.9832668325830185,0.966932358919586,arithmetic_addition,llama,1802
6,0.9831028454173768,0.9667129570787427,arithmetic_addition,llama,1802
7,0.9830843322875633,0.9680497521903255,arithmetic_addition,llama,1802
8,0.9836010547531676,0.9680408654191572,arithmetic_addition,llama,1802
9,0.9831861392087898,0.9676238499478992,arithmetic_addition,llama,1802
10,0.9834383762908365,0.9667860628344961,arithmetic_addition,llama,1802
11,0.9835880678386374,0.968544606212381,arithmetic_addition,llama,1802
12,0.9835234972489716,0.9679609471753359,arithmetic_addition,llama,1802
13,0.9833142563342342,0.9669203738460557,arithmetic_addition,llama,1802
14,0.9830798880624223,0.968270680205412,arithmetic_addition,llama,1802
15,0.9832474895818716,0.9663107028864022,arithmetic_addition,llama,1802
16,0.9835240349780588,0.9671243728887569,arithmetic_addition,llama,1802
17,0.9828566875926329,0.966513929320333,arithmetic_addition,llama,1802
18,0.9827883623395849,0.965513627489945,arithmetic_addition,llama,1802
19,0.9826573654227814,0.9677208554111475,arithmetic_addition,llama,1802
20,0.9830945266670034,0.968293571363228,arithmetic_addition,llama,1802
21,0.983002487093852,0.9679284335802604,arithmetic_addition,llama,1802
22,0.9834350716009312,0.9667024330769449,arithmetic_addition,llama,1802
23,0.9829509157959436,0.9662931766524585,arithmetic_addition,llama,1802
24,0.9829164989175643,0.96573385287845,arithmetic_addition,llama,1802
25,0.9841063430373967,0.9679173958699391,arithmetic_addition,llama,1802
26,0.9825773386139011,0.9664492587500991,arithmetic_addition,llama,1802
27,0.9828449681962957,0.9670813982738405,arithmetic_addition,llama,1802
28,0.9822748027262023,0.9660364615482611,arithmetic_addition,llama,1802
29,0.9829430427505561,0.9661626978499562,arithmetic_addition,llama,1802
30,0.9820571082989752,0.9658321053519943,arithmetic_addition,llama,1802
31,0.983927060001576,0.9666850106275402,arithmetic_addition,llama,1802
32,0.9828010266393618,0.9678147631149746,arithmetic_addition,llama,1802
33,0.9839438495354346,0.9677216520319447,arithmetic_addition,llama,1802
34,0.982763693466132,0.9665124254827486,arithmetic_addition,llama,1802
35,0.9829088654535615,0.9677666313126154,arithmetic_addition,llama,1802
36,0.9823738335911243,0.9661056147336853,arithmetic_addition,llama,1802
37,0.9839427531740411,0.967421882071844,arithmetic_addition,llama,1802
38,0.9827319067778733,0.9670587601117029,arithmetic_addition,llama,1802
39,0.9821992566103259,0.9663302748052638,arithmetic_addition,llama,1802
40,0.9834474158261355,0.9678534065385012,arithmetic_addition,llama,1802
41,0.9831233738689007,0.9675200215072688,arithmetic_addition,llama,1802
42,0.9836876539048566,0.9673826273663402,arithmetic_addition,llama,1802
43,0.9833673379905926,0.9675787729819669,arithmetic_addition,llama,1802
44,0.9831934186347083,0.9672480736495105,arithmetic_addition,llama,1802
45,0.9825374607150903,0.9660760041899229,arithmetic_addition,llama,1802
46,0.983281485310908,0.966930935333319,arithmetic_addition,llama,1802
47,0.9825039895223777,0.9672889435407215,arithmetic_addition,llama,1802
48,0.9829177418821781,0.9664403866972608,arithmetic_addition,llama,1802
49,0.9834613953123149,0.9678956113885898,arithmetic_addition,llama,1802
50,0.9831465671901479,0.9671519097715648,arithmetic_addition,llama,1802
51,0.9830295492418398,0.9668936736712787,arithmetic_addition,llama,1802
52,0.9830630160276911,0.9673878750988271,arithmetic_addition,llama,1802
53,0.9832726159820737,0.9665737407141326,arithmetic_addition,llama,1802
54,0.9834829049694096,0.9674216204859521,arithmetic_addition,llama,1802
55,0.9834322044708369,0.9667807484961316,arithmetic_addition,llama,1802
56,0.9832177901947543,0.9678880048397144,arithmetic_addition,llama,1802
57,0.9829042167014647,0.9671237535298113,arithmetic_addition,llama,1802
58,0.983085688422822,0.9669778900494987,arithmetic_addition,llama,1802
59,0.9831203253905254,0.9672599952107303,arithmetic_addition,llama,1802
60,0.9837498160877735,0.96786327246538,arithmetic_addition,llama,1802
61,0.9833553817162948,0.9682259047061629,arithmetic_addition,llama,1802
62,0.9832397425915376,0.9662045816731347,arithmetic_addition,llama,1802
63,0.9833845617480262,0.9658230219035072,arithmetic_addition,llama,1802
64,0.9828326521336841,0.9673557613639208,arithmetic_addition,llama,1802
65,0.9829500513502828,0.966920646523148,arithmetic_addition,llama,1802
66,0.9834003698963861,0.9675302770585481,arithmetic_addition,llama,1802
67,0.9833474728465692,0.9675405989053399,arithmetic_addition,llama,1802
68,0.9838600046408994,0.9682552694693117,arithmetic_addition,llama,1802
69,0.9833962124922646,0.9670508661588236,arithmetic_addition,llama,1802
70,0.9829123762074448,0.9670026525496268,arithmetic_addition,llama,1802
71,0.9832157554190355,0.9673613275062604,arithmetic_addition,llama,1802
72,0.9826158858592556,0.9670814779175533,arithmetic_addition,llama,1802
73,0.9827946162903154,0.9677220507500126,arithmetic_addition,llama,1802
74,0.9833500731982524,0.9671007991089239,arithmetic_addition,llama,1802
75,0.9825395117501794,0.9670330595663069,arithmetic_addition,llama,1802
76,0.9836748325865732,0.967426549531162,arithmetic_addition,llama,1802
77,0.9837836233533065,0.9678655643163466,arithmetic_addition,llama,1802
78,0.9833018701466929,0.9667180241240018,arithmetic_addition,llama,1802
79,0.9827362537129339,0.9670744103145842,arithmetic_addition,llama,1802
80,0.9836305557398749,0.9672196178366852,arithmetic_addition,llama,1802
81,0.9839315737250548,0.9671604627995112,arithmetic_addition,llama,1802
82,0.9841185876680926,0.9682905204438687,arithmetic_addition,llama,1802
83,0.9830286912797612,0.966704772167668,arithmetic_addition,llama,1802
84,0.9831463912722609,0.9675279112192172,arithmetic_addition,llama,1802
85,0.9828210824866276,0.9667391832291953,arithmetic_addition,llama,1802
86,0.9839395921181384,0.9684502837226051,arithmetic_addition,llama,1802
87,0.9837954344742252,0.9673320502339623,arithmetic_addition,llama,1802
88,0.9832922045422788,0.9676727853483412,arithmetic_addition,llama,1802
89,0.9837353773339997,0.967020370288421,arithmetic_addition,llama,1802
90,0.982500224327006,0.9677429285402877,arithmetic_addition,llama,1802
91,0.9833979088162514,0.966913490230916,arithmetic_addition,llama,1802
92,0.9828010617305947,0.9668890934516745,arithmetic_addition,llama,1802
93,0.9830686103906847,0.9665579947283656,arithmetic_addition,llama,1802
94,0.9829630044362867,0.9670050355314165,arithmetic_addition,llama,1802
95,0.9831671926563726,0.9664564248376162,arithmetic_addition,llama,1802
96,0.9828597184947913,0.9675134241085348,arithmetic_addition,llama,1802
97,0.9828973564231008,0.9676143186989413,arithmetic_addition,llama,1802
98,0.9837557437000393,0.9681510905615114,arithmetic_addition,llama,1802
99,0.9828890706455768,0.967016765378381,arithmetic_addition,llama,1802
100,0.983798451282924,0.9677518480300109,arithmetic_addition,llama,1802
101,0.9829669189292917,0.9675032353204114,arithmetic_addition,llama,1802
102,0.9829209990126925,0.9675512191980051,arithmetic_addition,llama,1802
103,0.9835647839591593,0.9679868315135021,arithmetic_addition,llama,1802
104,0.9829511310417878,0.9663499331587602,arithmetic_addition,llama,1802
105,0.9839422685216342,0.9669795947286147,arithmetic_addition,llama,1802
106,0.9825100630429118,0.9666785804806707,arithmetic_addition,llama,1802
107,0.9835628156735389,0.9670259851811942,arithmetic_addition,llama,1802
108,0.9826480971414235,0.967046637286147,arithmetic_addition,llama,1802
109,0.9824821248754108,0.9675747910308335,arithmetic_addition,llama,1802
110,0.9836146799175514,0.9679474598797895,arithmetic_addition,llama,1802
111,0.9834411783485599,0.9675436171306164,arithmetic_addition,llama,1802
112,0.9830220534470038,0.9672943583420618,arithmetic_addition,llama,1802
113,0.9834768467416022,0.9665176979810284,arithmetic_addition,llama,1802
114,0.9828456643625689,0.9666986294162666,arithmetic_addition,llama,1802
115,0.983317218635059,0.9674561369779061,arithmetic_addition,llama,1802
116,0.9833017159434817,0.9677211765178194,arithmetic_addition,llama,1802
117,0.9834584277931719,0.967903960974017,arithmetic_addition,llama,1802
118,0.9832389031988176,0.9676599729656101,arithmetic_addition,llama,1802
119,0.9830306730711512,0.9670300200706813,arithmetic_addition,llama,1802
120,0.9836187336818681,0.9674248866332655,arithmetic_addition,llama,1802
121,0.9837076348553992,0.9674743182006896,arithmetic_addition,llama,1802
122,0.982899204725672,0.9668977098981862,arithmetic_addition,llama,1802
123,0.9830897633790486,0.9675543607093359,arithmetic_addition,llama,1802
124,0.9829931496897589,0.9677601395260079,arithmetic_addition,llama,1802
125,0.9832067864387569,0.9664842152846005,arithmetic_addition,llama,1802
126,0.9835640339236401,0.9666130900485136,arithmetic_addition,llama,1802
127,0.9831321781671299,0.9677112583587516,arithmetic_addition,llama,1802
128,0.9834070116875777,0.9676213027846348,arithmetic_addition,llama,1802
129,0.9825656989836503,0.9676846360111959,arithmetic_addition,llama,1802
130,0.9825299910950394,0.9661639634143975,arithmetic_addition,llama,1802
131,0.9823150765516802,0.9663015186418425,arithmetic_addition,llama,1802
132,0.9834038075528513,0.9671836918686071,arithmetic_addition,llama,1802
133,0.9836652524322579,0.9678453958022882,arithmetic_addition,llama,1802
134,0.9836569558630457,0.9678737443513793,arithmetic_addition,llama,1802
135,0.9834630804998225,0.9674356480801491,arithmetic_addition,llama,1802
136,0.9827459368060468,0.9667883617873619,arithmetic_addition,llama,1802
137,0.9827631214144099,0.9675593413973642,arithmetic_addition,llama,1802
138,0.9838789965729129,0.9673110637412831,arithmetic_addition,llama,1802
139,0.9829203498793215,0.967058463808855,arithmetic_addition,llama,1802
140,0.9830591825525462,0.9675148047133575,arithmetic_addition,llama,1802
141,0.9829650694055786,0.966784355024614,arithmetic_addition,llama,1802
142,0.982915846769949,0.9674542557339576,arithmetic_addition,llama,1802
143,0.9836099473261928,0.9676701019385027,arithmetic_addition,llama,1802
144,0.9835509790265489,0.9675225586737791,arithmetic_addition,llama,1802
145,0.982617736263556,0.9685839569359277,arithmetic_addition,llama,1802
146,0.9824480303159911,0.9675471143785999,arithmetic_addition,llama,1802
147,0.9830441138906048,0.967871232384235,arithmetic_addition,llama,1802
148,0.9833943659382279,0.9678042848713386,arithmetic_addition,llama,1802
149,0.9829256253315998,0.9666110085602125,arithmetic_addition,llama,1802
150,0.983364175316737,0.9672856303703422,arithmetic_addition,llama,1802
151,0.9829807021444594,0.9669607906139683,arithmetic_addition,llama,1802
152,0.983665095813938,0.9677731525964115,arithmetic_addition,llama,1802
153,0.9828428096905427,0.9676167904237231,arithmetic_addition,llama,1802
154,0.9833781487840604,0.9674668451662929,arithmetic_addition,llama,1802
155,0.9834258903424079,0.9670496408612459,arithmetic_addition,llama,1802
156,0.9836691745430494,0.9673863267968736,arithmetic_addition,llama,1802
157,0.9827334148502167,0.967097996953356,arithmetic_addition,llama,1802
158,0.9831361964582371,0.967391227087393,arithmetic_addition,llama,1802
159,0.9831533994776954,0.9665188470460947,arithmetic_addition,llama,1802
160,0.9834451910302873,0.9676634226560353,arithmetic_addition,llama,1802
161,0.9832019477564629,0.9673816347415364,arithmetic_addition,llama,1802
162,0.9825946034613007,0.9673636090927361,arithmetic_addition,llama,1802
163,0.9830684424757283,0.9663586340649835,arithmetic_addition,llama,1802
164,0.9831287998066743,0.9670901098930126,arithmetic_addition,llama,1802
165,0.9832661156556093,0.9673930412767813,arithmetic_addition,llama,1802
166,0.9833399297795411,0.9672948300683584,arithmetic_addition,llama,1802
167,0.9835527198676154,0.9677417829047403,arithmetic_addition,llama,1802
168,0.9832923785022701,0.9675010136233987,arithmetic_addition,llama,1802
169,0.9832395630118947,0.9676317411082093,arithmetic_addition,llama,1802
170,0.983390706690644,0.9670842575233245,arithmetic_addition,llama,1802
171,0.9833763250147795,0.9676341428564256,arithmetic_addition,llama,1802
172,0.9830510377482675,0.9669455599492232,arithmetic_addition,llama,1802
173,0.9829376577954385,0.9665091475755667,arithmetic_addition,llama,1802
174,0.9832720444430737,0.9668478840119734,arithmetic_addition,llama,1802
175,0.9831530107133473,0.9672293929946084,arithmetic_addition,llama,1802
176,0.983294070050879,0.9671033707260006,arithmetic_addition,llama,1802
177,0.9830695350847191,0.966022166995397,arithmetic_addition,llama,1802
178,0.9829609595496439,0.9673851017002448,arithmetic_addition,llama,1802
179,0.9830567273127551,0.96764123192946,arithmetic_addition,llama,1802
180,0.9830902509406244,0.9667623942407936,arithmetic_addition,llama,1802
181,0.9836425260620492,0.9669685187780707,arithmetic_addition,llama,1802
182,0.9833226209759505,0.9673432181891934,arithmetic_addition,llama,1802
183,0.9831014184630577,0.9679288231312413,arithmetic_addition,llama,1802
184,0.9831149108041515,0.9680669760421763,arithmetic_addition,llama,1802
185,0.9829907612259333,0.9670495281915543,arithmetic_addition,llama,1802
186,0.9830281039475508,0.9671898096089554,arithmetic_addition,llama,1802
187,0.9828401877341971,0.967897686723944,arithmetic_addition,llama,1802
188,0.9834835424188872,0.9672342619162938,arithmetic_addition,llama,1802
189,0.9832027819803628,0.9680539680506269,arithmetic_addition,llama,1802
190,0.9829229755323209,0.966870136965981,arithmetic_addition,llama,1802
191,0.9825466898122674,0.9665261537211561,arithmetic_addition,llama,1802
192,0.9839313520144845,0.9674759941652598,arithmetic_addition,llama,1802
193,0.9826570932105885,0.9673963079419634,arithmetic_addition,llama,1802
194,0.9829717115583961,0.9678766927284043,arithmetic_addition,llama,1802
195,0.9826005635828025,0.9668567102013756,arithmetic_addition,llama,1802
196,0.983205839193198,0.9684383329193157,arithmetic_addition,llama,1802
197,0.9829575853235941,0.9676194131829514,arithmetic_addition,llama,1802
198,0.9837539646470033,0.9671062060774736,arithmetic_addition,llama,1802
0,0.053000575809681864,0.007368045026883339,arc_challenge,llama,1802
1,0.027758085765970684,-0.032698858030910646,arc_challenge,llama,1802
2,0.039271119227582967,0.029438543473595886,arc_challenge,llama,1802
3,0.032770888898222404,-0.008114501104675272,arc_challenge,llama,1802
4,0.046451028275507636,0.010312612663528582,arc_challenge,llama,1802
5,0.029515255564394507,-0.0009957435002996332,arc_challenge,llama,1802
6,0.015087560543454628,0.014397654143384566,arc_challenge,llama,1802
7,0.028228400374587716,-0.02212899855415653,arc_challenge,llama,1802
8,0.03763676344015831,-0.0368112881832476,arc_challenge,llama,1802
9,-0.007813954725279388,-0.01140245456663984,arc_challenge,llama,1802
10,0.005800598210137605,-0.017116898488918907,arc_challenge,llama,1802
11,0.041726503633435705,-0.023848554202292385,arc_challenge,llama,1802
12,0.033886824896675626,-0.028121136421714744,arc_challenge,llama,1802
13,0.025377743284488354,-0.003258062374560247,arc_challenge,llama,1802
14,0.04951486286913685,0.007640618264186259,arc_challenge,llama,1802
15,0.01967472220815787,0.018434511033036706,arc_challenge,llama,1802
16,0.019575302956106884,-0.0019518265856622436,arc_challenge,llama,1802
17,0.02512728832458636,0.002500502246995174,arc_challenge,llama,1802
18,0.051538850457564095,0.007828692244148285,arc_challenge,llama,1802
