null_type,null_index,cross_half_identity_advantage,quarter_identity_advantage,cross_half_self_cosine,lag1_cosine,lag2_cosine,cross_half_unbiased_cka,quarter_unbiased_cka,task,model,init_seed
independent_layer_donor,118,-0.00310448813252151,-0.0016501299105584621,-0.10304560512304306,-0.008233576081693172,-0.013214095495641232,0.028061778434753295,-0.002742375253613742,arc_challenge,gemma,1801
lag1_matched_markov_donor,118,-0.0033818650990724564,-0.0022310344502329826,-0.10323023051023483,-0.020144125446677208,-0.012925981543958187,0.05501262221261054,0.014993792924203603,arc_challenge,gemma,1801
contiguous_block_donor_k4,118,-0.005217835307121277,-0.0027092192322015762,-0.10973731428384781,-0.01807473413646221,-0.019778145477175713,-0.0019465106252477963,0.011952037513324444,arc_challenge,gemma,1801
independent_layer_donor,119,-0.003542642341926694,-0.00018648644618224353,-0.10350217670202255,-0.008070929907262325,-0.01393910776823759,0.029516659837948198,0.00475909188491563,arc_challenge,gemma,1801
lag1_matched_markov_donor,119,-0.004506089724600315,-0.002573821460828185,-0.10468467324972153,-0.020144125446677208,-0.012770111672580242,0.05456551560279696,-0.0006239345123705325,arc_challenge,gemma,1801
contiguous_block_donor_k4,119,-0.0029870744328945875,-0.0016409369418397546,-0.10761327296495438,-0.01801428757607937,-0.019985830411314964,0.02080278774203289,0.020411972056600898,arc_challenge,gemma,1801
independent_layer_donor,120,-0.0018019670387730002,0.0006125630461610854,-0.10167456418275833,-0.007871977984905243,-0.013786417432129383,0.00791036072419072,0.00010100808452464498,arc_challenge,gemma,1801
lag1_matched_markov_donor,120,-0.00350845861248672,-0.0009820840787142515,-0.10351309925317764,-0.020144125446677208,-0.01297290250658989,0.04106950608242204,-0.008085926111358447,arc_challenge,gemma,1801
contiguous_block_donor_k4,120,-0.00257253460586071,-0.0020115189254283905,-0.10713622719049454,-0.018172068521380424,-0.01996433548629284,0.019567932628350326,0.0012085363983413238,arc_challenge,gemma,1801
independent_layer_donor,121,-0.004964871797710657,-0.002728494582697749,-0.10473503917455673,-0.00815676525235176,-0.01344956737011671,0.035360053324385535,-0.0031302310309338248,arc_challenge,gemma,1801
lag1_matched_markov_donor,121,-0.00310683436691761,-0.0010677332757040858,-0.1032557487487793,-0.020144125446677208,-0.0127534419298172,0.051926313316679455,0.04010847201437902,arc_challenge,gemma,1801
contiguous_block_donor_k4,121,-0.0043129767291247845,-0.0012508135987445712,-0.10883190482854843,-0.01814022660255432,-0.01987447775900364,0.014250106390365265,-0.011057211255947205,arc_challenge,gemma,1801
independent_layer_donor,122,-0.002947949804365635,-0.0016896118177101016,-0.1028958261013031,-0.00840791966766119,-0.013190336525440216,0.04440226959283887,0.0334117109130247,arc_challenge,gemma,1801
lag1_matched_markov_donor,122,-0.0021116985008120537,-0.0004723230085801333,-0.10202702134847641,-0.020144125446677208,-0.012865404598414898,0.012331506618418073,0.01563263747817234,arc_challenge,gemma,1801
contiguous_block_donor_k4,122,-0.005402377340942621,-0.0038582924753427505,-0.11014440655708313,-0.01812242530286312,-0.019834550097584724,-0.004834423265047001,-0.017533521615355204,arc_challenge,gemma,1801
independent_layer_donor,123,-0.0020029463339596987,-0.001210600952617824,-0.10198188573122025,-0.008164756000041962,-0.013636496849358082,0.00715992574833727,-0.008756321970864912,arc_challenge,gemma,1801
lag1_matched_markov_donor,123,-0.002024466171860695,-0.0004739369032904506,-0.10197428613901138,-0.020144125446677208,-0.012761945836246014,0.044550919047350854,0.02032287746463578,arc_challenge,gemma,1801
contiguous_block_donor_k4,123,-0.004469024483114481,-0.0022637504152953625,-0.10889146476984024,-0.01827881671488285,-0.01975911296904087,0.014888102278257086,0.0011157498753908348,arc_challenge,gemma,1801
independent_layer_donor,124,-0.00372929940931499,-0.0013226000592112541,-0.10367697477340698,-0.008145438507199287,-0.013271068222820759,0.01577459330567811,-0.009608500214970653,arc_challenge,gemma,1801
lag1_matched_markov_donor,124,-0.002746389014646411,-0.0010202645789831877,-0.10278723388910294,-0.020144125446677208,-0.01306233275681734,0.029588264765896096,-0.0159588093021336,arc_challenge,gemma,1801
contiguous_block_donor_k4,124,-0.002036844380199909,-0.0030193536076694727,-0.106548972427845,-0.01808559149503708,-0.019833333790302277,0.01519372054412498,0.0008124290596713329,arc_challenge,gemma,1801
independent_layer_donor,125,-0.0037580588832497597,-0.0026109812315553427,-0.10386383533477783,-0.008655311539769173,-0.013831667602062225,0.023986460169403354,-0.002330110658877799,arc_challenge,gemma,1801
lag1_matched_markov_donor,125,-0.0032563430722802877,-0.002316653961315751,-0.10325344651937485,-0.020144125446677208,-0.012872543185949326,0.07925275742422692,0.03139002521385951,arc_challenge,gemma,1801
contiguous_block_donor_k4,125,-0.000957530050072819,-0.000589956936892122,-0.10560812801122665,-0.01810891181230545,-0.019990844652056694,0.024812212520391102,-0.00029663414910663003,arc_challenge,gemma,1801
independent_layer_donor,126,-0.0037934435531497,-0.0017541097477078438,-0.10370805114507675,-0.00801917165517807,-0.013304614461958408,0.026112174842688025,0.03283273202367385,arc_challenge,gemma,1801
lag1_matched_markov_donor,126,-0.0019603308755904436,0.0009819814004004002,-0.10186466574668884,-0.020144125446677208,-0.013192872516810894,0.01720423821589389,-0.013939796243575851,arc_challenge,gemma,1801
contiguous_block_donor_k4,126,-0.005267528351396322,-0.0011230460368096828,-0.10985690355300903,-0.01802840270102024,-0.019910428673028946,0.0008320531801079518,-0.008650641084892796,arc_challenge,gemma,1801
independent_layer_donor,127,-0.0024703629314899445,-0.0015544447815045714,-0.10251069068908691,-0.007902347482740879,-0.013905835337936878,0.03757001848084823,0.028321673501698688,arc_challenge,gemma,1801
lag1_matched_markov_donor,127,-0.004630258306860924,8.637929568067193e-05,-0.10476827621459961,-0.020144125446677208,-0.013040279038250446,-0.0017394071903996178,0.013325353768810555,arc_challenge,gemma,1801
contiguous_block_donor_k4,127,-0.0037971176207065582,-0.0017070319736376405,-0.1083395779132843,-0.018043335527181625,-0.01983795315027237,-0.013789317596775959,-0.016905525307511278,arc_challenge,gemma,1801
independent_layer_donor,128,-0.004354983102530241,-0.0014832484303042293,-0.10438884049654007,-0.00839602667838335,-0.014151539653539658,0.024583819323684267,0.0017065403343321545,arc_challenge,gemma,1801
lag1_matched_markov_donor,128,-0.004179576877504587,-0.001599042327143252,-0.10430305451154709,-0.020144125446677208,-0.013004444539546967,0.03650086340640244,-0.00016782302868648352,arc_challenge,gemma,1801
contiguous_block_donor_k4,128,-0.0030227929819375277,-0.0013021706836298108,-0.10773500800132751,-0.018121739849448204,-0.01979140006005764,-0.011576795118407191,-0.018727324605874795,arc_challenge,gemma,1801
independent_layer_donor,129,-0.0024791781324893236,0.00014493051276076585,-0.10248186439275742,-0.007920991629362106,-0.013320227153599262,0.024824121731774042,0.019218085649404974,arc_challenge,gemma,1801
lag1_matched_markov_donor,129,-0.0038525776471942663,-0.002120674354955554,-0.10385598987340927,-0.020144125446677208,-0.012940436601638794,0.05986883375456854,0.017074213219171613,arc_challenge,gemma,1801
contiguous_block_donor_k4,129,-0.0027850817423313856,-0.0021532545797526836,-0.10732962936162949,-0.01799199916422367,-0.019992507994174957,0.01758930528103585,-0.007290171901856489,arc_challenge,gemma,1801
independent_layer_donor,130,-0.002397143980488181,-3.957732769777067e-05,-0.10217874497175217,-0.008172363974153996,-0.0131980674341321,0.015507481042442785,-0.0024285306900988747,arc_challenge,gemma,1801
lag1_matched_markov_donor,130,-0.003331449581310153,-0.0016265352023765445,-0.10337171703577042,-0.020144125446677208,-0.012999151833355427,0.023987230221929876,0.016116326481631957,arc_challenge,gemma,1801
contiguous_block_donor_k4,130,-0.00489190174266696,-0.0033380023669451475,-0.10937947034835815,-0.018077554181218147,-0.019834650680422783,0.007171964268066163,-0.021746121709352747,arc_challenge,gemma,1801
independent_layer_donor,131,-0.0019518366316333413,0.00020200596190989017,-0.10186874866485596,-0.008257560431957245,-0.013722714968025684,0.021452462191311052,-0.010144524945550943,arc_challenge,gemma,1801
lag1_matched_markov_donor,131,-0.003355707274749875,-0.0020354995504021645,-0.10356549173593521,-0.020144125446677208,-0.01284782961010933,0.04209312475128844,0.014286512606872349,arc_challenge,gemma,1801
contiguous_block_donor_k4,131,-0.00432240217924118,-0.001156767481006682,-0.10881087929010391,-0.01817559264600277,-0.01982828974723816,-0.00569888889674966,-0.012460197842699527,arc_challenge,gemma,1801
independent_layer_donor,132,-0.0026974815409630537,-0.001144817448221147,-0.102638840675354,-0.008011029101908207,-0.013740521855652332,0.055552172847213976,-0.0007339192968210811,arc_challenge,gemma,1801
lag1_matched_markov_donor,132,-0.0030231706332415342,-0.0014160615392029285,-0.10324677079916,-0.020144125446677208,-0.013143357820808887,0.029949059784046984,0.04354792150709555,arc_challenge,gemma,1801
contiguous_block_donor_k4,132,-0.0030242104548960924,-0.0013763693859800696,-0.10732782632112503,-0.01812465861439705,-0.019494635984301567,-0.01157140532709509,-0.007494603372210186,arc_challenge,gemma,1801
independent_layer_donor,133,-0.003568417625501752,-0.0017536673694849014,-0.1035284772515297,-0.008005215786397457,-0.013581390492618084,0.057559621609984464,0.024440612307473818,arc_challenge,gemma,1801
lag1_matched_markov_donor,133,-0.003371741622686386,-0.0025811181403696537,-0.10339667648077011,-0.020144127309322357,-0.012721667997539043,0.01668078135026802,0.037463745331113504,arc_challenge,gemma,1801
contiguous_block_donor_k4,133,-0.003621231997385621,-0.0006788517348468304,-0.10832362622022629,-0.018111148849129677,-0.019767777994275093,-0.006010561723069162,-0.03693838353316204,arc_challenge,gemma,1801
independent_layer_donor,134,-0.00328032486140728,-0.0005575048271566629,-0.10318563133478165,-0.008243252523243427,-0.013303485698997974,0.02495328600614481,0.03234562049120564,arc_challenge,gemma,1801
lag1_matched_markov_donor,134,-0.0029925622511655092,-0.0008405474363826215,-0.10311877727508545,-0.020144125446677208,-0.013131272979080677,0.044332605690291,0.02955312713575551,arc_challenge,gemma,1801
contiguous_block_donor_k4,134,-0.0026141677517443895,-0.001269825967028737,-0.10701610893011093,-0.01819394715130329,-0.019758308306336403,0.0025620548411373644,-0.0005710585409743278,arc_challenge,gemma,1801
independent_layer_donor,135,-0.00340321590192616,-0.0008514613728038967,-0.10332288593053818,-0.00777960941195488,-0.013706672936677933,0.024968465520031183,0.034517615414942616,arc_challenge,gemma,1801
lag1_matched_markov_donor,135,-0.003117708256468177,-0.0015028020134195685,-0.10340606421232224,-0.020144125446677208,-0.012586154043674469,0.00993353120472642,-0.0018701609316294097,arc_challenge,gemma,1801
contiguous_block_donor_k4,135,-0.003848820924758911,-0.0015339882811531425,-0.10819197446107864,-0.018185706809163094,-0.019999751821160316,0.021860102206505985,0.01780986677709632,arc_challenge,gemma,1801
independent_layer_donor,136,-0.0034314740914851427,-0.0019871743861585855,-0.10329186171293259,-0.008400258608162403,-0.013250142335891724,0.006839621343317323,-0.017362096293919372,arc_challenge,gemma,1801
lag1_matched_markov_donor,136,-0.005350084509700537,-0.0038014762103557587,-0.10528230667114258,-0.020144125446677208,-0.012607220560312271,0.034994020628163466,0.03901881791664781,arc_challenge,gemma,1801
contiguous_block_donor_k4,136,-0.003674916923046112,-0.0023907579015940428,-0.10803515464067459,-0.017965614795684814,-0.019667169079184532,0.02948818644762687,0.01905014929223452,arc_challenge,gemma,1801
independent_layer_donor,137,-0.003649833844974637,-0.0008804299868643284,-0.10358262062072754,-0.00836973637342453,-0.013640079647302628,0.044170273250701504,0.00188927276026848,arc_challenge,gemma,1801
lag1_matched_markov_donor,137,-0.0035283907782286406,-0.00022360154252965003,-0.10347068309783936,-0.020144125446677208,-0.012953394092619419,0.03008549925567703,-0.011544109557740772,arc_challenge,gemma,1801
contiguous_block_donor_k4,137,-0.0014936085790395737,-0.0012782692210748792,-0.1060914620757103,-0.01802895776927471,-0.019720539450645447,0.02242779875517257,0.024613911928747723,arc_challenge,gemma,1801
independent_layer_donor,138,-0.002112104557454586,-0.0011560539714992046,-0.10203323513269424,-0.008298896253108978,-0.013429883867502213,0.035754948668667595,-0.00602290291014143,arc_challenge,gemma,1801
lag1_matched_markov_donor,138,-0.003559057367965579,-0.003049694001674652,-0.10354649275541306,-0.020144125446677208,-0.013159915804862976,0.04001092466383781,0.01370649212950939,arc_challenge,gemma,1801
contiguous_block_donor_k4,138,-0.00550785893574357,-0.0011301523772999644,-0.10997295379638672,-0.018185533583164215,-0.019917810335755348,-0.0017189149055115566,-0.005622715107709146,arc_challenge,gemma,1801
independent_layer_donor,139,-0.0026487980503588915,-0.0013260249979794025,-0.10261678695678711,-0.008479823358356953,-0.013415895402431488,0.040172421915784795,0.01484785195446417,arc_challenge,gemma,1801
lag1_matched_markov_donor,139,-0.00519327400252223,-0.0029463516548275948,-0.10520672798156738,-0.020144125446677208,-0.01292779017239809,-0.009096641804902354,-0.0028985549570587363,arc_challenge,gemma,1801
contiguous_block_donor_k4,139,-0.00302568799816072,-0.0010858516907319427,-0.10754596441984177,-0.01798647828400135,-0.019578443840146065,0.021281484893727196,-0.0015351369501361816,arc_challenge,gemma,1801
independent_layer_donor,140,-0.003246798412874341,-0.0036020269617438316,-0.10321406275033951,-0.008292162790894508,-0.013550851494073868,0.019853827447469295,0.012096314893210173,arc_challenge,gemma,1801
lag1_matched_markov_donor,140,-0.004832064267247915,-0.0017255061538890004,-0.1048562303185463,-0.020144125446677208,-0.012935731559991837,0.02949449370063482,-0.004803706355091178,arc_challenge,gemma,1801
contiguous_block_donor_k4,140,-0.003462214022874832,-0.0016522230580449104,-0.10802433639764786,-0.01807970367372036,-0.019884800538420677,-0.0012421590126666427,-0.0020004136673638507,arc_challenge,gemma,1801
independent_layer_donor,141,-0.003691095858812332,-0.0038537050131708384,-0.10382062196731567,-0.008681015111505985,-0.013508948497474194,0.05747026382301994,0.02815885750582459,arc_challenge,gemma,1801
lag1_matched_markov_donor,141,-0.005129843484610319,-0.0027351267635822296,-0.10504267364740372,-0.020144125446677208,-0.01241336390376091,0.021783586579794414,0.021307330303086108,arc_challenge,gemma,1801
contiguous_block_donor_k4,141,-0.0024821199476718903,-0.00047164360876195133,-0.10709182173013687,-0.01823909766972065,-0.01991136185824871,0.007659378864449454,-0.0009112796864442261,arc_challenge,gemma,1801
independent_layer_donor,142,-0.0022874483838677406,-0.001331271487288177,-0.10238038748502731,-0.008545818738639355,-0.013991445302963257,0.03325332024660438,0.025382245195260014,arc_challenge,gemma,1801
lag1_matched_markov_donor,142,-0.003661768278107047,-0.0010891659185290337,-0.10374236851930618,-0.020144125446677208,-0.01285284012556076,0.07366668783655309,0.02554107796806286,arc_challenge,gemma,1801
contiguous_block_donor_k4,142,-0.004042704589664936,-0.0013662601122632623,-0.10868921875953674,-0.018183335661888123,-0.01998169720172882,0.025497271821046812,-0.020942405311300805,arc_challenge,gemma,1801
independent_layer_donor,143,-0.003202974097803235,-0.00295930914580822,-0.10293964296579361,-0.008188879117369652,-0.013553743250668049,0.048968942869138415,0.0038768920093922737,arc_challenge,gemma,1801
lag1_matched_markov_donor,143,-0.0020467687863856554,0.0001542650134069845,-0.10201570391654968,-0.020144125446677208,-0.013000781647861004,0.02835716174419299,0.029381038666539804,arc_challenge,gemma,1801
contiguous_block_donor_k4,143,-0.004428748972713947,-0.0006365341832861304,-0.10885876417160034,-0.018213601782917976,-0.01952921785414219,0.002273955446862327,-0.010925296478822987,arc_challenge,gemma,1801
independent_layer_donor,144,-0.0036455036606639624,-0.0006399918347597122,-0.10353616625070572,-0.008209793828427792,-0.013558152131736279,0.013163637169370404,-0.016687400681886056,arc_challenge,gemma,1801
lag1_matched_markov_donor,144,-0.003324013203382492,-0.0011153945233672857,-0.1034638062119484,-0.020144125446677208,-0.013040254823863506,0.013193759505596307,-0.030706212146954966,arc_challenge,gemma,1801
contiguous_block_donor_k4,144,-0.0037508253008127213,-0.000460178212961182,-0.10797170549631119,-0.017986543476581573,-0.019701573997735977,0.020428924501469808,0.0049432451524065585,arc_challenge,gemma,1801
independent_layer_donor,145,-0.0039320820942521095,-0.001621008850634098,-0.10391294956207275,-0.008589611388742924,-0.013744204305112362,0.024845086972759688,0.0021779654328913916,arc_challenge,gemma,1801
lag1_matched_markov_donor,145,-0.00459767272695899,-0.0015152441337704659,-0.1045927181839943,-0.020144125446677208,-0.01271117478609085,0.028520531768369245,0.003604703397086045,arc_challenge,gemma,1801
contiguous_block_donor_k4,145,-0.0030104706529527903,-0.0007716429536230862,-0.10753720998764038,-0.01813505031168461,-0.01980292797088623,0.006318053858270642,0.010624365036750013,arc_challenge,gemma,1801
independent_layer_donor,146,-0.0020532484631985426,-0.0005765467649325728,-0.10179740190505981,-0.008268148638308048,-0.013369777239859104,0.049166382951768686,0.023467009022575536,arc_challenge,gemma,1801
lag1_matched_markov_donor,146,-0.002952071139588952,-0.0012586908414959908,-0.10275229811668396,-0.020144125446677208,-0.012586385011672974,0.02611768818613736,-0.004463817027713059,arc_challenge,gemma,1801
contiguous_block_donor_k4,146,-0.0031382732558995485,-0.00127173843793571,-0.1076328232884407,-0.018021047115325928,-0.01987004652619362,0.009092237666786494,0.0022628969161575404,arc_challenge,gemma,1801
independent_layer_donor,147,-0.004135767463594675,-0.0016680698608979583,-0.10399436950683594,-0.007637808099389076,-0.013746793381869793,0.049103154368531354,0.012021570664874488,arc_challenge,gemma,1801
lag1_matched_markov_donor,147,-0.002041132189333439,4.153958798269741e-05,-0.10214797407388687,-0.020144125446677208,-0.012827184982597828,0.04247873145017165,-0.006244785349515617,arc_challenge,gemma,1801
contiguous_block_donor_k4,147,-0.003610222600400448,-0.0023186157923191786,-0.10837584733963013,-0.01820625364780426,-0.019996268674731255,0.019293248525571797,0.012732774484951144,arc_challenge,gemma,1801
independent_layer_donor,148,-0.003333739237859845,-0.000755888584535569,-0.1032932698726654,-0.00847295206040144,-0.0133700892329216,0.023243611901513174,-0.0023424039588902817,arc_challenge,gemma,1801
lag1_matched_markov_donor,148,-0.003084639785811305,-0.001215072930790484,-0.1031477227807045,-0.020144125446677208,-0.01294477004557848,0.027009530032548176,0.01999986825078447,arc_challenge,gemma,1801
contiguous_block_donor_k4,148,-0.0030817463994026184,0.00027347661671228707,-0.10759035497903824,-0.018135985359549522,-0.02002241276204586,0.026996181998796363,0.003647458903440688,arc_challenge,gemma,1801
independent_layer_donor,149,-0.00418277969583869,-0.002839624648913741,-0.10403722524642944,-0.00798709038645029,-0.013513457030057907,0.022639165823672886,0.025073806623873547,arc_challenge,gemma,1801
lag1_matched_markov_donor,149,-0.0037787046749144793,-0.0009437734261155128,-0.1037563607096672,-0.020144125446677208,-0.012935883365571499,0.009099344417801334,-0.0069294225109880455,arc_challenge,gemma,1801
contiguous_block_donor_k4,149,-0.0032015207689255476,-0.0020327167585492134,-0.10821596533060074,-0.018256334587931633,-0.020073719322681427,0.018519552916762945,0.01638769162430998,arc_challenge,gemma,1801
independent_layer_donor,150,-0.002532501704990864,-0.0020504153799265623,-0.10228695720434189,-0.00827886164188385,-0.013496004045009613,0.03384818891048907,0.01406719509106035,arc_challenge,gemma,1801
lag1_matched_markov_donor,150,-0.002262147841975093,-0.0012626751558855176,-0.10260049253702164,-0.020144125446677208,-0.012825422920286655,0.03891006567009215,0.007561125303044582,arc_challenge,gemma,1801
contiguous_block_donor_k4,150,-0.0031438423320651054,-0.0016189055750146508,-0.10759291052818298,-0.018051503226161003,-0.019868673756718636,0.022065534781001296,0.01150440508279899,arc_challenge,gemma,1801
independent_layer_donor,151,-0.0014764525694772601,-0.00045984311145730317,-0.1013898253440857,-0.008237783797085285,-0.013408781029284,0.03998703756139737,-0.008532201019099154,arc_challenge,gemma,1801
lag1_matched_markov_donor,151,-0.0037757696118205786,-0.0021198615431785583,-0.10356948524713516,-0.020144125446677208,-0.012949313037097454,0.01805854837243192,-0.012682030455483403,arc_challenge,gemma,1801
contiguous_block_donor_k4,151,-0.002007689094170928,-0.0022970170248299837,-0.1067495122551918,-0.018271692097187042,-0.01984579861164093,0.02538021691900467,0.0073918777224307375,arc_challenge,gemma,1801
independent_layer_donor,152,-0.0029524110723286867,-0.0018958981381729245,-0.10281030088663101,-0.007897655479609966,-0.013689550571143627,0.03497415479690826,0.007307214640822021,arc_challenge,gemma,1801
lag1_matched_markov_donor,152,-0.0011645372724160552,0.0007327413186430931,-0.10140957683324814,-0.020144125446677208,-0.013009928166866302,0.006023203135672508,0.015316911114291586,arc_challenge,gemma,1801
contiguous_block_donor_k4,152,-0.0023022254463285208,-0.0019069811096414924,-0.10681041330099106,-0.01810656487941742,-0.01974460296332836,-0.001488590252253488,-0.003269103961148786,arc_challenge,gemma,1801
independent_layer_donor,153,-0.003749605268239975,-0.002340060891583562,-0.10377418994903564,-0.008142146281898022,-0.013484559021890163,0.0496660856746961,0.018235562922779693,arc_challenge,gemma,1801
lag1_matched_markov_donor,153,-0.004265013616532087,-0.0015597824240103364,-0.10416164249181747,-0.020144125446677208,-0.01253894716501236,0.013119751920957093,-0.008356823729312042,arc_challenge,gemma,1801
contiguous_block_donor_k4,153,-0.004373755306005478,-0.002006789669394493,-0.10891616344451904,-0.018147677183151245,-0.019832715392112732,0.01915687635949866,0.023762672798600462,arc_challenge,gemma,1801
independent_layer_donor,154,-0.002478088950738311,-0.0015965994680300355,-0.10245058685541153,-0.008523371070623398,-0.013729851692914963,0.04596490594632662,0.0013893569980964558,arc_challenge,gemma,1801
lag1_matched_markov_donor,154,-0.003166761016473174,0.00031410521478392184,-0.10335389524698257,-0.020144125446677208,-0.012732520699501038,0.04679214253286284,-0.0007663268941937469,arc_challenge,gemma,1801
contiguous_block_donor_k4,154,-0.0030335497576743364,-0.0005911841872148216,-0.10765864700078964,-0.018217237666249275,-0.019824592396616936,-0.004948554804371226,-0.0015208600798097475,arc_challenge,gemma,1801
independent_layer_donor,155,-0.003298919415101409,-0.00017629719513934106,-0.1031423807144165,-0.007705932017415762,-0.013510572724044323,0.04591969986490518,-0.010250551363895256,arc_challenge,gemma,1801
lag1_matched_markov_donor,155,-0.002778582274913788,0.00027148271328769624,-0.10293032974004745,-0.020144125446677208,-0.012539985589683056,0.0654874290161515,0.023545045127906433,arc_challenge,gemma,1801
contiguous_block_donor_k4,155,-0.002231362508609891,-0.002863510511815548,-0.10692587494850159,-0.018164049834012985,-0.019918620586395264,-0.012963424930987056,-0.020849100549222614,arc_challenge,gemma,1801
independent_layer_donor,156,-0.0039259386248886585,-0.0005443114205263555,-0.10390635579824448,-0.008617463521659374,-0.0133998217061162,0.07004419280026516,0.005524158248961065,arc_challenge,gemma,1801
lag1_matched_markov_donor,156,-0.00384381297044456,-0.0016866655787453055,-0.103885717689991,-0.020144125446677208,-0.012883506715297699,0.014642112110392043,0.00810162957040161,arc_challenge,gemma,1801
contiguous_block_donor_k4,156,-0.003089876612648368,-0.0008478781674057245,-0.10753075033426285,-0.018172964453697205,-0.019747212529182434,0.009282426655411364,0.005145981531212678,arc_challenge,gemma,1801
independent_layer_donor,157,-0.0034657809883356094,-0.0010899095796048641,-0.10347062349319458,-0.008302859030663967,-0.013489809818565845,0.020641732344945235,0.023854105715263633,arc_challenge,gemma,1801
lag1_matched_markov_donor,157,-0.004373243544250727,-0.004686498548835516,-0.10466209053993225,-0.020144125446677208,-0.012795857153832912,0.0403894867271423,0.013508157690057514,arc_challenge,gemma,1801
contiguous_block_donor_k4,157,-0.004168908577412367,-0.0027129482477903366,-0.10863300412893295,-0.018112367019057274,-0.01990381069481373,0.02017405022114479,-0.006120749725443967,arc_challenge,gemma,1801
independent_layer_donor,158,-0.0017892481992021203,-2.958842924272176e-05,-0.10168939083814621,-0.007930033840239048,-0.013617108575999737,0.011572443975434119,-0.009502286249320138,arc_challenge,gemma,1801
lag1_matched_markov_donor,158,-0.002425698796287179,-0.0009324502316303551,-0.10252959281206131,-0.020144125446677208,-0.012916061095893383,0.07151913184070105,0.028307823589257184,arc_challenge,gemma,1801
contiguous_block_donor_k4,158,-0.0031906375661492348,-0.0014334769221022725,-0.10771846771240234,-0.017962763085961342,-0.0197580698877573,-0.007847636295898361,-0.007346347303974249,arc_challenge,gemma,1801
independent_layer_donor,159,-0.0031321675051003695,-0.001651354948990047,-0.10300525277853012,-0.008456512354314327,-0.013271746225655079,0.032817674287723184,0.00935413601523103,arc_challenge,gemma,1801
lag1_matched_markov_donor,159,-0.005400362890213728,-0.0023227462079375982,-0.105519600212574,-0.020144125446677208,-0.012955009937286377,0.022436911596021843,0.013562956432326832,arc_challenge,gemma,1801
contiguous_block_donor_k4,159,-0.004724165424704552,-0.0026498923543840647,-0.10935523360967636,-0.01824265532195568,-0.01970948837697506,0.009601281772925314,-0.0066111132116093655,arc_challenge,gemma,1801
independent_layer_donor,160,-0.003843729617074132,-0.0011236333521082997,-0.10389719158411026,-0.008173891343176365,-0.01378469169139862,0.04535420496420753,-0.0010135095906775608,arc_challenge,gemma,1801
lag1_matched_markov_donor,160,-0.0038344322238117456,-0.0022829731460660696,-0.10376828163862228,-0.020144125446677208,-0.012883775867521763,0.006466322208345428,0.02101848022047261,arc_challenge,gemma,1801
contiguous_block_donor_k4,160,-0.006844302173703909,-0.0018889732891693711,-0.11157066375017166,-0.018093327060341835,-0.01995394192636013,0.03550759565200456,0.015967222226032644,arc_challenge,gemma,1801
independent_layer_donor,161,-0.0026586817111819983,-0.000448261242127046,-0.10243568569421768,-0.008264710195362568,-0.013098656199872494,0.0635166657690341,0.042126019542805225,arc_challenge,gemma,1801
lag1_matched_markov_donor,161,-0.004866671282798052,-0.0007083525997586548,-0.10509135574102402,-0.020144125446677208,-0.013020920567214489,0.017982280894738436,0.011252451843466538,arc_challenge,gemma,1801
contiguous_block_donor_k4,161,-0.004263224545866251,-0.0014937458327040076,-0.10872326046228409,-0.018084438517689705,-0.019970150664448738,0.015446869198672762,0.008303085267933117,arc_challenge,gemma,1801
independent_layer_donor,162,-0.003430139971897006,-0.002798870438709855,-0.10334966331720352,-0.0082389572635293,-0.013303242623806,0.03380223217206486,0.03488863204717482,arc_challenge,gemma,1801
lag1_matched_markov_donor,162,-0.003127092495560646,-0.0016896544257178903,-0.10314005613327026,-0.020144125446677208,-0.013206387870013714,0.029797401126712683,0.013614390219462895,arc_challenge,gemma,1801
contiguous_block_donor_k4,162,-0.004287434741854668,-0.0016603643307462335,-0.10882502794265747,-0.01793724298477173,-0.01971621811389923,0.007578513457295651,0.003534642284223103,arc_challenge,gemma,1801
independent_layer_donor,163,-0.004045361187309027,-0.0019605152774602175,-0.10400239378213882,-0.008307025767862797,-0.013542751781642437,0.03212017843135077,0.003455079430284579,arc_challenge,gemma,1801
lag1_matched_markov_donor,163,-0.0040133134461939335,-0.0027348967269062996,-0.10397521406412125,-0.020144125446677208,-0.012754984200000763,0.023954822259327182,0.017011865863091773,arc_challenge,gemma,1801
contiguous_block_donor_k4,163,-0.0021779914386570454,-0.0007075745961628854,-0.10665193945169449,-0.01816415600478649,-0.019860761240124702,-0.018369338450923114,-0.014774459267073185,arc_challenge,gemma,1801
independent_layer_donor,164,-0.0012887545162811875,-0.002225805539637804,-0.1012902483344078,-0.008108075708150864,-0.013806798495352268,0.02694976773571212,-0.0025052137334995,arc_challenge,gemma,1801
lag1_matched_markov_donor,164,-0.0030856693629175425,-0.0009617170435376465,-0.10315271466970444,-0.020144125446677208,-0.013019561767578125,0.018416035681217,0.005060847054176958,arc_challenge,gemma,1801
contiguous_block_donor_k4,164,-0.0038252761587500572,-0.002112911781296134,-0.10836901515722275,-0.017910845577716827,-0.019817134365439415,-0.0035632380303836845,-0.018599028834491965,arc_challenge,gemma,1801
independent_layer_donor,165,-0.0002493426145520061,-0.00014242215547710657,-0.1000877395272255,-0.008170352317392826,-0.013186435215175152,0.026725707046395614,0.003827150124539849,arc_challenge,gemma,1801
