sample_id,graph_id,condition,phase,layer,transition,C_id,E_id,jaccard,center_cos,center_step,spread_l,spread_l1,spread_delta,R_l,R_l1,R_delta,rank_gap_l,rank_gap_l1,rank_gap_delta,center_backtrack_init,R_prev_delta,R_velocity_reversal,rank_gap_prev_delta,rank_gap_reversal,center_backtrack_prevprev,heuristic_operator,op_pc1,op_pc2,op_pc3,op_pc4,op_pc5,op_pc6,op_pc7,op_pc8,op_pc9,op_pc10,operator_cluster,weak_confidence,boundary_dist_l,boundary_dist_l1,boundary_dist_delta,correction_candidate,is_correction,unstable_reversal,reconstructive_reversal
13,1,direct_negative,negative,21,L21_to_L22,7840,25462,0.4534883720930232,0.7773140668869019,0.2226859331130981,0.8870611190795898,0.8690521121025085,-0.0180090069770813,-0.5556125640869141,0.5719902515411377,1.1276028156280518,-5943.0,2703.0,8646.0,-0.4389447569847107,0.6477909088134766,0,17438.0,0,-0.2697025537490845,Reconstruction,4.1092217587059165,0.3858542221667818,-1.6903571599561535,0.8066673327283199,-1.2363474054763377,2.073097793330292,-0.23021680566987,0.4840520441830905,-0.9040061453999836,-0.239975850695517,1,0,0.5556125640869141,0.5719902515411377,0.016377687454223633,0,0,0,0
13,1,direct_negative,negative,22,L22_to_L23,7840,25462,0.6025641025641025,0.9179546236991882,0.0820453763008117,0.8690521121025085,0.8846865296363831,0.0156344175338745,0.5719902515411377,1.99345338344574,1.421463131904602,2703.0,7831.0,5128.0,0.2425767630338668,1.1276028156280518,0,8646.0,0,0.0599414110183715,Regression,-0.4115735236005806,1.110598110660804,1.7643240058043967,-0.3934629870377052,-0.9753021936634808,0.8041485669053628,1.1012764979726186,1.4454751486765942,1.05728168255764,0.3123448632885682,1,0,0.5719902515411377,1.99345338344574,1.4214631319046023,0,0,0,0
13,1,direct_negative,negative,23,L23_to_L24,7840,25462,0.6778523489932886,0.96088707447052,0.0391129255294799,0.8846865296363831,0.8834744691848755,-0.0012120604515075,1.99345338344574,5.045604348182678,3.0521509647369385,7831.0,14801.0,6970.0,-0.0302680134773254,1.421463131904602,0,5128.0,0,-0.0072048902511596,Preservation,-0.2040325414461778,3.1364759197955494,2.223129896762725,0.7708226213953183,-1.0642324021501353,1.1384894137871329,0.2028439844415997,0.4533119044010232,-0.2964518579646163,0.1853922324981609,1,0,1.99345338344574,5.045604348182678,3.0521509647369385,0,0,0,0
13,1,direct_negative,negative,24,L24_to_L25,7840,25462,0.6077170418006431,0.9292051196098328,0.0707948803901672,0.8834744691848755,0.8663005232810974,-0.017173945903778,5.045604348182678,5.500744104385376,0.4551397562026977,14801.0,20153.0,5352.0,-0.1918642558157444,3.0521509647369385,0,6970.0,0,-0.0423371791839599,Reconstruction,0.2139910564705734,4.035095364611266,0.4163867637144617,-0.8665534479646831,-1.2407779074849363,1.4118622184274303,-0.5506488866319347,0.0652232004743359,-0.4166412016769064,0.8246956305646723,1,0,5.045604348182678,5.500744104385376,0.45513975620269775,0,0,0,0
13,1,direct_negative,negative,25,L25_to_L26,7840,25462,0.6260162601626016,0.8240088820457458,0.1759911179542541,0.8663005232810974,0.8835867643356323,0.0172862410545349,5.500744104385376,6.713335037231445,1.2125909328460691,20153.0,2698.0,-17455.0,0.4571494646370411,0.4551397562026977,0,5352.0,1,-0.0654082894325256,Regression,0.5810762497759441,3.267263163551967,0.8462942196543071,-0.9459111793987328,0.78649034987129,-0.6258648160491979,0.9186092647722393,-0.3336283762812388,3.5279524936400364,-0.4664197475536295,1,0,5.500744104385376,6.713335037231445,1.2125909328460693,1,0,0,1
14,1,update_negative,negative,7,L7_to_L8,7840,25462,0.4245014245014245,0.9428576827049256,0.0571423172950744,0.8385494351387024,0.7788870930671692,-0.0596623420715332,0.473046600818634,0.2131891250610351,-0.2598574757575989,5600.0,2511.0,-3089.0,-0.0571421384811401,0.0,0,0.0,0,0.0,Reconstruction,-0.7641071434077893,-0.8986375616567118,-0.5840051567066746,-0.2059126494855003,-2.002346519422279,0.3827778146544467,-2.395755545774918,0.204700444092526,0.4028276383385071,-0.1488938129027026,1,0,0.473046600818634,0.2131891250610351,-0.2598574757575989,0,0,0,0
14,1,update_negative,negative,8,L8_to_L9,7840,25462,0.4306151645207439,0.95367032289505,0.0463296771049499,0.7788870930671692,0.8314071297645569,0.0525200366973876,0.2131891250610351,0.2041708827018737,-0.0090182423591613,2511.0,3756.0,1245.0,0.0028799176216125,-0.2598574757575989,0,-3089.0,1,0.0028799176216125,Regression,-1.3983243348956702,-1.2427482107165817,-0.1111234398837722,0.2413969841174596,0.1838234996169623,0.1127127513544413,2.084581870948795,-0.654338389558177,0.3658970964843765,-1.14221429843322,1,0,0.2131891250610351,0.2041708827018737,-0.009018242359161405,1,0,1,1
14,1,update_negative,negative,9,L9_to_L10,7840,25462,0.3404825737265415,0.929399847984314,0.070600152015686,0.8314071297645569,0.735834002494812,-0.0955731272697448,0.2041708827018737,0.5184596180915833,0.3142887353897095,3756.0,17663.0,13907.0,-0.0469758510589599,-0.0090182423591613,1,1245.0,0,0.0089924335479736,Regression,-1.1071482657480358,-1.1924013306489456,-1.1509068735687955,1.279261545502153,-0.8579353468293038,1.147697429343027,-4.106511561863987,1.0716089867675325,0.4733420653672228,1.2172040059228832,0,0,0.2041708827018737,0.5184596180915833,0.3142887353897096,1,0,0,1
14,1,update_negative,negative,10,L10_to_L11,7840,25462,0.2468827930174563,0.9097839593887328,0.090216040611267,0.735834002494812,0.8381252288818359,0.1022912263870239,0.5184596180915833,0.6701169610023499,0.1516573429107666,17663.0,19082.0,1419.0,0.0138612389564514,0.3142887353897095,0,13907.0,0,0.0085722804069519,Reconstruction,-1.5799927599322192,-0.7488587291881184,-2.0910671989849026,0.0931850778624213,-0.6671890487620132,0.814624068612918,4.5348551673252,0.2212909380229824,0.7626156191165585,0.4220812733536643,0,0,0.5184596180915833,0.6701169610023499,0.1516573429107666,0,0,0,0
14,1,update_negative,negative,11,L11_to_L12,7840,25462,0.4684287812041116,0.9645231366157532,0.0354768633842468,0.8381252288818359,0.8261124491691589,-0.012012779712677,0.6701169610023499,0.7633809447288513,0.0932639837265014,19082.0,8148.0,-10934.0,-0.0090561509132385,0.1516573429107666,0,1419.0,1,0.0014270544052124,Regression,-1.1425273311083637,-0.2001317299982317,-0.1149502578719087,-0.7523754565599263,-0.1419098289830504,-0.0589637177602007,-0.6003776230498442,-0.1545606434386737,0.3820913528963244,-1.440992555208994,1,0,0.6701169610023499,0.7633809447288513,0.09326398372650146,1,1,0,0
14,1,update_negative,negative,12,L12_to_L13,7840,25462,0.524390243902439,0.9699687957763672,0.0300312042236328,0.8261124491691589,0.8337398767471313,0.0076274275779724,0.7633809447288513,0.4456192255020141,-0.3177617192268371,8148.0,7092.0,-1056.0,0.0064336657524108,0.0932639837265014,1,-10934.0,0,-0.0120009183883667,Regression,-1.063939310331569,-0.8366906934342098,0.3328649236988823,-0.0963527065185623,-0.1920620660836533,-0.7869422752482123,-0.0470875444902529,-0.2718245854368309,-0.3324698160906171,1.411610431551957,1,0,0.7633809447288513,0.4456192255020141,-0.3177617192268372,1,0,1,0
14,1,update_negative,negative,13,L13_to_L14,7840,25462,0.4858841010401188,0.8706530332565308,0.1293469667434692,0.8337398767471313,0.8784107565879822,0.0446708798408508,0.4456192255020141,0.8098086714744568,0.3641894459724426,7092.0,11697.0,4605.0,-0.1131863594055175,-0.3177617192268371,1,-1056.0,1,-0.1347864866256714,Regression,1.0632643905646215,-0.5509740991251967,-0.5375345574010449,0.7170699023938384,1.7753262776912055,-0.2198462871397703,1.5706624688980142,-0.242407454061564,-0.2829015407782022,0.0582900987315351,1,0,0.4456192255020141,0.8098086714744568,0.3641894459724427,1,0,0,1
14,1,update_negative,negative,14,L14_to_L15,7840,25462,0.5290519877675841,0.9317228198051452,0.0682771801948547,0.8784107565879822,0.8771090507507324,-0.0013017058372497,0.8098086714744568,1.0522129535675049,0.2424042820930481,11697.0,15020.0,3323.0,0.0193293690681457,0.3641894459724426,0,4605.0,0,0.025105595588684,Rotation,-0.1765057011756,0.3633279249587136,0.6640649376845252,-0.3988215535533992,-1.245471750863265,-0.1139358534420697,0.2172012414336266,1.2488413997465373,0.0450827355921186,0.0011301417208934,1,0,0.8098086714744568,1.0522129535675049,0.2424042820930481,0,0,0,0
14,1,update_negative,negative,15,L15_to_L16,7840,25462,0.5600624024960998,0.9475494027137756,0.0524505972862243,0.8771090507507324,0.865898847579956,-0.0112102031707763,1.0522129535675049,0.4603580236434936,-0.5918549299240112,15020.0,11158.0,-3862.0,0.0329805612564086,0.2424042820930481,1,3323.0,1,-0.0420325398445129,Regression,-0.2617173978829088,-0.2163976484311122,0.4098855146252673,-1.101612558777565,1.346429602592422,-0.4753207121088142,-0.8141741789009657,0.4868540226579279,-0.2261647488957115,0.0128528664489633,1,0,1.0522129535675049,0.4603580236434936,-0.5918549299240112,1,0,1,0
14,1,update_negative,negative,16,L16_to_L17,7840,25462,0.4662756598240469,0.8864823579788208,0.1135176420211792,0.865898847579956,0.8835425972938538,0.0176437497138977,0.4603580236434936,1.2806086540222168,0.8202506303787231,11158.0,27458.0,16300.0,-0.1160553097724914,-0.5918549299240112,1,-3862.0,1,-0.0454721450805664,Regression,0.6235440520491917,-0.3013818414389989,0.0189180517902942,1.6196315228752756,1.6743580517908805,-0.4548718614121202,0.4967766783907864,0.9026545423097662,-0.351758339444806,-0.0853474803829222,1,0,0.4603580236434936,1.2806086540222168,0.8202506303787231,1,1,0,0
14,1,update_negative,negative,17,L17_to_L18,7840,25462,0.5037593984962406,0.930018424987793,0.069981575012207,0.8835425972938538,0.8745995163917542,-0.0089430809020996,1.2806086540222168,1.4569216966629028,0.176313042640686,27458.0,27915.0,457.0,0.03971928358078,0.8202506303787231,0,16300.0,0,0.0164658427238464,Regression,-0.4108639159070675,1.1618808163247822,-0.071064144103736,-0.9950584575818536,-1.1255841257621857,0.2334654728479699,-0.004049443196959,1.8859421613002896,0.0579951765228646,-0.0057356367111841,1,0,1.2806086540222168,1.4569216966629028,0.17631304264068604,0,0,0,0
14,1,update_negative,negative,18,L18_to_L19,7840,25462,0.3736263736263736,0.8772075176239014,0.1227924823760986,0.8745995163917542,0.8667210936546326,-0.0078784227371215,1.4569216966629028,0.9028857946395874,-0.5540359020233154,27915.0,15919.0,-11996.0,-0.0406762361526489,0.176313042640686,1,457.0,1,-0.1051427721977233,Regression,0.7555106953243096,-0.1544315504213572,-1.4565791236685814,-0.809176404306302,1.4516798912335835,-0.7838143770104861,-0.6172732195060379,0.2614610131516132,0.6982276093610705,0.0162568127131139,1,0,1.4569216966629028,0.9028857946395874,-0.5540359020233154,1,0,1,1
14,1,update_negative,negative,19,L19_to_L20,7840,25462,0.4947683109118087,0.9093682169914246,0.0906317830085754,0.8667210936546326,0.8336811661720276,-0.0330399274826049,0.9028857946395874,1.5226448774337769,0.6197590827941895,15919.0,24612.0,8693.0,0.0765008330345153,-0.5540359020233154,1,-11996.0,1,-0.0308829545974731,Regression,-0.2644614993323643,-0.2833270813750166,0.2350502470173702,1.3054744474436966,1.2457623147376289,-0.8387910429120963,-1.6903638015981817,0.6897558934366802,0.6859632653296677,-0.0775008466905426,1,0,0.9028857946395874,1.5226448774337769,0.6197590827941895,1,1,0,0
14,1,update_negative,negative,20,L20_to_L21,7840,25462,0.5015015015015015,0.9594812393188475,0.0405187606811523,0.8336811661720276,0.8451526761054993,0.0114715099334716,1.5226448774337769,0.6649142503738403,-0.8577306270599365,24612.0,7743.0,-16869.0,-0.0055667161941528,0.6197590827941895,1,8693.0,1,0.0037968158721923,Regression,-1.1449167504481388,-0.1278974800613361,-0.4683530682202544,-2.0208702719024507,1.3932492554272156,-0.3020335846687494,-0.0025054534934016,-0.2439298793832373,-0.1225153292470284,0.1093983672832151,1,0,1.5226448774337769,0.6649142503738403,-0.8577306270599365,1,0,1,0
14,1,update_negative,negative,21,L21_to_L22,7840,25462,0.5479876160990712,0.8736466765403748,0.1263533234596252,0.8451526761054993,0.8778514266014099,0.0326987504959106,0.6649142503738403,2.0548824071884155,1.3899681568145752,7743.0,9575.0,1832.0,-0.1726871728897094,-0.8577306270599365,1,-16869.0,1,-0.1488720178604126,Regression,1.3705407829060934,-0.1328673026425013,0.1538868941063305,1.805918304614988,1.6413318353290918,-1.0582284197617466,0.9015636399294712,-1.0743378774961894,-0.3450767203689127,-0.1433551724112999,1,0,0.6649142503738403,2.0548824071884155,1.3899681568145752,1,0,0,1
14,1,update_negative,negative,22,L22_to_L23,7840,25462,0.6474464579901154,0.7696495652198792,0.2303504347801208,0.8778514266014099,0.8815644383430481,0.0037130117416381,2.0548824071884155,3.202375054359436,1.1474926471710205,9575.0,10142.0,567.0,-0.4212757349014282,1.3899681568145752,0,1832.0,0,-0.4136403203010559,Reconstruction,4.588824064507135,2.622321951503462,-1.5196391777171363,0.7686204856036264,-0.974169930331044,0.9952404932384088,0.4600847384903176,-1.137708287955882,-1.0947906592098182,0.0966276753892676,1,0,2.0548824071884155,3.202375054359436,1.1474926471710205,0,0,0,0
14,1,update_negative,negative,23,L23_to_L24,7840,25462,0.6750418760469011,0.955461323261261,0.044538676738739,0.8815644383430481,0.878596842288971,-0.0029675960540771,3.202375054359436,4.3485376834869385,1.1461626291275024,10142.0,11467.0,1325.0,-0.0757405906915664,1.1474926471710205,0,567.0,0,-0.0669796466827392,Preservation,0.115028799825784,2.612395861373741,1.424220168268984,-0.1303880145401193,-1.2015459518145573,0.197547914811708,-0.0194406726977158,-0.1606908302652083,-0.5231283718800881,0.3001593501623798,1,0,3.202375054359436,4.3485376834869385,1.1461626291275024,0,0,0,0
14,1,update_negative,negative,24,L24_to_L25,7840,25462,0.7452006980802792,0.9664831757545472,0.0335168242454528,0.878596842288971,0.8691103458404541,-0.0094864964485168,4.3485376834869385,5.091503620147705,0.7429659366607666,11467.0,8084.0,-3383.0,-0.1097718216478824,1.1461626291275024,0,1325.0,1,-0.0316359400749206,Regression,-0.2633110594620331,3.0152975296335507,1.7546769934704214,-0.7020575510607663,0.115533445592044,0.1344809726007035,-0.6008594577563177,-0.8823519782311204,-0.5752722319026271,-0.9346196664291022,1,0,4.3485376834869385,5.091503620147705,0.7429659366607666,1,1,0,0
14,1,update_negative,negative,25,L25_to_L26,7840,25462,0.7152658662092625,0.905509114265442,0.0944908857345581,0.8691103458404541,0.83538419008255,-0.033726155757904,5.091503620147705,4.5271759033203125,-0.5643277168273926,8084.0,2259.0,-5825.0,-0.2963464371860027,0.7429659366607666,1,-3383.0,0,-0.119473397731781,Regression,1.0774296799218224,2.136540381377708,0.1189011830205371,-0.6836334859950536,-0.272221583760716,-0.5006140911550501,-1.934795107030316,-1.5005877392344709,-1.3062347997866304,1.6922765147145935,1,0,5.091503620147705,4.5271759033203125,-0.5643277168273926,1,0,1,0
15,1,exception_negative,negative,7,L7_to_L8,7840,25462,0.3054830287206266,0.9844200611114502,0.0155799388885498,0.671961784362793,0.6698508262634277,-0.0021109580993652,2.8867735862731934,1.347602903842926,-1.5391706824302671,124680.0,76321.0,-48359.0,-0.0155799388885498,0.0,0,0.0,0,0.0,Reconstruction,-5.098122958808424,0.9638210046166084,-6.126035829304044,-1.728295425326814,-1.536850824941676,-2.5317934234438195,-0.5666199810455863,-1.1342549097321604,0.3930957204805581,-0.5664996157591353,0,0,2.8867735862731934,1.347602903842926,-1.5391706824302673,0,0,0,0
15,1,exception_negative,negative,8,L8_to_L9,7840,25462,0.2987012987012987,0.9833056926727296,0.0166943073272705,0.6698508262634277,0.6315144896507263,-0.0383363366127014,1.347602903842926,1.7502522468566897,0.4026493430137634,76321.0,91789.0,15468.0,-0.0063600540161132,-1.5391706824302671,1,-48359.0,1,-0.0063600540161132,Regression,-5.0431912535930055,-0.921172175138936,-3.754943428576619,4.828968501198901,0.7355924270305938,-2.5435467670880567,-2.541075971861689,-0.8978774982786077,0.523255645308821,-0.3885771998808999,0,0,1.347602903842926,1.7502522468566897,0.40264934301376365,1,0,0,1
15,1,exception_negative,negative,9,L9_to_L10,7840,25462,0.3140604467805519,0.9859501123428344,0.0140498876571655,0.6315144896507263,0.6478450894355774,0.016330599784851,1.7502522468566897,2.293186992406845,0.5429347455501556,91789.0,105173.0,13384.0,-0.0024575591087341,0.4026493430137634,0,15468.0,0,-0.0027019381523132,Reconstruction,-5.657954340016883,1.4111937489367223,-5.157308789481889,2.1259554831326954,-1.136349521995696,0.7963995672886648,0.6927341232979044,0.9954554848564192,-0.4521625845499203,-0.1345857516718084,0,0,1.7502522468566897,2.293186992406845,0.5429347455501554,0,0,0,0
15,1,exception_negative,negative,10,L10_to_L11,7840,25462,0.282051282051282,0.9847768545150756,0.0152231454849243,0.6478450894355774,0.6627289056777954,0.014883816242218,2.293186992406845,1.82549262046814,-0.4676943719387054,105173.0,91585.0,-13588.0,0.0041830539703369,0.5429347455501556,1,13384.0,1,-0.0053769946098327,Regression,-5.528104546353723,0.971459793118798,-5.682815839144614,0.1218341287835135,1.4983377756190708,-0.2245960973593868,-0.0535668161590991,-0.0843958825164356,-0.0649143544838064,-0.1544728879875101,0,0,2.293186992406845,1.82549262046814,-0.467694371938705,1,0,1,1
15,1,exception_negative,negative,11,L11_to_L12,7840,25462,0.3297872340425531,0.9848449230194092,0.0151550769805908,0.6627289056777954,0.6744250059127808,0.0116961002349853,1.82549262046814,3.0657317638397217,1.240239143371582,91585.0,112726.0,21141.0,-0.0039741992950439,-0.4676943719387054,1,-13588.0,1,-0.0141335129737854,Regression,-5.297630391475523,1.040678830654917,-4.132512673040729,4.0491086730315065,1.5371255996457391,-0.8662528266598892,-0.1491591592582394,0.451460974580142,-0.297339250680749,-0.2141646998930687,0,0,1.82549262046814,3.0657317638397217,1.2402391433715816,1,0,0,1
15,1,exception_negative,negative,12,L12_to_L13,7840,25462,0.3869625520110957,0.9861958622932434,0.0138041377067565,0.6744250059127808,0.7061837315559387,0.0317587256431579,3.0657317638397217,3.0807945132255554,0.0150627493858337,112726.0,111761.0,-965.0,-0.0077830553054809,1.240239143371582,0,21141.0,1,-0.00776869058609,Regression,-5.2997070026297415,2.901892547660094,-4.987425888730535,0.3395861262036785,0.5902968499421247,0.2524369643519334,1.1603844292549987,0.9401659301747982,-0.5422394342216185,-1.3745941310645815,0,0,3.0657317638397217,3.0807945132255554,0.01506274938583374,1,0,0,1
15,1,exception_negative,negative,13,L13_to_L14,7840,25462,0.3262599469496021,0.9829053282737732,0.0170946717262268,0.7061837315559387,0.674301028251648,-0.0318827033042907,3.0807945132255554,3.721963882446289,0.6411693692207336,111761.0,123953.0,12192.0,0.0040118098258972,0.0150627493858337,0,-965.0,1,-0.0025442838668823,Regression,-5.239455214398869,2.4531062842784723,-4.707071863466676,2.674156264338664,0.1080709459405557,-0.7888770252725325,-1.5361104264950574,1.3409841972424923,0.0651587226664983,-1.6534883255564707,0,0,3.0807945132255554,3.721963882446289,0.6411693692207336,1,0,0,1
15,1,exception_negative,negative,14,L14_to_L15,7840,25462,0.3850415512465374,0.9885749220848083,0.0114250779151916,0.674301028251648,0.6685712933540344,-0.0057297348976135,3.721963882446289,3.6420645713806152,-0.0798993110656738,123953.0,114515.0,-9438.0,-0.0027822256088256,0.6411693692207336,1,12192.0,1,-0.000354528427124,Regression,-5.665720140630526,2.6402998343035144,-5.437882625203075,0.5369150066199363,1.5843910133978647,-0.7923846520839479,-0.9380163812462984,0.4426232655696597,-0.4600985976496791,-0.2262013256341451,0,0,3.721963882446289,3.6420645713806152,-0.07989931106567383,1,0,1,1
15,1,exception_negative,negative,15,L15_to_L16,7840,25462,0.4265335235378031,0.990107238292694,0.0098927617073059,0.6685712933540344,0.6857187747955322,0.0171474814414978,3.6420645713806152,3.0280147790908813,-0.6140497922897339,114515.0,99553.0,-14962.0,-0.0028274655342102,-0.0798993110656738,0,-9438.0,0,-0.0041617155075073,Reconstruction,-5.249270085809425,1.9587532229962776,-4.807545983213532,0.7632731212693082,-1.232894680216086,-2.3636053208681527,0.3176092034001143,-0.4719357436006567,-0.2783112210212943,-0.2862133111927559,0,0,3.6420645713806152,3.0280147790908813,-0.6140497922897339,0,0,0,0
15,1,exception_negative,negative,16,L16_to_L17,7840,25462,0.4641288433382137,0.9909535050392152,0.0090464949607849,0.6857187747955322,0.6730064749717712,-0.0127122998237609,3.0280147790908813,2.930238723754883,-0.0977760553359985,99553.0,92562.0,-6991.0,-0.0003983378410339,-0.6140497922897339,0,-14962.0,0,-0.0033639073371887,Reconstruction,-4.925757298833229,1.4846117240565504,-3.972347048676977,1.6891752467605992,-1.4962186738638417,-2.2269593728691404,-0.9119823685634458,-0.3941788310576175,-0.2644251842752504,-0.4220346601324271,0,0,3.0280147790908813,2.930238723754883,-0.09777605533599854,0,0,0,0
15,1,exception_negative,negative,17,L17_to_L18,7840,25462,0.4306151645207439,0.9883401989936828,0.0116598010063171,0.6730064749717712,0.6863023042678833,0.013295829296112,2.930238723754883,3.220787525177002,0.2905488014221191,92562.0,102167.0,9605.0,0.001533567905426,-0.0977760553359985,1,-6991.0,1,-0.0060244798660278,Regression,-5.145360988927496,1.4996017517357592,-3.8824979139596754,2.3664814317411675,1.5443008942398986,-1.075962021334623,-0.1713387207718478,0.0352447819682561,-0.5468933319428324,-0.0900169889410192,0,0,2.930238723754883,3.220787525177002,0.29054880142211914,1,0,0,1
15,1,exception_negative,negative,18,L18_to_L19,7840,25462,0.272264631043257,0.9798438549041748,0.0201561450958251,0.6863023042678833,0.6728546023368835,-0.0134477019309997,3.220787525177002,3.743635416030884,0.5228478908538818,102167.0,100651.0,-1516.0,-0.0017287135124206,0.2905488014221191,0,9605.0,1,-0.0103574991226196,Regression,-5.119426482176845,2.1775418430555957,-5.006608413929772,1.4670105289476425,0.1428791382960751,-0.065251861874156,-0.7810416691223714,0.5096857100296017,0.4506116614350015,-1.4840628096817032,0,0,3.220787525177002,3.743635416030884,0.5228478908538818,1,0,0,1
15,1,exception_negative,negative,19,L19_to_L20,7840,25462,0.4025245441795231,0.9822209477424622,0.0177790522575378,0.6728546023368835,0.7348353266716003,0.0619807243347168,3.743635416030884,4.441303849220276,0.6976684331893921,100651.0,103741.0,3090.0,-0.0120934844017028,0.5228478908538818,0,-1516.0,1,-0.007590889930725,Regression,-4.946995355980144,2.837357613653602,-3.9168567869192312,1.800775263831414,0.7029798352078666,-0.9129405216772686,2.263058228629048,-0.1015539206256164,-0.1865270155301729,-1.2203922974701211,0,0,3.743635416030884,4.441303849220276,0.6976684331893921,1,0,0,1
15,1,exception_negative,negative,20,L20_to_L21,7840,25462,0.3679890560875513,0.9571663737297058,0.0428336262702941,0.7348353266716003,0.8081857562065125,0.0733504295349121,4.441303849220276,4.15371036529541,-0.2875934839248657,103741.0,92579.0,-11162.0,-0.0538474321365356,0.6976684331893921,1,3090.0,1,-0.0533049702644348,Regression,-3.451869914421408,2.7309974001390342,-4.077857779135009,0.0887050989904015,2.2216135323624804,-1.821571203072116,2.4306520318747604,-0.0014439126571569,-0.4113752641045008,0.1650341674113888,0,0,4.441303849220276,4.15371036529541,-0.2875934839248657,1,0,1,1
15,1,exception_negative,negative,21,L21_to_L22,7840,25462,0.3513513513513513,0.8413207530975342,0.1586792469024658,0.8081857562065125,0.87496018409729,0.0667744278907775,4.15371036529541,3.380409240722656,-0.7733011245727539,92579.0,40055.0,-52524.0,-0.2573457360267639,-0.2875934839248657,0,-11162.0,0,-0.2212190628051757,Reconstruction,0.8300804970196484,2.058656246544381,-4.558611598556639,-1.5438630986013089,-0.697133431796184,-3.7484211549984905,2.514515922917775,-2.0274534167173446,0.3587941544084051,-0.3051133051540499,1,0,4.15371036529541,3.380409240722656,-0.7733011245727544,0,0,0,0
15,1,exception_negative,negative,22,L22_to_L23,7840,25462,0.5197568389057751,0.6879394054412842,0.3120605945587158,0.87496018409729,0.887594997882843,0.0126348137855529,3.380409240722656,2.2160255312919617,-1.1643837094306946,40055.0,15125.0,-24930.0,-0.6406722838291898,-0.7733011245727539,0,-52524.0,0,-0.5351720750331879,Reconstruction,6.26749979608561,0.9794276031589564,-3.926492445439467,1.5299042559630152,-1.2767829864298943,-4.079465225815515,0.2356082464977488,-3.638144958146759,-0.5820573542601002,-0.3198793197056347,1,0,3.380409240722656,2.2160255312919617,-1.1643837094306941,0,0,0,0
15,1,exception_negative,negative,23,L23_to_L24,7840,25462,0.6129032258064516,0.9462772607803344,0.0537227392196655,0.887594997882843,0.8870107531547546,-0.0005842447280883,2.2160255312919617,4.603878736495972,2.38785320520401,15125.0,22314.0,7189.0,-0.0411060129990801,-1.1643837094306946,1,-24930.0,1,-0.0541157722473144,Regression,0.0579133630570638,1.2083030942640764,1.8891083840851208,2.5592987959745432,1.5259657818842345,-1.876785959387591,-0.5594059085723254,-0.4887758190253014,-0.0842295658093775,-0.151469426911674,1,0,2.2160255312919617,4.603878736495972,2.38785320520401,1,1,0,0
15,1,exception_negative,negative,24,L24_to_L25,7840,25462,0.6977928692699491,0.9232019186019896,0.0767980813980102,0.8870107531547546,0.8738130927085876,-0.0131976604461669,4.603878736495972,6.354810953140259,1.750932216644287,22314.0,24988.0,2674.0,-0.2819040864706039,2.38785320520401,0,7189.0,0,-0.0703162550926208,Reconstruction,0.6233581133662988,4.617349461684243,0.7161129368629928,-0.0667139070695934,-1.11351494625744,1.0967774577274416,-0.4475241458993116,-0.2196573032361009,-1.0922774777347737,0.4312852876673438,1,0,4.603878736495972,6.354810953140259,1.750932216644287,0,0,0,0
15,1,exception_negative,negative,25,L25_to_L26,7840,25462,0.6474464579901154,0.903975546360016,0.0960244536399841,0.8738130927085876,0.8286787271499634,-0.0451343655586242,6.354810953140259,7.801803827285767,1.4469928741455078,24988.0,16877.0,-8111.0,-0.3074715435504913,1.750932216644287,0,2674.0,1,-0.1855664849281311,Regression,0.9562725801182204,4.779986406280832,-0.2753763301671275,0.0529848821322936,0.0113103354759157,0.8549923755317762,-2.093537621558807,-1.7779592218901703,-0.254065262594956,-0.8224711206081536,1,0,6.354810953140259,7.801803827285767,1.4469928741455078,1,1,0,0
16,2,stable_positive,positive,7,L7_to_L8,4787,4882,0.5151515151515151,0.9467592835426332,0.0532407164573669,0.8611170053482056,0.8524662852287292,-0.0086507201194763,0.8671645820140839,1.1379722654819489,0.270807683467865,6591.0,16563.0,9972.0,-0.0532405376434326,0.0,0,0.0,0,0.0,Rotation,-0.3933721309482283,0.0416659311129902,0.5194713332797667,0.4362086849015494,-1.4081392434576474,-0.0390771001702277,-0.1715982524571217,0.8836629027497314,-0.3233042104927517,-0.0276565889460037,1,0,0.8671645820140839,1.1379722654819489,0.270807683467865,0,0,0,0
16,2,stable_positive,positive,8,L8_to_L9,4787,4882,0.5384615384615384,0.944195568561554,0.055804431438446,0.8524662852287292,0.8637352585792542,0.0112689733505249,1.1379722654819489,1.2773895859718325,0.1394173204898834,16563.0,10924.0,-5639.0,-0.0127481818199157,0.270807683467865,0,9972.0,1,-0.0127481818199157,Regression,-0.5198181849865391,0.4358896810349001,0.2760055106327262,-0.9304291307882774,0.2067988156948342,0.1399951680105279,0.4800944074182187,0.2749215440502828,-0.0027612528418818,-1.3228097033012145,1,0,1.1379722654819489,1.2773895859718325,0.13941732048988364,1,1,0,0
